match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_accurateCross,stat_hitWoodwork,stat_unsuccessfulTouch,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals
10909914,home,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188.0,299780,M,108579,EUR,743817600,F,10,10,False,41.0,28.0,3.0,1.0,3.0,4.0,37.0,1.0,,,,,,90.0,53.0,7.8,15.0,4,,,25.0,,2.0,,4.0,2.0,1.0,2.0,,,,,1.0,4.0,HurriKane,,1.0,,2.0,2.0,,,1.0,,,,,True,1.0,1.0
10909914,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184.0,4530,M,945798,EUR,965779200,D,24,24,True,9.0,8.0,1.0,,2.0,3.0,6.0,1.0,2.0,,,,,13.0,13.0,6.7,2.0,0,,,6.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
10909914,home,Tottenham Hotspur,Alfie Devine,alfie-devine,A. Devine,M,21,182.0,1504,M,1049459,EUR,1091318400,M,45,45,True,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188.0,5078,M,9048,EUR,535939200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,LlorisH,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182.0,1433,M,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7965,M,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,clement_lenglet,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185.0,37724,M,829932,EUR,893635200,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,cutiromero2,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Harvey White,harvey-white,H. White,M,18,168.0,264,M,966552,EUR,1000857600,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4504,M,149593,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,hojbjerg23,,,,,,,,,,,,,,,
10909914,home,Tottenham Hotspur,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177.0,649,M,1094440,EUR,1051142400,M,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Joshua Griffiths,joshua-griffiths,J. Griffiths,G,20,185.0,88,M,1011208,EUR,999648000,G,1,1,False,28.0,13.0,26.0,11.0,4.0,5.0,23.0,2.0,11.0,1.0,,,1.0,90.0,38.0,6.4,17.0,0,,,9.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Zak Swanson,zak-swanson,Z. Swanson,D,22,189.0,96,M,993445,EUR,970099200,D,2,2,False,38.0,26.0,10.0,3.0,8.0,14.0,25.0,5.0,8.0,,,,,90.0,68.0,7.1,19.0,0,,,18.0,1.0,,2.0,1.0,5.0,,,3.0,3.0,2.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
10909914,away,Portsmouth,Michael Morrison,michael-morrison,M. Morrison,D,5,191.0,23,M,38009,EUR,573350400,D,28,28,False,23.0,15.0,7.0,1.0,11.0,16.0,7.0,5.0,5.0,,,,,90.0,40.0,6.7,11.0,0,,,4.0,,,2.0,1.0,6.0,,,,3.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,
10909914,away,Portsmouth,Sean Raggett,sean-raggett,S. Raggett,D,28,195.0,32,M,142877,EUR,759456000,D,20,20,False,17.0,11.0,4.0,,9.0,12.0,5.0,4.0,4.0,,,,,90.0,25.0,6.8,6.0,0,,,2.0,,,5.0,1.0,5.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,True,,
10909914,away,Portsmouth,Connor Ogilvie,connor-ogilvie,C. Ogilvie,D,3,183.0,70,M,284427,EUR,824256000,D,6,6,False,13.0,12.0,,,8.0,9.0,5.0,1.0,,,,,,90.0,25.0,7.0,4.0,1,Connor,Ogilvie,4.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,
10909914,away,Portsmouth,Denver Hume,hume-denver,D. Hume,D,33,177.0,38,M,920573,EUR,839721600,D,3,3,False,16.0,8.0,5.0,1.0,2.0,4.0,14.0,1.0,1.0,,,,,90.0,27.0,6.4,12.0,0,,,7.0,2.0,,,2.0,1.0,,,,,,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,,,,,,,
10909914,away,Portsmouth,Ryan Tunnicliffe,ryan-tunnicliffe,R. Tunnicliffe,M,,183.0,22,M,147663,EUR,725673600,M,8,8,False,27.0,19.0,3.0,1.0,9.0,10.0,19.0,,6.0,,,,,75.0,41.0,6.6,15.0,0,,,10.0,2.0,,1.0,4.0,4.0,2.0,,,3.0,1.0,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,
10909914,away,Portsmouth,Joe Morrell,morrell-joe,J. Morrell,M,,186.0,56,M,829506,EUR,852249600,M,16,16,False,41.0,35.0,3.0,1.0,16.0,19.0,23.0,1.0,9.0,,,,,85.0,60.0,6.9,11.0,0,,,19.0,1.0,,1.0,4.0,5.0,2.0,,6.0,1.0,,3.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,
10909914,away,Portsmouth,Reeco Hackett-Fairchild,reeco-hackett-fairchild,R. Hackett-Fairchild,M,7,191.0,58,M,892954,EUR,884304000,M,18,18,False,16.0,9.0,3.0,1.0,3.0,4.0,13.0,,4.0,,,,,75.0,29.0,6.5,11.0,1,,,7.0,1.0,2.0,1.0,7.0,3.0,,,,1.0,,,2.0,1.0,,,,,4.0,1.0,1.0,,1.0,,,,,,1.0,
10909914,away,Portsmouth,Owen Dale,owen-dale,O. Dale,M,35,175.0,47,M,845570,EUR,909878400,F,15,15,False,13.0,10.0,1.0,1.0,3.0,3.0,11.0,1.0,3.0,,,,,87.0,27.0,6.7,8.0,1,,,7.0,1.0,,,1.0,4.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,4.0,,,,2.0,,,
10909914,away,Portsmouth,Colby Bishop,colby-bishop,C. Bishop,F,9,180.0,450,M,374384,EUR,847065600,F,9,9,False,18.0,9.0,,,3.0,4.0,14.0,1.0,3.0,,,,,85.0,25.0,6.4,12.0,0,,,6.0,,4.0,1.0,9.0,3.0,3.0,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,
10909914,away,Portsmouth,Louis Thompson,louis-thompson,L. Thompson,M,23,180.0,22,M,197494,EUR,787795200,M,23,23,True,5.0,3.0,1.0,,1.0,2.0,3.0,1.0,2.0,,,,,15.0,6.0,6.4,2.0,0,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Josh Koroma,josh-koroma,J. Koroma,F,17,178.0,132,M,836959,EUR,910483200,F,27,27,True,2.0,1.0,,,,1.0,2.0,,1.0,,,,,15.0,6.0,6.4,4.0,0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,
10909914,away,Portsmouth,Michael Jacobs,michael-jacobs,M. Jacobs,M,17,175.0,25,M,372076,EUR,701308800,M,24,24,True,5.0,4.0,1.0,,2.0,2.0,3.0,,3.0,,,,,9.0,9.0,6.4,4.0,0,,,2.0,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,
10909914,away,Portsmouth,Joe Pigott,joe-pigott,J. Pigott,F,39,188.0,37,M,254233,EUR,754099200,F,10,10,True,3.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,9.0,4.0,6.6,1.0,0,Joe,Pigott,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Ronan Curtis,ronan-curtis,R. Curtis,F,28,182.0,93,M,823929,EUR,828057600,M,11,11,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,3.0,3.0,,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10909914,away,Portsmouth,Joshua Oluwayemi,oluwayemi-joshua,J. Oluwayemi,G,1,183.0,92,M,998767,EUR,984441600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Josh Dockerill,josh-dockerill,J. Dockerill,D,,,9,M,1398544,EUR,1109462400,M,36,36,True,,,,,,,,,,,,,,,,,,0,Josh Dockerill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Kieron Freeman,kieron-freeman,K. Freeman,D,,178.0,23,M,138765,EUR,701136000,D,13,13,True,,,,,,,,,,,,,,,,,,0,Kieron,Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909914,away,Portsmouth,Adam Payce,adam-payce,A. Payce,M,,181.0,1,M,1140376,EUR,1098316800,M,35,35,True,,,,,,,,,,,,,,,,,,0,Adam Payce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
