match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_totalClearance,stat_punches,stat_hitWoodwork,stat_goals,stat_goalAssist
10407207,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,252,M,997499,EUR,697075200,G,21,21,False,31.0,26.0,20.0,15.0,22.0,22.0,4.0,9.0,2.0,2.0,3.0,90.0,35.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407207,home,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,39,M,794418,EUR,789782400,D,22,22,False,46.0,38.0,14.0,12.0,21.0,22.0,17.0,24.0,8.0,,,90.0,66.0,7.7,13.0,0,,,2.0,5.0,11.0,1.0,1.0,2.0,1.0,3.0,8.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10407207,home,Sint-Truidense VV,Toni Leistner,toni-leistner,T. Leistner,D,37,190,101,M,137053,EUR,651024000,D,37,37,False,67.0,56.0,15.0,12.0,39.0,43.0,17.0,24.0,5.0,,,90.0,76.0,7.1,11.0,0,,,2.0,2.0,3.0,,,,,4.0,,,,,True,2.0,1.0,,,,,,,,,,,,,,,
10407207,home,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,False,72.0,61.0,15.0,10.0,38.0,40.0,23.0,33.0,5.0,,,90.0,85.0,6.9,14.0,0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10407207,home,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1033,M,897334,EUR,926899200,M,4,4,False,27.0,18.0,2.0,1.0,6.0,7.0,12.0,23.0,1.0,,,80.0,61.0,6.8,22.0,3,,,6.0,7.0,9.0,1.0,1.0,1.0,,2.0,2.0,,,1.0,,4.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,
10407207,home,Sint-Truidense VV,Frank Boya,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,False,57.0,46.0,9.0,4.0,18.0,18.0,28.0,40.0,8.0,,,90.0,78.0,7.0,15.0,5,,,2.0,5.0,7.0,,1.0,,,,2.0,1.0,3.0,,,2.0,3.0,1.0,2.0,,1.0,1.0,3.0,,,,,,,,,
10407207,home,Sint-Truidense VV,Mory Konate,mory-konate,M. Konate,M,8,191,1286,M,889927,EUR,753321600,M,6,6,False,35.0,25.0,6.0,3.0,5.0,5.0,20.0,31.0,6.0,,,79.0,55.0,6.8,18.0,3,,,2.0,3.0,3.0,,,3.0,,2.0,1.0,1.0,,,,,,1.0,4.0,,2.0,,1.0,1.0,,,,,,,,
10407207,home,Sint-Truidense VV,Christian Brüls,christian-bruls,C. Brüls,M,22,179,63,M,43432,EUR,591580800,M,44,44,False,34.0,21.0,3.0,2.0,11.0,13.0,15.0,31.0,3.0,,,59.0,51.0,7.6,21.0,1,,,,2.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,10.0,2.0,,1.0,,,,5.0,,,,,,,
10407207,home,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,20.0,18.0,1.0,1.0,9.0,9.0,9.0,15.0,2.0,,,67.0,45.0,7.2,10.0,3,,,1.0,2.0,4.0,,,2.0,,1.0,3.0,2.0,,1.0,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,
10407207,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,177,M,100680,EUR,682560000,F,91,91,False,22.0,18.0,1.0,1.0,2.0,2.0,16.0,23.0,4.0,,,90.0,39.0,6.7,8.0,4,,,2.0,2.0,6.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,
