match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11409193,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,False,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,45.0,10.0,6.8,2.0,0.3675,0.0,0.0148709,4,,,,,1.0,3.0,1.0,4.0,,,,1.0,,,1.0,,,,,,1.0,,,,,3.0,1.0,,,,,1.0,,,,,,
11409193,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,True,39.0,36.0,5.0,4.0,10.0,11.0,26.0,28.0,5.0,,,,,,45.0,46.0,6.9,3.0,0.0,0.0,0.039035,0,,Alan Varela,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11409193,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,True,14.0,11.0,,,3.0,3.0,8.0,11.0,1.0,,,,,,45.0,23.0,7.5,4.0,0.4167,0.9718,0.463555,3,,,,,,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,
11409193,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,7.0,4.0,,,2.0,2.0,3.0,12.0,3.0,,,,,,22.0,18.0,7.3,11.0,0.0,0.0,0.74084,0,,,,7.0,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,
11409193,home,FC Porto,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,21,21,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,8.0,5.0,6.7,,0.2733,0.0,0.00335968,0,,,,,3.0,2.0,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409193,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,8.0,8.0,,,3.0,3.0,8.0,12.0,1.0,,,,,,28.0,20.0,7.2,4.0,0.0,0.0,0.348085,0,,,,7.0,,1.0,,4.0,,1.0,1.0,,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11409193,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,,789933,EUR,853372800,G,12,12,False,38.0,12.0,34.0,9.0,5.0,10.0,7.0,28.0,9.0,,2.0,2.0,2.0,2.0,90.0,45.0,7.2,26.0,0.0,0.0,0.00078012,0,1.0892,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11409193,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,,914162,EUR,892944000,D,22,22,False,20.0,10.0,7.0,2.0,5.0,8.0,6.0,13.0,6.0,,,,,,90.0,39.0,6.7,13.0,0.0,0.0,0.00455883,0,,,,1.0,4.0,2.0,7.0,8.0,2.0,2.0,1.0,,,1.0,,2.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,,1087352,EUR,1025222400,D,64,64,False,19.0,15.0,4.0,1.0,10.0,12.0,5.0,7.0,4.0,,,,,,90.0,38.0,7.4,4.0,0.0,0.0,0.0467674,0,,,,,1.0,4.0,1.0,5.0,,,,,1.0,,,11.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,,161431,EUR,710380800,D,44,44,False,20.0,16.0,6.0,3.0,13.0,15.0,3.0,5.0,3.0,,,,,,90.0,30.0,6.4,4.0,0.0884,0.0,0.00090086,1,,,,,2.0,,3.0,,,,,,,,,6.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0
11409193,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,,927376,EUR,916272000,D,4,4,False,26.0,19.0,6.0,1.0,18.0,21.0,1.0,5.0,12.0,,,,,,90.0,43.0,6.7,7.0,0.0,0.0,0.00046914,0,,,,,3.0,1.0,7.0,2.0,,1.0,1.0,,,,,11.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,,863637,EUR,807235200,D,28,28,False,35.0,20.0,1.0,,11.0,19.0,9.0,19.0,3.0,,,,,,89.0,59.0,7.1,20.0,0.1448,0.0,0.00973059,1,,,,3.0,2.0,5.0,4.0,8.0,2.0,,,,1.0,,,4.0,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11409193,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,,592100,EUR,877651200,M,23,23,False,25.0,19.0,2.0,1.0,12.0,14.0,8.0,13.0,5.0,,,,,,89.0,47.0,7.6,13.0,0.1837,0.2764,0.0514265,4,,,,2.0,1.0,,6.0,7.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,2.0,,1.0,,2.0,,,,,1.0,,,,,
11409193,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,morlayesylla2,822492,EUR,901497600,M,2,2,False,26.0,21.0,3.0,1.0,13.0,16.0,8.0,10.0,8.0,,,,,,90.0,35.0,6.6,5.0,0.018,0.0,0.00488803,1,,,,,,,3.0,3.0,2.0,,,,,,1.0,3.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,,54672,EUR,642729600,M,5,5,False,16.0,13.0,4.0,2.0,7.0,8.0,8.0,11.0,3.0,,,,,,72.0,27.0,6.8,5.0,0.0,0.0,0.0327429,0,,,,3.0,1.0,,3.0,3.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,True,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,,330677,EUR,773452800,M,10,10,False,12.0,7.0,2.0,1.0,3.0,5.0,5.0,9.0,3.0,,,,,,81.0,25.0,6.6,9.0,0.0518,0.0,0.0369873,1,,,,2.0,3.0,1.0,9.0,5.0,3.0,1.0,,,3.0,1.0,1.0,,,,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,
11409193,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,,845424,EUR,909619200,F,19,19,False,10.0,7.0,,,3.0,4.0,4.0,6.0,3.0,,,,,,72.0,23.0,7.1,8.0,0.0765,0.0,0.0203439,2,,,,,2.0,2.0,6.0,7.0,,1.0,,4.0,2.0,,1.0,,,,2.0,2.0,3.0,3.0,,,,1.0,,,,,,,,,,,,
11409193,away,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,,839099,EUR,881971200,M,8,8,True,6.0,4.0,,,3.0,4.0,1.0,3.0,1.0,,,,,,18.0,11.0,6.5,3.0,0.0,0.0,0.00071852,0,,,,1.0,3.0,1.0,4.0,1.0,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,,1000680,EUR,988588800,F,11,11,True,3.0,3.0,,,,,3.0,3.0,,,,,,,18.0,9.0,6.4,2.0,0.0,0.0,0.00232309,0,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,
11409193,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,,973517,EUR,930009600,F,9,9,True,6.0,3.0,2.0,,2.0,3.0,1.0,4.0,4.0,,,,,,9.0,12.0,6.2,8.0,0.0,0.0,0.00051561,0,,,,1.0,1.0,,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,,1083250,EUR,982022400,D,13,13,True,,,,,,,,,,,,,,,13.0,2.0,6.3,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,,892757,EUR,930787200,M,17,17,True,1.0,,1.0,,,1.0,,,,,,,,,13.0,2.0,6.3,2.0,0.0,0.0,0.0,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Thiago Rodrigues,da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,,1014259,EUR,971308800,M,89,89,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,,798904,EUR,794188800,F,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409193,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
