match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_hitWoodwork,stat_goals,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11407381,home,Salernitana,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176,1128,M,,845802,EUR,897782400,F,21,21,False,23.0,17.0,2.0,2.0,3.0,3.0,15.0,21.0,1.0,,,,,85.0,42.0,8.0,13.0,0.083,0.4814,0.107402,3,,1.0,1.0,1.0,4.0,5.0,,,,,,3.0,,2.0,1.0,1.0,,,6.0,1.0,,2.0,4.0,2.0,,1.0,1.0,,,,
11407381,home,Salernitana,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,414,M,,1143547,EUR,996969600,F,22,22,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,23.0,12.0,6.5,7.0,0.0848,0.0321,8.09e-06,1,,,,1.0,6.0,1.0,,,,,,4.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,
11407381,home,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185,230,M,,824584,EUR,921196800,M,8,8,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,,,,,,12.0,8.0,6.5,1.0,0.0,0.0,0.00071223,0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,5,5,True,7.0,6.0,,,3.0,3.0,3.0,4.0,2.0,,,,,11.0,7.0,6.5,1.0,0.0,0.0,0.0007939,0,,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,801,M,,1064080,EUR,1043798400,M,99,99,True,5.0,5.0,,,2.0,2.0,3.0,3.0,2.0,,,,,11.0,8.0,6.4,2.0,0.0,0.0,0.00132537,0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,
11407381,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187,1101,M,,844292,EUR,947462400,F,11,11,True,2.0,2.0,,,,,2.0,2.0,,,,,,11.0,3.0,6.6,,0.0,0.0,0.0447015,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11407381,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Federico Fazio,,,federico-fazio,F. Fazio,D,,195,373,M,,27569,EUR,542937600,D,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186,1740,M,,845271,EUR,803520000,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185,154,M,,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Andres Șfaiț,,,andres-sfait,A. Șfaiț,F,77,180,146,M,,1492729,EUR,1102550400,M,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,home,Salernitana,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Stefano Turati,,,stefano-turati,S. Turati,G,13,188,559,M,,893752,EUR,999648000,G,80,80,False,30.0,21.0,14.0,6.0,20.0,26.0,1.0,4.0,6.0,5.0,5.0,1.0,1.0,90.0,42.0,7.7,9.0,0.0,0.0,0.00063888,0,-0.0318,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11407381,away,Frosinone,Anthony Oyono,Anthony Oyono,,anthony-oyono,A. Oyono,D,20,179,394,M,,1106257,EUR,987033600,D,22,22,False,27.0,22.0,3.0,,12.0,14.0,10.0,14.0,10.0,,,,,90.0,46.0,6.8,8.0,0.0,0.0,0.00540766,0,,1.0,,1.0,4.0,7.0,1.0,1.0,,5.0,4.0,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
11407381,away,Frosinone,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,False,29.0,23.0,5.0,1.0,19.0,22.0,4.0,7.0,3.0,,,,,90.0,37.0,6.6,6.0,0.0,0.0,0.00240798,0,,,,,1.0,6.0,1.0,3.0,1.0,3.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,
11407381,away,Frosinone,Simone Romagnoli,,,simone-romagnoli,S. Romagnoli,D,4,193,92,M,,111487,EUR,634521600,D,6,6,False,55.0,46.0,7.0,2.0,37.0,39.0,9.0,16.0,5.0,,,,,90.0,77.0,8.3,9.0,0.1245,0.3416,0.00494483,2,,,,5.0,5.0,4.0,,12.0,3.0,,,,1.0,,4.0,,,4.0,,1.0,,,,1.0,,,1.0,,,,
11407381,away,Frosinone,Riccardo Marchizza,,,marchizza-riccardo,R. Marchizza,D,5,185,121,M,,792311,EUR,890870400,D,3,3,False,36.0,26.0,10.0,2.0,11.0,15.0,16.0,25.0,4.0,,,,,90.0,62.0,7.0,14.0,0.0,0.0,0.208242,0,,4.0,1.0,,,2.0,,1.0,1.0,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,
11407381,away,Frosinone,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,,369866,EUR,816393600,M,36,36,False,57.0,43.0,12.0,6.0,21.0,28.0,22.0,31.0,7.0,,,,,90.0,72.0,7.2,18.0,0.1225,0.0485,0.0273757,2,,2.0,,,1.0,8.0,1.0,1.0,,3.0,2.0,2.0,,,1.0,,1.0,,2.0,,2.0,,2.0,1.0,True,,,,,,
11407381,away,Frosinone,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,45,45,False,49.0,43.0,7.0,2.0,20.0,24.0,23.0,25.0,4.0,,,,,89.0,69.0,6.8,9.0,0.0,0.0,0.016475,0,,,,2.0,5.0,4.0,,4.0,1.0,3.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
11407381,away,Frosinone,Marco Brescianini,,,marco-brescianini,M. Brescianini,M,4,188,1111,M,,928800,EUR,948326400,M,4,4,False,21.0,17.0,1.0,1.0,12.0,14.0,5.0,7.0,,,,,,62.0,27.0,6.4,6.0,0.0,0.0,0.0260925,0,,,,,5.0,2.0,1.0,,,,,1.0,3.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,
11407381,away,Frosinone,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,F,18,18,False,34.0,27.0,1.0,,12.0,15.0,17.0,24.0,3.0,,,,,77.0,55.0,7.5,15.0,0.133,0.0,0.256569,2,,5.0,2.0,2.0,5.0,6.0,,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,4.0,2.0,,,3.0,,,,,,,1.0,
11407381,away,Frosinone,Walid Cheddira,,,walid-cheddira,W. Cheddira,F,99,187,3794,M,walo_98,917485,EUR,885427200,F,70,70,False,12.0,7.0,1.0,1.0,2.0,5.0,5.0,8.0,,,,,,78.0,24.0,6.4,12.0,0.2537,0.1373,0.0134305,1,,1.0,,3.0,6.0,4.0,,,,1.0,,3.0,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,1.0
11407381,away,Frosinone,Giuseppe Caso,,,giuseppe-caso,G. Caso,F,30,173,119,M,,946985,EUR,913161600,F,10,10,False,10.0,8.0,,,1.0,1.0,7.0,10.0,3.0,,,,,62.0,17.0,6.5,6.0,0.0542,0.0,0.00937534,1,,1.0,,,1.0,2.0,,,,,,2.0,1.0,,,,1.0,,3.0,,,1.0,2.0,,,,,,,,
11407381,away,Frosinone,Luca Garritano,,,luca-garritano,L. Garritano,M,10,172,67,M,,280087,EUR,760924800,M,16,16,True,19.0,16.0,4.0,2.0,5.0,5.0,11.0,14.0,3.0,,,,,28.0,25.0,6.6,4.0,0.0747,0.0,0.00974798,1,,,,1.0,4.0,3.0,2.0,,,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,
11407381,away,Frosinone,Jaime Báez,,,jaime-baez,J. Báez,M,28,178,206,M,,796443,EUR,798768000,F,7,7,True,11.0,7.0,,,,,7.0,11.0,,,,,,28.0,17.0,6.5,8.0,0.0,0.0,0.0109734,0,,,,,2.0,1.0,1.0,,1.0,,,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,
11407381,away,Frosinone,Giorgi Kvernadze,Giorgi Kvernadze,,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,,1140001,EUR,1044576000,F,17,17,True,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,2.0,,,,,13.0,8.0,6.6,3.0,0.0,0.0,0.00322585,0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Marvin Çuni,,,marvin-cuni,M. Çuni,F,90,188,299,M,,946006,EUR,994723200,F,11,11,True,3.0,,,,,,,3.0,1.0,,,,,12.0,8.0,6.7,4.0,0.0,0.0,0.0,0,,,,,2.0,5.0,,,,1.0,,,1.0,,3.0,,,,1.0,,1.0,,,,,,,,,,
11407381,away,Frosinone,Mehdi Bourabia,,,mehdi-bourabia,M. Bourabia,M,,183,404,M,,98003,EUR,681523200,M,24,24,True,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Pierluigi Frattali,,,pierluigi-frattali,P. Frattali,G,,185,25,M,,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Michele Cerofolini,,,michele-cerofolini,M. Cerofolini,G,31,191,126,M,,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Ilario Monterisi,,,ilario-monterisi,I. Monterisi,D,30,190,147,M,,1009363,EUR,1008720000,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Mateus Lusuardi,Mateus Lusuardi,,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Karlo Lulić,,,karlo-lulic,K. Lulić,M,4,186,121,M,,283851,EUR,831686400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Reinier,,,reinier,Reinier,F,19,185,23831,M,reinier.jesus,978562,EUR,1011398400,M,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Arijon Ibrahimović,,,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,,1142248,EUR,1134259200,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407381,away,Frosinone,Kaio Jorge,,,kaio-jorge,K. Jorge,F,19,182,26876,M,kaiojorge,954888,EUR,1011830400,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
