match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_aerialLost,stat_wonContest,captain,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
14065143,home,1. FC Union Berlin,Carl Klaus,carl-klaus,C. Klaus,G,25,189,47,M,148167,EUR,758678400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,home,1. FC Union Berlin,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,home,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,408,M,1513469,EUR,1096329600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,home,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,1090010,EUR,1014854400,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,8959,EUR,512265600,G,1,1,False,36.0,29.0,12.0,5.0,0.0,29.0,34.0,,2.0,7.0,1.0,2.0,90.0,44.0,5.8,8.0,0.00043535,0.1225,0,-0.9172,0.05,0.02,-0.63,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,MNeuer,1.0,1.0,,
14065143,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,67.0,53.0,5.0,,0.0,17.0,25.0,36.0,42.0,5.0,,,80.0,92.0,6.2,16.0,0.0346667,,0,,-0.35,0.28,-0.13,,,,2.0,4.0,5.0,,,,3.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,KonradLaimer,,,,
14065143,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,117.0,102.0,6.0,,0.0,57.0,65.0,45.0,52.0,4.0,,,90.0,135.0,6.8,20.0,0.0258112,,0,,0.29,0.22,-0.21,,,,2.0,4.0,6.0,,,,4.0,1.0,4.0,4.0,3.0,,,,,,1.0,,1.0,2.0,,,,,2.0,,,,Upamecano,,,,
14065143,away,FC Bayern München,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,115.0,109.0,3.0,2.0,0.0,53.0,53.0,56.0,62.0,3.0,,,90.0,129.0,6.8,7.0,0.150709,,1,,0.27,0.26,-0.24,,,,2.0,3.0,4.0,,,,4.0,2.0,2.0,1.0,,,0.0098,,2.0,-0.19,1.0,1.0,1.0,1.0,,,,,1.0,,,,jonatah,,,,
14065143,away,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,False,46.0,39.0,2.0,2.0,1.0,18.0,23.0,21.0,23.0,2.0,,,88.0,60.0,6.3,10.0,0.0768076,,0,,-0.15,0.04,-0.4,,,,2.0,2.0,3.0,,,,2.0,1.0,1.0,,2.0,,,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,josip_stanisic,,,,
14065143,away,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,105.0,99.0,5.0,3.0,0.0,44.0,46.0,55.0,59.0,6.0,,,90.0,126.0,7.3,14.0,0.451424,,0,,0.37,0.11,-0.09,,,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,9.0,3.0,2.0,,1.0,2.0,,,Jok_32,,,1.0,
14065143,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,49.0,42.0,2.0,,0.0,19.0,23.0,23.0,26.0,4.0,,,80.0,60.0,6.3,10.0,0.03854,,2,,0.12,0.28,0.14,,,,3.0,6.0,3.0,,,,1.0,,,,,,0.1208,,1.0,-0.52,3.0,1.0,1.0,,,,,1.0,3.0,,,,leon_goretzka,,,,
14065143,away,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,61.0,49.0,2.0,2.0,0.0,16.0,18.0,33.0,43.0,6.0,,,90.0,91.0,5.8,27.0,0.0845068,,3,,-0.52,0.28,-0.23,,,,,7.0,4.0,1.0,2.0,,,,,,7.0,1.0,0.1424,0.3192,,-0.47,1.0,,,2.0,4.0,,5.0,1.0,1.0,3.0,,1.0,MOlise,,,,1.0
14065143,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,M,7,7,False,17.0,14.0,,,0.0,11.0,12.0,3.0,5.0,2.0,,,59.0,23.0,6.3,6.0,0.00112343,,0,,-0.15,-0.12,-0.06,,,,,4.0,3.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,2.0,,3.0,2.0,,,sergegnabry,,,,
14065143,away,FC Bayern München,Luis Díaz,luis-diaz,L. Díaz,F,14,178,143501,M,883537,EUR,853113600,M,14,14,False,41.0,36.0,1.0,1.0,0.0,12.0,14.0,24.0,27.0,5.0,,,90.0,57.0,7.4,11.0,0.0728121,,2,,-0.34,0.44,-0.17,,,,,5.0,4.0,1.0,1.0,1.0,,,,,1.0,2.0,0.6053,0.1549,,0.46,,1.0,,,2.0,,4.0,,2.0,2.0,,,LuisDíaz,,,,1.0
14065143,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,31.0,27.0,3.0,2.0,0.0,15.0,16.0,12.0,15.0,5.0,,,90.0,53.0,8.1,8.0,0.071621,,4,,0.04,0.24,-0.27,,,,2.0,3.0,7.0,,1.0,1.0,6.0,,,,1.0,2.0,0.5341,0.7342,1.0,0.48,2.0,,,1.0,1.0,,3.0,3.0,1.0,3.0,,3.0,HurriKane,1.0,,1.0,
14065143,away,FC Bayern München,Lennart Karl,lennart-karl,L. Karl,M,42,168,44372,M,1861975,EUR,1203638400,M,42,42,True,27.0,25.0,1.0,1.0,0.0,4.0,4.0,21.0,23.0,1.0,,,31.0,32.0,6.6,3.0,0.0525138,,0,,-0.07,0.06,-0.04,,Lennart Karl,,,1.0,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14065143,away,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,True,21.0,20.0,2.0,2.0,0.0,4.0,5.0,16.0,16.0,1.0,,,10.0,23.0,6.6,1.0,0.0336779,,0,,0.03,0.03,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alekspavlovic_,,,,
14065143,away,FC Bayern München,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,20,20,True,16.0,16.0,,,1.0,10.0,10.0,6.0,6.0,,,,10.0,17.0,6.9,,0.199498,,0,,0.21,0.02,-0.05,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,1.0,
14065143,away,FC Bayern München,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89456,M,1085381,EUR,992995200,F,11,11,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,9.0,4.0,6.5,,0.00813367,,0,,-0.02,-0.17,0.0,,Nicolas Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJackson11,,,,
14065143,away,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,Jonas Urbig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,away,FC Bayern München,Leon Klanac,leon-klanac,L. Klanac,G,48,185,1017,M,1534063,EUR,1172707200,G,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,Leon Klanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065143,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kiminjae3,,,,
14065143,away,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,980418,EUR,968803200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sacha_boey,,,,
14065143,away,FC Bayern München,David Daiber,david-daiber,D. Daiber,M,47,179,1267,M,1489220,EUR,1168387200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,David Daiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
