match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
10408348,home,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,F,22,22,False,15.0,12.0,3.0,2.0,4.0,4.0,8.0,12.0,2.0,7.0,4.0,2.0,,,,76.0,29.0,7.1,8.0,0.2929,0.0,0.167396,3,,,,1.0,,8.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,,
10408348,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,True,4.0,4.0,,,,,4.0,4.0,,,2.0,,,,,30.0,12.0,6.5,1.0,0.0,0.0,0.00297091,0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10408348,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,,1.0,,,,,14.0,10.0,6.5,2.0,0.0,0.0,0.00091421,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,,267863,EUR,705801600,D,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,10.0,3.0,6.5,2.0,0.0,0.0,0.00107841,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Jon Morcillo,jon-morcillo,J. Morcillo,M,7,183,182,M,,966804,EUR,905817600,F,2,2,True,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,1.0,,,,10.0,4.0,6.6,,0.0,0.0,8.84623e-06,0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,10.0,6.0,6.5,2.0,0.0,0.0,0.00147093,0,,,,,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Mikel Balenziaga,mikel-balenziaga,M. Balenziaga,D,24,176,74,M,,41963,EUR,573091200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,,1009661,EUR,915408000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,,966802,EUR,974246400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,,341097,EUR,729561600,G,1,1,False,33.0,24.0,14.0,5.0,19.0,19.0,5.0,14.0,,2.0,11.0,,,3.0,5.0,90.0,45.0,6.4,10.0,0.0,0.0,0.00244303,0,-1.09039,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,
10408348,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,,800403,EUR,735523200,D,20,20,False,49.0,43.0,3.0,3.0,22.0,24.0,23.0,28.0,1.0,9.0,7.0,2.0,,,,90.0,72.0,6.7,10.0,0.0,0.0,0.140743,0,,,,3.0,2.0,7.0,2.0,3.0,1.0,1.0,,2.0,4.0,,,5.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,
10408348,away,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,,260097,EUR,608515200,D,23,23,False,62.0,53.0,11.0,6.0,34.0,36.0,19.0,27.0,1.0,1.0,2.0,,,,,90.0,73.0,6.4,15.0,0.0675,0.401517,0.0125022,1,,,,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
10408348,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,,921621,EUR,898992000,D,5,5,False,52.0,43.0,6.0,2.0,34.0,39.0,9.0,13.0,6.0,9.0,5.0,,,,,90.0,62.0,6.2,11.0,0.0,0.0,0.0271045,0,,,,,,2.0,,2.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,1.0,
10408348,away,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,,542634,EUR,694569600,D,22,22,False,61.0,50.0,7.0,5.0,25.0,29.0,25.0,35.0,,6.0,7.0,,,,,90.0,88.0,6.8,18.0,0.0566,0.0,0.0116345,1,,,,3.0,,1.0,1.0,2.0,2.0,1.0,,,,,,4.0,1.0,,,,,2.0,2.0,,1.0,,,,,,,
10408348,away,Cádiz,Fali,fali,Fali,D,,186,193,M,,349794,EUR,745113600,M,3,3,False,18.0,13.0,,,6.0,7.0,7.0,11.0,1.0,5.0,1.0,2.0,,,,60.0,26.0,6.7,5.0,0.0,0.0,0.00888095,0,,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,
10408348,away,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,theo_bongonda,344953,EUR,816825600,M,10,10,False,13.0,9.0,2.0,1.0,2.0,6.0,7.0,11.0,1.0,5.0,5.0,2.0,,,,70.0,30.0,6.5,13.0,0.165,0.0,0.00210653,3,,,,4.0,,3.0,,,,2.0,,,1.0,1.0,,,,,,,,4.0,2.0,,2.0,1.0,,,1.0,,,
10408348,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,,316170,EUR,733190400,M,17,17,False,53.0,46.0,4.0,2.0,22.0,23.0,25.0,31.0,3.0,5.0,3.0,1.0,,,,90.0,69.0,7.8,10.0,0.9762,0.949532,0.119344,4,,,,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,3.0,,,,,,,1.0
10408348,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,,148588,EUR,719107200,M,8,8,False,71.0,68.0,11.0,11.0,26.0,26.0,43.0,46.0,,1.0,4.0,1.0,,,,90.0,78.0,6.8,4.0,0.0569,0.0,0.0429815,1,,,,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,True,,,,
10408348,away,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,,941405,EUR,930268800,M,14,14,False,34.0,29.0,2.0,2.0,9.0,9.0,21.0,28.0,,4.0,10.0,2.0,,,,70.0,49.0,7.5,11.0,0.0568,0.0,0.595126,1,,,,3.0,1.0,,,,,4.0,,3.0,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,,,,,,
10408348,away,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,,212074,EUR,662860800,F,15,15,False,13.0,11.0,,,5.0,5.0,6.0,8.0,2.0,4.0,1.0,1.0,,,,70.0,20.0,6.4,5.0,0.0,0.0,0.0080023,0,,,,,,9.0,1.0,,,2.0,5.0,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,
10408348,away,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,,169549,EUR,735696000,F,9,9,True,9.0,6.0,,,1.0,3.0,5.0,7.0,,1.0,2.0,1.0,,,,30.0,12.0,6.5,4.0,0.0,0.0,0.00639304,0,,,,1.0,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,,329563,EUR,698198400,F,7,7,True,11.0,10.0,,,3.0,3.0,7.0,11.0,,1.0,2.0,,,,,20.0,19.0,6.8,6.0,0.0445,0.0,0.0598077,1,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0
10408348,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,,914819,EUR,853545600,F,16,16,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,20.0,6.0,6.5,3.0,0.0,0.0,0.0113118,0,,,,,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,,141945,EUR,675475200,F,19,19,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,1.0,,,,,20.0,8.0,6.9,1.0,0.1477,0.0150347,0.000460787,3,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,
10408348,away,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,13,189,104,M,,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Carlos García,carlos-garcia,C. García,D,4,188,21,M,,1084423,EUR,962928000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,Carlos,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Raúl Parra,raul-parra,R. Parra,D,36,187,79,M,,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,,352486,EUR,792374400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408348,away,Cádiz,Youba Diarra,youba-diarra,Y. Diarra,M,5,178,192,M,,924369,EUR,890697600,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
