match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_lastManTackle,stat_wonTackle,stat_challengeLost,stat_errorLeadToAShot,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_goalAssist,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
11368731,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190.0,8134,M,37318,EUR,680140800,F,17,17,False,13.0,5.0,,,2.0,3.0,3.0,10.0,10.0,13.0,,1.0,,,,,79.0,29.0,7.6,13.0,0.00250893,5,,,,,,3.0,6.0,1.0,1.0,,1.0,4.0,1.0,1.0,,1.0,1.0,,0.3813,,1.0,,,3.0,2.0,,,1.0,2.0,0.6264,budimir_ante,1.0,,,,
11368731,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174.0,627,M,149370,EUR,772329600,M,16,16,True,32.0,25.0,3.0,2.0,10.0,10.0,15.0,23.0,1.0,4.0,,5.0,,,,,75.0,46.0,6.6,13.0,0.0311828,0,,,,1.0,,2.0,7.0,,,,2.0,4.0,1.0,2.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,
11368731,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182.0,118,M,330675,EUR,715392000,D,4,4,True,6.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,,1.0,1.0,,,,,,23.0,10.0,6.5,4.0,0.00121694,0,,Unai,García,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11368731,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,2.0,,,,,11.0,10.0,6.5,2.0,0.00647675,1,,,,,,1.0,3.0,1.0,,,,,,,,,1.0,,0.0228,,,1.0,,,,,,,,,,,,,,
11368731,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179.0,228,M,1119586,EUR,1036454400,M,34,34,True,9.0,4.0,1.0,,,1.0,4.0,8.0,,3.0,,2.0,,,,,11.0,12.0,6.7,5.0,0.0093392,0,,,,,,1.0,2.0,,,,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11368731,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192.0,691,M,997280,EUR,973209600,F,23,23,True,3.0,3.0,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,11.0,5.0,6.5,1.0,0.00157617,0,,,,,,2.0,3.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11368731,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188.0,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182.0,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180.0,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,Iñigo Arguibide,inigo-arguibide,I. Arguibide,D,41,178.0,53,M,1495856,EUR,1113868800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,Max Svensson,max-svensson,M. Svensson,F,9,182.0,45,M,1085569,EUR,1005177600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175.0,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,29.0,10.0,23.0,4.0,6.0,7.0,4.0,22.0,,,2.0,8.0,,3.0,3.0,,90.0,38.0,6.7,20.0,0.00148532,0,-0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11368731,away,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,866810,EUR,839116800,D,2,2,False,40.0,32.0,5.0,3.0,16.0,21.0,17.0,25.0,,5.0,3.0,10.0,,,,,90.0,71.0,7.2,15.0,0.02497,1,,,,6.0,1.0,2.0,3.0,2.0,2.0,,,2.0,3.0,,,,,,0.0255,,,1.0,,,1.0,1.0,,,,,,,,,,
11368731,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,14.0,10.0,2.0,,9.0,11.0,1.0,3.0,1.0,3.0,,1.0,,,,,24.0,18.0,6.5,5.0,0.00014594,0,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,abdel.abqar,,,,,
11368731,away,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,False,48.0,40.0,7.0,3.0,30.0,36.0,10.0,12.0,2.0,3.0,6.0,7.0,,,,,90.0,60.0,6.8,10.0,0.00543805,0,,,,,,2.0,5.0,1.0,1.0,,,1.0,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,
11368731,away,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,False,33.0,16.0,11.0,4.0,9.0,20.0,10.0,20.0,1.0,3.0,6.0,6.0,,,,,90.0,65.0,6.8,27.0,0.497674,0,,,,7.0,3.0,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,
11368731,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,45.0,35.0,7.0,1.0,22.0,23.0,13.0,23.0,3.0,5.0,2.0,8.0,,,,,90.0,55.0,6.6,12.0,0.00660105,0,,,,1.0,,3.0,5.0,,,,,1.0,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
11368731,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,False,31.0,27.0,6.0,3.0,15.0,16.0,12.0,15.0,2.0,5.0,1.0,3.0,,,,,90.0,39.0,6.5,5.0,0.0220037,1,,,,,,5.0,9.0,1.0,,,2.0,,1.0,,,,,,0.0444,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,
11368731,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,11.0,10.0,,,7.0,7.0,3.0,4.0,1.0,3.0,,2.0,,,,,45.0,21.0,6.7,6.0,0.00167296,1,,,,,,1.0,4.0,1.0,,,2.0,1.0,,,,,,1.0,0.0455,,1.0,,,,,,,2.0,1.0,0.2516,,,,,,
11368731,away,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,F,7,7,False,10.0,8.0,1.0,,3.0,4.0,5.0,7.0,,2.0,2.0,6.0,,,,,45.0,27.0,6.5,8.0,0.00685009,1,,,,1.0,,,3.0,4.0,2.0,,,1.0,,,,,,,0.0526,,,,,,1.0,,,1.0,,,,,,,1.0,
11368731,away,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,1503836,EUR,1083715200,F,32,32,False,11.0,9.0,1.0,,4.0,4.0,5.0,8.0,2.0,3.0,1.0,,,,,,74.0,27.0,6.2,10.0,0.00420141,3,,Samuel,Aghehowa,1.0,,2.0,4.0,1.0,,,1.0,6.0,,,,2.0,1.0,,0.7007,,,,,1.0,,,,,2.0,0.7323,samuaghehowa9,,,,1.0,1.0
11368731,away,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,F,11,11,False,26.0,23.0,,,13.0,14.0,11.0,17.0,1.0,3.0,2.0,5.0,,,,,86.0,48.0,7.4,12.0,0.0537495,1,,,,5.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,True,,,,0.045,,,,,,,2.0,,1.0,1.0,0.022,,,,,,
11368731,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,True,36.0,25.0,8.0,2.0,18.0,20.0,7.0,16.0,2.0,5.0,6.0,4.0,,,,,66.0,51.0,7.2,11.0,0.00480332,0,,,,,,4.0,5.0,1.0,1.0,,2.0,,,,,,,3.0,,,2.0,1.0,,,,1.0,,,,,,,,,,
11368731,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,F,22,22,True,14.0,12.0,1.0,1.0,6.0,8.0,7.0,9.0,,4.0,,1.0,,,,,45.0,31.0,6.8,11.0,0.0529847,1,,,,3.0,1.0,,4.0,3.0,1.0,,1.0,5.0,2.0,2.0,,,1.0,,0.049,,1.0,,,2.0,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,15,15,True,11.0,6.0,,,2.0,4.0,4.0,7.0,,4.0,,5.0,,,,,45.0,22.0,6.8,9.0,0.071318,0,,,,,,5.0,7.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,
11368731,away,Deportivo Alavés,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16028,M,1099352,EUR,1040169600,F,20,20,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,1.0,,,,,16.0,5.0,6.4,1.0,0.00047561,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,giulisimeone,,,,,
11368731,away,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,756344,EUR,909014400,M,10,10,True,1.0,1.0,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,10.0,7.0,7.0,2.0,0.0832359,1,,,,3.0,1.0,,,,,,,,1.0,1.0,,,1.0,,0.0658,,,,,,,1.0,,,,,ianishagi,,,,,
11368731,away,Deportivo Alavés,Gaizka García,gaizka-garcia,G. García,G,41,192.0,1,M,1500347,EUR,1108598400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,Gaizka García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Eneko Ortiz,eneko-ortiz,E. Ortiz,D,3,,13,M,1120373,EUR,1053907200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,Eneko Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368731,away,Deportivo Alavés,Joaquin Panichelli,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,1410925,EUR,1033948800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,Joaquín Panichelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
