match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,player_lastName,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_wonTackle,stat_fouls,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside
12189920,home,Ventura County FC,Brady Scott,brady-scott,B. Scott,G,31,189.0,24,M,880797,EUR,930700800,G,31,31,False,27.0,13.0,22.0,8.0,6.0,9.0,7.0,18.0,1.0,7.0,5.0,1.0,90.0,37.0,6.5,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189920,home,Ventura County FC,Víctor Casillas,victor-casillas,V. Casillas,,97,,1,M,1831336,EUR,1137110400,D,97,97,False,41.0,34.0,5.0,2.0,21.0,25.0,13.0,16.0,4.0,2.0,,,83.0,57.0,6.5,7.0,0,Víctor Casillas,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12189920,home,Ventura County FC,Carson Klein,carson-klein,C. Klein,D,,188.0,1,M,1035646,EUR,1012521600,D,47,47,False,37.0,27.0,8.0,,23.0,25.0,4.0,13.0,4.0,1.0,,,62.0,47.0,6.4,12.0,1,,,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12189920,home,Ventura County FC,Ascel Essengue,ascel-essengue,A. Essengue,D,51,185.0,44,M,1825929,EUR,1051660800,D,51,51,False,63.0,58.0,13.0,10.0,42.0,43.0,16.0,20.0,4.0,4.0,,,90.0,73.0,7.1,5.0,0,,1.0,7.0,3.0,3.0,,3.0,,,,,,,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,
12189920,home,Ventura County FC,Riley Dalgado,riley-dalgado,R. Dalgado,D,50,,15,M,1417539,EUR,1155427200,D,50,50,False,39.0,30.0,7.0,1.0,17.0,20.0,13.0,23.0,,3.0,,,90.0,72.0,6.5,17.0,1,Riley Dalgado,1.0,10.0,2.0,2.0,1.0,6.0,,4.0,,,1.0,1.0,,6.0,4.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,
12189920,home,Ventura County FC,Nicolas Schelotto,nicolas-schelotto,N. Schelotto,M,10,174.0,364,M,1807994,EUR,1158883200,M,72,72,False,12.0,11.0,,,6.0,7.0,5.0,5.0,,1.0,,,16.0,13.0,3.0,2.0,0,Nicolas Schelotto,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,
12189920,home,Ventura County FC,Gino Vivi,vivi-gino,G. Vivi,M,37,167.0,82,M,1471017,EUR,977270400,M,30,30,False,22.0,17.0,1.0,1.0,10.0,12.0,7.0,11.0,2.0,5.0,,,83.0,40.0,6.6,13.0,1,Gino Vivi,,6.0,8.0,3.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,8.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
12189920,home,Ventura County FC,Ruben Ramos,ruben-ramos,R. Ramos,F,24,175.0,103,M,1807988,EUR,1169424000,M,84,84,False,17.0,15.0,,,6.0,6.0,10.0,13.0,1.0,1.0,,,90.0,29.0,6.6,6.0,1,Ruben Ramos,,4.0,1.0,,,4.0,,2.0,,,,,,3.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,,,,
12189920,home,Ventura County FC,Sean Karani,sean-karani,S. Karani,F,,173.0,9,M,1823854,EUR,976752000,M,61,61,False,18.0,16.0,2.0,2.0,7.0,8.0,9.0,11.0,,4.0,,,72.0,37.0,7.4,8.0,0,Sean Karani,,8.0,6.0,4.0,2.0,4.0,,1.0,,,2.0,,,6.0,4.0,3.0,1.0,,,2.0,,,,,,,,,,
12189920,home,Ventura County FC,Aaron Bibout,bibout-aaron,A. Bibout,F,23,193.0,430,M,1502620,EUR,1094688000,F,29,29,False,33.0,21.0,,,11.0,15.0,10.0,18.0,4.0,8.0,,,90.0,54.0,6.1,20.0,3,,7.0,10.0,4.0,1.0,,,,,2.0,,1.0,2.0,6.0,16.0,,3.0,,4.0,1.0,,,,1.0,,,,,,,
