match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_outfielderBlock
14167921,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3024,M,847494,EUR,959212800,G,1,1,False,27.0,23.0,7.0,3.0,0.0,21.0,21.0,2.0,6.0,2.0,2.0,2.0,9.0,1.0,3.0,3.0,1.0,1.0,90.0,41.0,7.7,4.0,0.00058794,0.3409,0,0.8638,0.09,0.03,0.16,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167921,home,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190.0,2781,M,128587,EUR,684633600,D,12,12,False,46.0,36.0,2.0,1.0,0.0,18.0,19.0,18.0,27.0,2.0,4.0,2.0,4.0,,,,,,90.0,60.0,6.5,13.0,0.0782329,,0,,0.01,0.11,-0.15,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14167921,home,Lille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182.0,34725,M,238612,EUR,776304000,D,18,18,False,55.0,48.0,4.0,1.0,0.0,34.0,36.0,14.0,19.0,2.0,3.0,2.0,2.0,,,,,,90.0,62.0,6.7,8.0,0.00599656,,2,,0.09,0.14,0.31,,,,3.0,,1.0,1.0,1.0,3.0,,1.0,chancel22,1.0,1.0,1.0,1.0,0.1377,-0.19,,,,,,,,,,,,,,,,
14167921,home,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10320,M,122810,EUR,688089600,D,23,23,False,55.0,51.0,6.0,4.0,0.0,24.0,26.0,27.0,29.0,1.0,2.0,2.0,3.0,,,,,,68.0,61.0,7.0,5.0,0.0119048,,0,,0.28,0.12,-0.02,,,,3.0,,1.0,,,2.0,,,aissamandi23,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14167921,home,Lille,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,596,M,827519,EUR,874886400,D,15,15,False,50.0,42.0,3.0,2.0,0.0,19.0,24.0,23.0,26.0,2.0,8.0,,3.0,,,,,,90.0,71.0,8.0,12.0,0.128844,,2,,0.1,0.21,-0.11,,4.0,2.0,2.0,1.0,4.0,3.0,2.0,,,2.0,,1.0,1.0,,,0.1945,0.51,,,1.0,,1.0,1.0,2.0,0.3029,,,,,,,,
14167921,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180.0,759,M,51665,EUR,649641600,M,21,21,False,59.0,53.0,4.0,4.0,0.0,16.0,17.0,37.0,42.0,2.0,5.0,3.0,9.0,,,,,,89.0,72.0,8.1,7.0,0.067316,,2,,0.35,0.11,0.24,,,,6.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,0.6124,0.42,,,6.0,,1.0,1.0,2.0,0.9886,True,,,,,,,
14167921,home,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5410,M,1564180,EUR,1191283200,M,32,32,False,29.0,26.0,3.0,2.0,0.0,9.0,9.0,17.0,20.0,1.0,3.0,,4.0,,,,,,45.0,35.0,6.6,5.0,0.00932779,,0,,0.12,0.09,0.13,,,,3.0,,1.0,,2.0,3.0,,,,,,,,,,Ayyoub Bouaddi,,,,,,,,,1.0,1.0,,,,,
14167921,home,Lille,Félix Correia,felix-correia,F. Correia,M,27,178.0,1349,M,934498,EUR,980121600,M,27,27,False,51.0,38.0,1.0,1.0,1.0,9.0,13.0,29.0,38.0,2.0,5.0,,4.0,,,,,,83.0,67.0,10.0,18.0,0.659949,,2,,0.8,0.02,-0.06,,2.0,1.0,3.0,1.0,1.0,,1.0,,,4.0,,2.0,,,,0.2472,0.94,,,,,2.0,2.0,2.0,0.8651,,1.0,,1.0,,,,
14167921,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2141,M,1138804,EUR,1049932800,M,10,10,False,47.0,41.0,,,1.0,8.0,8.0,33.0,39.0,1.0,2.0,1.0,3.0,,,,,,90.0,63.0,8.0,14.0,0.602607,,3,,0.26,0.62,-0.12,,6.0,2.0,6.0,1.0,,,3.0,3.0,,7.0,,1.0,2.0,,,0.5786,0.42,,,1.0,,1.0,1.0,1.0,0.6001,,1.0,,,1.0,,,
14167921,home,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183.0,1612,M,1149144,EUR,1107388800,M,7,7,False,21.0,19.0,,,2.0,3.0,3.0,16.0,18.0,,4.0,,2.0,,,,,,68.0,37.0,8.4,7.0,0.186294,,4,,0.36,0.39,0.13,,1.0,,4.0,,1.0,1.0,,,,3.0,,,,2.0,,0.335,0.04,Matias Fernandez,,,,2.0,,1.0,0.46,,5.0,2.0,1.0,2.0,,,
14167921,home,Lille,Hamza Igamane,hamza-igamane,H. Igamane,F,29,181.0,17006,M,1140859,EUR,1036195200,F,29,29,False,22.0,18.0,,,0.0,5.0,5.0,13.0,17.0,1.0,6.0,1.0,3.0,,,,,,68.0,39.0,8.0,10.0,0.104983,,3,,0.04,0.39,-0.02,,1.0,,3.0,1.0,3.0,1.0,2.0,,,,hamza_igamane,,1.0,,,0.3278,0.5,Hamza Igamane,,,,2.0,1.0,,1.0184,,3.0,2.0,1.0,,,,
14167921,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7441,M,1391541,EUR,1099440000,M,17,17,True,27.0,25.0,,,0.0,11.0,11.0,14.0,16.0,,2.0,,4.0,,,,,,45.0,33.0,6.4,4.0,0.0237296,,0,,-0.15,0.06,-0.06,,,,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,Ngal'ayel Mukau,,,,,,1.0,,,,,,,,,
14167921,home,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183.0,1994,M,1119487,EUR,1055203200,D,3,3,True,9.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,22.0,11.0,6.5,,0.00083032,,0,,-0.01,0.06,-0.14,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167921,home,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170.0,7380,M,965357,EUR,992217600,F,11,11,True,17.0,14.0,,,0.0,2.0,2.0,12.0,15.0,,2.0,,1.0,,,,,,22.0,21.0,6.7,3.0,0.0716546,,1,,0.25,0.3,-0.01,,,,2.0,,,,,2.0,,,osamesahraoui,,,,,0.1748,-0.51,,,,,1.0,,2.0,0.1968,,,,,1.0,,,
14167921,home,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187.0,8306,M,368120,EUR,785635200,M,6,6,True,28.0,27.0,1.0,,0.0,12.0,12.0,15.0,16.0,,1.0,,1.0,,,,,,22.0,31.0,6.8,2.0,0.0269406,,1,,0.31,0.12,-0.05,,1.0,,1.0,,1.0,1.0,,1.0,,,nabilbentaleb,,1.0,,,0.0203,-0.1,,,,,,,,,,,,,,,,
14167921,home,Lille,Marius Sivertsen Broholm,broholm-marius-sivertsen,M. S. Broholm,F,14,172.0,809,M,1130111,EUR,1104019200,F,14,14,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,3.0,1.0,,,,,,,18.0,12.0,7.1,1.0,0.0253566,,2,,0.17,0.13,0.18,,1.0,,,,2.0,2.0,,,,1.0,,,,,,0.1263,-0.01,,,,,2.0,,,0.4368,,1.0,1.0,,,,,
14167921,home,Lille,Soriba Diaoune,soriba-diaoune,S. Diaoune,F,35,174.0,392,M,1936816,EUR,1187049600,F,35,35,True,4.0,4.0,,,1.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,,11.0,6.0,6.8,,0.0445242,,1,,0.22,0.08,0.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,0.1619,-0.2,Soriba Diaoune,,,,,,,,,1.0,1.0,,,1.0,,
14167921,home,Lille,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,410,M,878898,EUR,889574400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167921,home,Lille,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14311,M,361780,EUR,862012800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,c.verdonk,,,,,,,,,,,,,,,,,,,,,,
