match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_fouls,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wonContest,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_outfielderBlock,player_sofascoreId
11388401,home,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,,14.0,10.0,,,0.0,1.0,1.0,9.0,13.0,6.0,,,,,,90.0,36.0,6.3,14.0,0.11927,6,,,,,,1.0,2.0,8.0,4.0,2.0,,2.0,,,4.0,2.0,,0.8281,,4.0,1.0,,5.0,,,2.0,2.0,0.552,,,,
11388401,home,RKC Waalwijk,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,36.0,30.0,1.0,,0.0,18.0,19.0,12.0,17.0,4.0,,,,,,53.0,46.0,6.7,8.0,0.00402005,1,,,,,,,1.0,3.0,3.0,,,1.0,1.0,,1.0,2.0,1.0,0.1278,2.0,1.0,1.0,,1.0,1.0,,,,,,,,
11388401,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,,6.0,4.0,,,0.0,2.0,3.0,3.0,6.0,2.0,,,,,,32.0,17.0,7.3,7.0,0.0170684,1,,,,3.0,1.0,,,3.0,2.0,,,,,1.0,,,,0.1153,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,0.1155,1.0,2.0,,
11388401,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,7,7,True,,8.0,8.0,,,0.0,2.0,2.0,7.0,12.0,,,,,,,32.0,21.0,7.7,5.0,0.340694,0,,,,6.0,1.0,,,,5.0,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,3.0,,,,,,,
11388401,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,True,,7.0,7.0,,,0.0,,,7.0,7.0,2.0,,,,,,16.0,8.0,6.7,,0.0407169,1,,,,,,,,,,,,,,,1.0,,,0.1907,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,Patrick,Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,home,RKC Waalwijk,Ilias Takidine,ilias-takidine,I. Takidine,F,29,171,223,M,996984,EUR,981331200,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,False,,46.0,25.0,26.0,6.0,0.0,23.0,34.0,2.0,12.0,15.0,5.0,4.0,4.0,1.0,1.0,90.0,67.0,7.6,21.0,0.00059598,0,0.012,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,
11388401,away,PEC Zwolle,Bram van Polen,bram-van-polen,B. v. Polen,D,,179,52,M,17032,EUR,497836800,D,2,2,False,True,28.0,21.0,3.0,1.0,1.0,11.0,15.0,11.0,16.0,4.0,,,,,,90.0,49.0,7.6,13.0,0.0449433,1,,,,3.0,1.0,1.0,2.0,2.0,6.0,,,3.0,2.0,3.0,,5.0,,0.0133,,,1.0,,,,1.0,,1.0,0.1085,,,,
11388401,away,PEC Zwolle,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,,55.0,52.0,5.0,3.0,0.0,43.0,43.0,9.0,12.0,8.0,,,,,,90.0,65.0,7.3,3.0,0.0199504,1,,,,,,1.0,,1.0,3.0,,,2.0,2.0,1.0,,2.0,1.0,0.0173,,,1.0,,,1.0,,,1.0,0.0144,,,1.0,
11388401,away,PEC Zwolle,Thomas Lam,thomas-lam,T. Lam,D,3,188,86,M,110934,EUR,756172800,D,13,13,False,,79.0,74.0,5.0,3.0,0.0,57.0,58.0,17.0,21.0,3.0,,,,,,90.0,95.0,7.5,6.0,0.189717,1,,,,,,1.0,2.0,2.0,4.0,,,2.0,2.0,1.0,,10.0,,0.0529,,1.0,,,,,,,1.0,0.4457,,,,
11388401,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,15,15,False,,52.0,40.0,9.0,4.0,0.0,24.0,30.0,16.0,25.0,3.0,,,,,,90.0,73.0,6.5,20.0,0.0299129,1,,,,3.0,,,2.0,4.0,3.0,2.0,,1.0,,,1.0,3.0,,0.0735,1.0,1.0,,,3.0,,,,,,,,,
11388401,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,,62.0,53.0,,,0.0,32.0,37.0,21.0,25.0,5.0,,,,,,90.0,79.0,6.8,12.0,0.0342023,0,,,,,,3.0,3.0,6.0,7.0,1.0,,1.0,,1.0,,5.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,
11388401,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,False,,40.0,37.0,3.0,2.0,0.0,19.0,20.0,18.0,20.0,3.0,,,,,,59.0,47.0,7.4,4.0,0.0988529,0,,,,,,1.0,,1.0,3.0,,,1.0,1.0,2.0,,,1.0,,,,2.0,,1.0,2.0,,,,,,,,
11388401,away,PEC Zwolle,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,False,,36.0,30.0,4.0,2.0,0.0,13.0,13.0,18.0,28.0,4.0,,,,,,90.0,55.0,7.7,10.0,0.0698711,6,,,,5.0,1.0,,,3.0,4.0,2.0,,1.0,,1.0,2.0,1.0,,0.3198,1.0,,1.0,,,1.0,2.0,,4.0,1.0345,,,,
11388401,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,,27.0,19.0,3.0,,0.0,9.0,10.0,10.0,19.0,2.0,,,,,,81.0,36.0,6.8,11.0,0.0714387,0,,Odysseus,Velanas,2.0,,1.0,,1.0,1.0,,,,,1.0,,3.0,,,,,1.0,,1.0,1.0,,,,,,,,
11388401,away,PEC Zwolle,Filip Krastev,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,False,,36.0,31.0,1.0,1.0,0.0,13.0,15.0,18.0,21.0,5.0,,,,,,86.0,53.0,7.3,11.0,0.0745354,1,,,,,,,2.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.1677,2.0,3.0,3.0,,2.0,2.0,,,1.0,0.0523,,,,
11388401,away,PEC Zwolle,Lennart Thy,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,,26.0,16.0,2.0,,0.0,6.0,6.0,10.0,20.0,,,,,,,90.0,31.0,6.9,11.0,0.0211008,2,,,,,,4.0,,6.0,1.0,1.0,,,,1.0,,1.0,,0.2795,1.0,1.0,,,,,1.0,1.0,2.0,0.5189,1.0,1.0,,
11388401,away,PEC Zwolle,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,8,8,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,7.0,1.0,,,,,,31.0,12.0,6.8,3.0,0.00729472,1,,Silvester,van der Water,2.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,0.0185,,,,,,,,,1.0,0.0672,,,,
11388401,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,,,,,,6.0,4.0,5.6,,0.00253639,0,,Zico Buurmeester,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Apostolos Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,,1.0,,1.0,,0.0,,,,1.0,,,,,,,12.0,2.0,6.6,1.0,,1,,Apostolos,Vellios,,,1.0,,1.0,,,,,,,1.0,,,0.1262,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Kenneth Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Kenneth,Vermeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,Jasper,Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eliano.r
11388401,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,Damian van der Haar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Lennart Czyborra,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Anthony Fontana,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388401,away,PEC Zwolle,Teun Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,Teun,Gijselhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
