match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
12499265,home,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,3.0,,3.0,,,,,,30.0,10.0,6.6,1.0,0.00108703,1,,2.0,,,1.0,3.0,,1.0,,,,3.0,,,,,,0.0345,,,,,1.0,,,1.0,1.0,,,,,,,
12499265,home,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,17.0,14.0,3.0,1.0,0.0,10.0,10.0,7.0,,,,,,,,,,23.0,18.0,6.6,3.0,0.0009671,0,,4.0,,,,1.0,,,,1.0,,,,,,,,,,José,Luis Palomino,,,,,1.0,,,,,,,,
12499265,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,4.0,2.0,,,0.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,23.0,7.0,6.7,2.0,0.00044517,1,,2.0,,,,2.0,,,,,,,,2.0,,gianlucalapadula,,0.0833,,,,1.0,,0.3005,,,,,,,,,,
12499265,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,2.0,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,,,,,,9.0,5.0,6.4,3.0,8.37e-06,0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
12499265,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,7.0,1.0,1.0,,0.0,1.0,3.0,4.0,3.0,3.0,,1.0,,,,,,9.0,7.0,6.5,6.0,3.151e-05,0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Velizar-Iliya Iliev,iliev-velizar-iliya,V. Iliev,G,31,194,139,M,1137731,EUR,1121817600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,home,Cagliari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,False,34.0,20.0,25.0,11.0,0.0,13.0,15.0,19.0,1.0,1.0,,11.0,,5.0,,,,90.0,45.0,7.5,14.0,0.00499774,0,0.3884,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
12499265,away,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,D,6,6,False,44.0,35.0,8.0,3.0,0.0,24.0,25.0,26.0,1.0,2.0,6.0,4.0,1.0,,,,,90.0,72.0,6.9,18.0,0.024693,0,,12.0,7.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,True,1.0,,,,,,,,
12499265,away,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,False,38.0,34.0,4.0,2.0,1.0,28.0,30.0,8.0,5.0,6.0,6.0,5.0,,,,,,89.0,50.0,7.5,4.0,0.00220008,1,,6.0,,,1.0,3.0,,,,,3.0,1.0,,2.0,1.0,,1.0,0.0764,1.0,,,,1.0,,,,,,,,,,,
12499265,away,Como,Federico Barba,federico-barba,F. Barba,D,93,188,857,M,184417,EUR,746841600,D,93,93,False,42.0,33.0,5.0,1.0,0.0,26.0,28.0,14.0,3.0,3.0,6.0,4.0,,,,,,90.0,51.0,6.5,9.0,0.00163751,0,,7.0,,,4.0,6.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
12499265,away,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,33.0,26.0,6.0,4.0,0.0,11.0,14.0,21.0,1.0,2.0,3.0,2.0,1.0,,,,,90.0,52.0,7.0,10.0,0.0264318,1,,15.0,2.0,,3.0,5.0,,,,,1.0,,,1.0,2.0,,,0.0235,,,,1.0,,0.016,,1.0,,,,,,,,
12499265,away,Como,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,41.0,33.0,10.0,6.0,0.0,16.0,18.0,24.0,,5.0,3.0,4.0,1.0,,,,,69.0,54.0,7.2,9.0,0.041509,0,,17.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12499265,away,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,False,19.0,15.0,2.0,1.0,0.0,9.0,10.0,9.0,,3.0,3.0,2.0,1.0,,,,,45.0,25.0,6.4,4.0,0.00365552,0,,6.0,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
12499265,away,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,30.0,22.0,3.0,2.0,0.0,6.0,6.0,29.0,,9.0,,2.0,3.0,,,,,90.0,60.0,7.2,21.0,0.106002,3,,18.0,5.0,2.0,2.0,8.0,3.0,4.0,2.0,1.0,,4.0,3.0,1.0,4.0,,,0.0599,,,,1.0,2.0,0.0744,,,2.0,,,,,,,
12499265,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,30.0,25.0,3.0,2.0,0.0,14.0,15.0,16.0,3.0,3.0,,3.0,,,,,,58.0,35.0,6.7,7.0,0.0189293,1,,11.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,0.0425,,,,,,,,,1.0,,,,,,,
12499265,away,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,False,22.0,16.0,,,0.0,6.0,6.0,21.0,3.0,3.0,1.0,2.0,,,,,,90.0,45.0,7.3,20.0,0.0549941,4,,10.0,5.0,,4.0,9.0,3.0,1.0,,,,,4.0,,1.0,,,0.6008,,,,2.0,,0.9736,,1.0,2.0,,,2.0,1.0,,,
12499265,away,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,False,14.0,12.0,,,0.0,5.0,5.0,9.0,1.0,4.0,,2.0,1.0,,,,,58.0,20.0,6.9,2.0,0.0111343,1,,7.0,,,2.0,2.0,,1.0,1.0,,,2.0,,,,gallobelotti,,0.0317,,,,,2.0,,,,1.0,,,1.0,,,,
12499265,away,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,True,35.0,31.0,4.0,3.0,0.0,15.0,17.0,18.0,1.0,1.0,,2.0,,,,,,45.0,37.0,7.0,5.0,0.0265512,0,,16.0,,,,,,,,,,,1.0,,2.0,maxiperrone16,,,,Maximo Perrone,,,,,,,,,,,,,,
12499265,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,True,16.0,13.0,1.0,1.0,0.0,3.0,4.0,13.0,1.0,3.0,,3.0,,,,,,32.0,29.0,7.0,8.0,0.367176,1,,11.0,1.0,1.0,,4.0,2.0,4.0,2.0,,1.0,,1.0,,1.0,nicopaz1o,1.0,0.0143,1.0,,,,,,,,,,,,,,,
12499265,away,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,7.0,3.0,,,0.0,1.0,1.0,6.0,2.0,3.0,,2.0,1.0,,,,,32.0,13.0,6.0,5.0,0.0371659,2,,2.0,,,1.0,4.0,,,,,,,1.0,3.0,,,2.0,0.6814,,,,,,,,,,,,,,,,2.0
12499265,away,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,20,20,True,17.0,15.0,,,0.0,7.0,8.0,9.0,,1.0,1.0,2.0,,,,,,21.0,22.0,6.9,2.0,0.0036383,0,,8.0,,,2.0,2.0,,1.0,1.0,,2.0,,,,,sergiroberto,,,,,,,,,,,,,,,,,,
12499265,away,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,True,,,,,0.0,,,,1.0,2.0,3.0,,1.0,,,,,9.0,4.0,6.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Marco Sala,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8543,M,1066729,EUR,1074556800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,ali_jasim.7,,,,Ali Jasim Elaibi,,,,,,,,,,,,,,
12499265,away,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499265,away,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
