match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_goals,stat_accurateCross,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalOffside
12436912,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,22.0,14.0,3.0,,0.0,6.0,8.0,10.0,18.0,2.0,3.0,1.0,3.0,,,,,,66.0,37.0,6.3,12.0,0.0565411,1,,,4.0,2.0,4.0,1.0,,,,,,1.0,1.0,0.0059,,,,,1.0,1.0,,,2.0,,1.0,1.0,,Milos,Kerkez,
12436912,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,45.0,36.0,4.0,1.0,0.0,19.0,21.0,18.0,26.0,2.0,5.0,1.0,8.0,,,,,,90.0,63.0,7.1,15.0,0.0188089,1,,True,2.0,,7.0,4.0,1.0,,,1.0,1.0,3.0,4.0,0.1925,0.9099,,,2.0,,,,1.0,1.0,,2.0,,,,,
12436912,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,24.0,20.0,4.0,1.0,0.0,11.0,12.0,9.0,12.0,1.0,2.0,2.0,6.0,,,,,,66.0,30.0,6.5,6.0,0.0162475,0,,,,4.0,5.0,1.0,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
12436912,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,21.0,12.0,3.0,,0.0,4.0,6.0,9.0,17.0,1.0,5.0,1.0,6.0,,,,,,90.0,43.0,7.2,19.0,0.0345523,5,,,2.0,3.0,9.0,1.0,4.0,1.0,,2.0,,2.0,2.0,0.648,0.8102,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,
12436912,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,27.0,20.0,1.0,1.0,1.0,6.0,6.0,15.0,24.0,2.0,7.0,4.0,2.0,,,,,,90.0,44.0,7.5,12.0,0.269738,1,,,3.0,,3.0,,3.0,1.0,,,,3.0,1.0,0.0997,,1.0,,,1.0,3.0,,,1.0,1.0,1.0,,1.0,,,
12436912,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,23.0,14.0,4.0,2.0,0.0,5.0,7.0,11.0,21.0,,5.0,,2.0,,,,,,90.0,49.0,6.5,19.0,0.217949,5,,,5.0,4.0,7.0,,3.0,1.0,2.0,3.0,,4.0,2.0,0.6699,0.6287,1.0,,,1.0,2.0,1.0,,2.0,,,1.0,,,,
12436912,away,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,1.0,,1.0,,,,,,65.0,16.0,6.3,7.0,0.0680216,1,,,,,3.0,,,,,,,,2.0,0.2018,,,,,,,2.0,,,1.0,1.0,1.0,,,,1.0
12436912,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,10.0,10.0,,,1.0,1.0,1.0,10.0,11.0,,1.0,,1.0,,,,,,25.0,17.0,8.3,3.0,0.240612,2,,,2.0,,2.0,,2.0,1.0,,1.0,,,,0.3672,0.2054,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,
12436912,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,True,18.0,14.0,2.0,2.0,0.0,5.0,8.0,9.0,10.0,,4.0,,1.0,,,,,,24.0,23.0,6.9,4.0,0.0057103,0,,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,1.0,,,,,1.0,,,,Alex Scott,,
12436912,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,11.0,8.0,3.0,,1.0,3.0,5.0,7.0,9.0,,,1.0,3.0,,,,,,24.0,21.0,7.2,6.0,0.783337,0,,,3.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,3.0,,,2.0,,,,2.0,Dango Ouattara,,1.0
12436912,away,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,True,16.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,7.0,1.0,2.0,,3.0,,,,,,13.0,20.0,6.7,3.0,0.00347396,0,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12436912,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,6.0,4.0,1.0,,0.0,3.0,3.0,1.0,5.0,,1.0,1.0,1.0,,,,,,13.0,19.0,6.7,7.0,0.00047562,0,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
12436912,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436912,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436912,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436912,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
