match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_goals,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
10411731,home,Cremonese,Ionuț Radu,ionut-radu,I. Radu,G,13,188.0,3683,M,815202,EUR,864777600,G,97,97,False,29.0,16.0,16.0,3.0,15.0,15.0,1.0,14.0,7.0,2.0,3.0,4.0,90.0,39.0,6.6,14.0,0.0,0.0,0.00412707,0,0.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411731,home,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187.0,218,M,924690,EUR,977702400,D,4,4,False,36.0,32.0,5.0,4.0,20.0,22.0,12.0,15.0,8.0,,,,85.0,54.0,7.1,6.0,0.0137,0.0279,0.0169972,1,,,,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411731,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,158037,EUR,732326400,D,15,15,False,34.0,25.0,7.0,4.0,19.0,23.0,6.0,11.0,6.0,,,,90.0,52.0,7.2,9.0,0.0811,0.0481,0.03026,2,,,,,2.0,6.0,4.0,8.0,2.0,1.0,9.0,,2.0,1.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411731,home,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,5,5,False,36.0,26.0,5.0,1.0,18.0,23.0,8.0,13.0,9.0,,,,90.0,64.0,7.2,15.0,0.0272,0.0,0.00875619,1,,,,,3.0,4.0,8.0,9.0,1.0,,4.0,3.0,3.0,2.0,2.0,2.0,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,
10411731,home,Cremonese,Jaime Báez,jaime-baez,J. Báez,M,28,178.0,206,M,796443,EUR,798768000,M,7,7,False,30.0,22.0,6.0,4.0,3.0,5.0,20.0,28.0,3.0,,,,62.0,43.0,6.7,11.0,0.1273,0.0,0.111184,2,,,,3.0,,1.0,3.0,5.0,3.0,,1.0,,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
10411731,home,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,6,6,False,25.0,20.0,3.0,1.0,8.0,9.0,12.0,16.0,4.0,,,,69.0,31.0,6.4,7.0,0.0,0.0,0.00885882,0,,,,,1.0,3.0,2.0,5.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,charlespickel,,,,,,
10411731,home,Cremonese,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182.0,258,M,316170,EUR,733190400,M,32,32,False,65.0,50.0,11.0,5.0,19.0,21.0,31.0,44.0,10.0,,,,85.0,83.0,7.0,17.0,0.0687,0.0,0.0372172,2,,,,,2.0,,5.0,5.0,1.0,,1.0,,4.0,3.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,
10411731,home,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,M,3,3,False,17.0,9.0,4.0,2.0,5.0,6.0,5.0,15.0,9.0,,,,90.0,48.0,6.2,20.0,0.1305,0.0,0.0440345,1,,,,4.0,1.0,1.0,12.0,6.0,5.0,,3.0,1.0,1.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,,,,,,,
10411731,home,Cremonese,Luca Zanimacchia,luca-zanimacchia,L. Zanimacchia,M,98,178.0,116,M,847025,EUR,900806400,F,98,98,False,20.0,18.0,,,11.0,11.0,8.0,13.0,3.0,,,,62.0,35.0,6.8,7.0,0.0,0.0,0.0486509,0,,,,4.0,3.0,1.0,4.0,3.0,,,1.0,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,
10411731,home,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182.0,887,M,831290,EUR,872812800,F,77,77,False,17.0,8.0,,,1.0,2.0,7.0,18.0,,,,,90.0,35.0,6.7,17.0,0.0338,0.0,0.0197327,1,,,,3.0,4.0,1.0,5.0,6.0,,,,,,,4.0,,,1.0,,,1.0,4.0,,1.0,1.0,,,,,1.0,,,,,
10411731,home,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184.0,3800,M,541464,EUR,786844800,F,90,90,False,24.0,9.0,2.0,1.0,3.0,5.0,6.0,19.0,1.0,,,,90.0,39.0,7.1,20.0,0.1821,0.0349,0.00424703,3,,,,,4.0,1.0,5.0,4.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,5.0,,1.0,1.0,1.0,,2.0,,,1.0,,,,
10411731,home,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188.0,112,M,812314,EUR,870220800,D,17,17,True,14.0,10.0,2.0,1.0,2.0,4.0,8.0,10.0,3.0,,,,28.0,27.0,7.1,10.0,0.0802,0.8495,0.0149928,1,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,4.0,,,,,,,,,,1.0,,,
10411731,home,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179.0,57,M,126989,EUR,725587200,M,10,10,True,8.0,6.0,1.0,,2.0,2.0,6.0,14.0,2.0,,,,28.0,21.0,7.1,9.0,0.0283,0.0877,0.110804,1,,,,8.0,,,,2.0,,1.0,,,2.0,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,
10411731,home,Cremonese,Santiago Ascacíbar,santiago-ascacibar,S. Ascacíbar,M,5,168.0,1347,M,830667,EUR,856828800,M,8,8,True,19.0,16.0,3.0,1.0,6.0,6.0,11.0,14.0,3.0,,,,21.0,24.0,7.1,3.0,0.0,0.0,0.149382,0,,,,1.0,,1.0,,4.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,
10411731,home,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177.0,118,M,973300,EUR,950918400,D,33,33,True,2.0,2.0,1.0,1.0,,,2.0,3.0,1.0,,,,10.0,7.0,6.7,3.0,0.0225,0.0235,0.0333228,1,,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
