match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14064450,home,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196.0,1367,M,343971,EUR,762134400,F,19,19,False,32.0,24.0,,,1.0,5.0,6.0,19.0,26.0,6.0,,,,,,90.0,45.0,8.2,13.0,0.107822,26.610919159786,5.0,-5.355,2.52,,3,,0.03,0.15,-0.02,,1.0,1.0,1.0,5.0,6.0,2.0,,1.0,2.0,,,1.0,1.0,,3.0,,2.0,1.0199,9.195031321317,1.0,2.0,0.54,,2.0,,1.0,2.0,1.0,1.8057,1.0,,,,
14064450,home,Stade Brestois,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1976,M,1410231,EUR,1066521600,F,99,99,True,20.0,18.0,1.0,,0.0,8.0,8.0,10.0,12.0,2.0,7.0,2.0,5.0,,,71.0,38.0,5.8,11.0,0.0151358,72.444869769328,9.0,8.4,6.72,,1,,0.13,0.15,-0.24,,,,1.0,,14.0,1.0,,1.0,,,1.0,,,,3.0,,3.0,0.0393,,,,-0.22,,,,4.0,,,,,,,,
14064450,home,Stade Brestois,Lucas Tousart,,,tousart-lucas,L. Tousart,M,24,185.0,452,M,787889,EUR,862272000,M,24,24,True,10.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,9.0,4.0,1.0,1.0,1.0,,,22.0,17.0,6.9,5.0,0.206119,41.122818814221,5.0,30.555,8.61,,1,,0.07,0.23,-0.04,,2.0,1.0,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,0.0404,11.862449156898,1.0,3.0,-0.29,,,2.0,1.0,,,,,,,,
14064450,home,Stade Brestois,Bradley Locko,,,bradley-locko,B. Locko,D,2,180.0,637,M,1129382,EUR,1020643200,D,2,2,True,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,,,,,,9.0,8.0,6.7,1.0,0.00169095,3.8359198375357,1.0,-2.835,-2.835,,0,,0.01,0.0,-0.03,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14064450,home,Stade Brestois,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191.0,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,home,Stade Brestois,Justin Bourgault,,,justin-bourgault,J. Bourgault,D,3,185.0,97,M,1891025,EUR,1126656000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,home,Stade Brestois,Raphaël Le Guen,Raphaël,Le Guen,raphael-le-guen,R. L. Guen,D,71,196.0,33,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,home,Stade Brestois,Michel Diaz,Michel Diaz,,michel-diaz,M. Diaz,D,4,193.0,403,M,1400993,EUR,1058918400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,home,Stade Brestois,Hamidou Makalou,Hamdiou,Makalou,hamdiou-makalou,H. Makalou,M,33,164.0,1318,M,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,home,Stade Brestois,Ibrahim Yayiya Kante,,,ibrahim-yayiya-kante,I. Y. Kante,F,21,,74,M,1606631,EUR,1174176000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,26.0,20.0,11.0,5.0,0.0,18.0,20.0,2.0,6.0,1.0,,,6.0,,2.0,90.0,37.0,7.8,6.0,0.00054932,27.991054042718,6.0,18.585,5.88,0.7555,0,0.9444,0.05,-0.01,-0.05,0.57,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0
14064450,away,Auxerre,Lamine Sy,Lamine Sy,,lamine-sy,L. Sy,D,27,171.0,706,M,1177351,EUR,1028937600,D,27,27,False,47.0,39.0,4.0,2.0,0.0,17.0,21.0,22.0,26.0,6.0,3.0,2.0,2.0,,,90.0,72.0,6.5,13.0,0.132532,113.51359591353,14.0,59.01,16.17,,1,,0.25,0.12,-0.3,,3.0,2.0,,1.0,7.0,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,0.0412,47.521903293323,2.0,2.0,-0.32,,,1.0,3.0,,,,,,,,
14064450,away,Auxerre,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179.0,213,M,1087805,EUR,980640000,D,29,29,False,56.0,51.0,9.0,7.0,0.0,37.0,38.0,14.0,18.0,8.0,,,3.0,,,90.0,71.0,7.1,6.0,0.0109829,120.78775232243,18.0,63.84,10.605,,1,,0.21,0.05,-0.01,,,,5.0,3.0,7.0,,,1.0,6.0,1.0,,4.0,3.0,,1.0,1.0,1.0,0.0416,,,,-0.02,,,,1.0,,,,,,,,
14064450,away,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,58.0,49.0,12.0,8.0,0.0,32.0,38.0,17.0,20.0,4.0,,,2.0,,,90.0,72.0,6.7,10.0,0.0114429,133.09289819002,17.0,93.555,16.905,,0,,0.2,0.07,-0.27,,,,3.0,2.0,5.0,,,,5.0,1.0,4.0,2.0,1.0,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,
14064450,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,46.0,37.0,9.0,6.0,0.0,24.0,28.0,13.0,18.0,5.0,1.0,,6.0,,,76.0,64.0,6.6,14.0,0.0078046,207.03033589537,19.0,66.675,15.75,,0,,0.1,0.09,0.0,,2.0,,,2.0,5.0,2.0,,,3.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,False,25.0,23.0,1.0,,0.0,13.0,13.0,10.0,12.0,3.0,2.0,2.0,5.0,,,60.0,35.0,6.3,8.0,0.00640677,122.53629483778,9.0,40.215,24.255,,0,,0.03,0.1,-0.1,,1.0,,3.0,,6.0,1.0,,,,,1.0,,,,4.0,1.0,1.0,,50.477330050231,1.0,,,,,,1.0,,,,,,,,
14064450,away,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,False,34.0,25.0,3.0,2.0,0.0,12.0,19.0,13.0,15.0,5.0,,,2.0,,,90.0,44.0,6.5,10.0,0.0135261,50.497328372344,6.0,15.12,11.655,,1,,-0.1,0.12,-0.1,,,,2.0,2.0,5.0,1.0,,1.0,3.0,,,3.0,2.0,,,,2.0,0.0136,11.719095570905,1.0,,-0.03,True,,,,,,,,,,,
14064450,away,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,57.0,45.0,5.0,2.0,0.0,21.0,24.0,24.0,33.0,4.0,1.0,,5.0,,,86.0,79.0,6.5,21.0,0.0246392,112.37807461545,15.0,14.07,12.705,,2,,-0.28,0.06,-0.08,,6.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,3.0,,0.0825,,,,-0.26,,,,,1.0,,0.0424,,,,,
14064450,away,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,7,7,False,27.0,23.0,1.0,1.0,0.0,4.0,4.0,19.0,23.0,7.0,2.0,2.0,3.0,,,76.0,43.0,7.0,11.0,0.0511438,77.351941805235,8.0,45.885,32.655,,0,,0.03,0.09,0.14,,3.0,,1.0,1.0,3.0,1.0,,,,,,1.0,,,3.0,3.0,1.0,,32.683308048605,1.0,,,,,,,,,,,,,,
14064450,away,Auxerre,Sékou Mara,,,sekou-mara,S. Mara,F,9,184.0,963,M,1047484,EUR,1027987200,F,9,9,False,13.0,9.0,2.0,2.0,0.0,3.0,4.0,6.0,9.0,4.0,3.0,3.0,2.0,,,76.0,22.0,6.5,5.0,0.0158699,23.511995155494,3.0,-4.095,3.675,,1,,-0.07,0.03,-0.02,,,,2.0,,3.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.1634,,,1.0,-0.61,,,,1.0,,,,,,,,
14064450,away,Auxerre,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177.0,2704,M,1471095,EUR,1101686400,F,23,23,False,20.0,18.0,,,0.0,5.0,6.0,13.0,14.0,6.0,2.0,,5.0,,,90.0,45.0,6.7,13.0,0.0150718,119.27952014215,14.0,48.195,17.325,,3,,0.01,0.27,0.18,,2.0,,1.0,1.0,7.0,4.0,3.0,,1.0,,1.0,2.0,1.0,,2.0,3.0,,0.274,22.322396847113,1.0,,-0.56,,1.0,,,,,,,,,,
14064450,away,Auxerre,Lasso Coulibaly,,,lasso-coulibaly,L. Coulibaly,M,21,186.0,301,M,1126588,EUR,1034985600,M,21,21,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,,,30.0,21.0,7.1,7.0,0.266485,23.202502338517,5.0,1.68,4.935,,1,,0.37,0.04,-0.08,,5.0,2.0,,1.0,,,,1.0,,,1.0,,,,2.0,,,0.1225,,,2.0,0.03,,,,,,,,,,,,
14064450,away,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,22,22,True,9.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,3.0,,,,1.0,,,14.0,12.0,6.3,3.0,0.0396199,43.580549990899,4.0,35.385,11.97,,0,,-0.03,0.12,-0.18,,1.0,,,,1.0,1.0,,,,,,,,,,,,,16.084602450791,1.0,1.0,,,,,,,,,,,,,
14064450,away,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,17.0,16.0,2.0,2.0,0.0,5.0,6.0,11.0,11.0,1.0,1.0,1.0,2.0,,,14.0,23.0,6.5,1.0,0.00679078,20.818263484426,3.0,11.445,9.45,,0,,0.03,0.01,-0.06,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Ryan Rodin,Ryan Rodin,,ryan-rodin,R. Rodin,F,31,,29,,1927696,EUR,1141257600,F,31,31,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,14.0,5.0,6.3,3.0,3.924e-05,,,,,,0,,0.0,,0.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Tidiane Devernois,Tidiane Devernois,,tidiane-devernois,T. Devernois,M,36,,47,,1927719,EUR,1192665600,M,36,36,True,5.0,3.0,,,0.0,,2.0,3.0,3.0,,,,1.0,,,9.0,6.0,6.5,3.0,0.00270507,11.484769866264,2.0,1.89,2.52,,0,,-0.05,-0.1,-0.02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14064450,away,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Alvin Petit Dol,Alvin Petit Dol,,alvin-petit-dol,A. P. Dol,D,38,175.0,33,M,1974202,EUR,1162771200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Evan Diamalunda,Evan Diamalunda,,evan-diamalunda,E. Diamalunda,D,43,,12,M,1974209,EUR,1153526400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064450,away,Auxerre,Mamoudou Cissokho,Mamoudou Cissokho,,mamoudou-cissokho,M. Cissokho,F,44,,12,M,2409356,EUR,1198108800,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
