match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_totalContest,stat_bigChanceMissed,stat_wasFouled,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_penaltyWon
10666000,home,Al-Nassr,David Ospina,,,david-ospina,D. Ospina,G,1,183,5027,M,D_Ospina1,33596,EUR,588988800,G,25,25,False,17.0,15.0,4.0,2.0,15.0,15.0,2.0,1.0,6.0,1.0,2.0,2.0,90.0,20.0,6.1,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10666000,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,27.0,20.0,4.0,1.0,10.0,11.0,17.0,,3.0,,,,85.0,45.0,6.0,9.0,1,True,11.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10666000,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,,881831,EUR,853286400,D,5,5,False,42.0,34.0,6.0,3.0,22.0,25.0,18.0,3.0,7.0,,,,90.0,53.0,6.3,10.0,2,,12.0,1.0,,,3.0,2.0,,2.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10666000,home,Al-Nassr,Álvaro González,,,alvaro-gonzalez,Á. González,D,,183,313,M,,150212,EUR,631756800,D,21,21,False,66.0,57.0,5.0,4.0,37.0,42.0,24.0,2.0,3.0,,,,90.0,86.0,7.6,10.0,1,,20.0,,,,,7.0,,1.0,1.0,3.0,6.0,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
10666000,home,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176,2811,M,,831781,EUR,820022400,D,13,13,False,52.0,45.0,4.0,3.0,17.0,21.0,38.0,1.0,10.0,,,,90.0,74.0,7.4,10.0,1,,32.0,7.0,4.0,,2.0,3.0,1.0,,,2.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,
10666000,home,Al-Nassr,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187,2128,M,,29735,EUR,553996800,M,18,18,False,48.0,43.0,6.0,5.0,20.0,20.0,29.0,,5.0,,,,90.0,65.0,6.6,11.0,1,,23.0,1.0,,,4.0,3.0,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,
10666000,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,20.0,20.0,3.0,3.0,8.0,8.0,14.0,,2.0,,,,45.0,24.0,6.7,1.0,0,,13.0,2.0,1.0,,2.0,2.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10666000,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,,1130539,EUR,989798400,M,23,23,False,11.0,9.0,,,6.0,7.0,5.0,,3.0,,,,45.0,19.0,6.3,6.0,0,,3.0,1.0,,,3.0,1.0,,,,1.0,,,3.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,
10666000,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,19.0,17.0,2.0,2.0,4.0,4.0,16.0,,2.0,,,,90.0,44.0,7.1,7.0,6,,13.0,1.0,,,4.0,8.0,,3.0,,,1.0,,,,1.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,
10666000,home,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181,886,M,,832312,EUR,855273600,M,14,14,False,34.0,26.0,1.0,,13.0,15.0,23.0,,9.0,,,,79.0,59.0,6.5,21.0,0,,14.0,4.0,1.0,,8.0,5.0,1.0,,,1.0,2.0,,7.0,,3.0,1.0,4.0,,1.0,,2.0,,2.0,1.0,,,,,,,,,
10666000,home,Al-Nassr,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,aboubakarvincent,116869,EUR,696038400,F,9,9,False,15.0,11.0,1.0,,6.0,6.0,9.0,,4.0,,,,89.0,30.0,7.5,10.0,4,,5.0,,,2.0,3.0,6.0,,2.0,,,1.0,,2.0,,,,5.0,,,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,
