match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_fouls,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_penaltyWon,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
14025260,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,45.0,29.0,22.0,7.0,0.0,22.0,25.0,7.0,20.0,1.0,1.0,2.0,11.0,4.0,4.0,90.0,58.0,7.3,16.0,0.00295889,185.09508322196,21.0,110.565,15.33,0.5759,0,0.0183,0.13,0.05,-0.05,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,False,17.0,14.0,,,0.0,5.0,7.0,9.0,10.0,,2.0,,1.0,,,45.0,25.0,5.7,4.0,0.00378058,56.251640988107,6.0,-38.22,-0.62999999999999,,0,,-0.09,-0.52,-0.44,,Josh Acheampong,,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,False,112.0,100.0,9.0,3.0,0.0,51.0,53.0,49.0,59.0,7.0,11.0,12.0,9.0,,,90.0,140.0,8.1,16.0,0.0292663,380.25383245422,44.0,212.415,22.785,,0,,0.37,0.33,0.23,,,,1.0,1.0,,,,3.0,4.0,1.0,3.0,4.0,54.916988605599,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,47.0,44.0,,,0.0,25.0,26.0,19.0,21.0,5.0,5.0,7.0,3.0,,,90.0,56.0,6.6,3.0,0.0177359,76.582306227256,12.0,22.995,9.135,,1,,-0.16,0.04,0.16,,,,3.0,3.0,,,,,,,1.0,,,,1.0,0.2243,-0.53,,,,,,,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,42.0,39.0,2.0,1.0,0.0,15.0,15.0,24.0,27.0,,3.0,2.0,2.0,,,90.0,66.0,6.3,8.0,0.0296379,92.89181904988,14.0,33.915,21.735,,2,,0.05,0.17,-0.31,,,,,3.0,1.0,2.0,,1.0,2.0,1.0,,1.0,22.279610431962,1.0,1.0,0.0756,-0.21,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,78.0,72.0,2.0,2.0,0.0,32.0,34.0,40.0,44.0,2.0,6.0,1.0,6.0,,,90.0,88.0,7.1,7.0,0.146797,222.41352846117,25.0,96.39,17.43,,0,,0.37,0.27,-0.08,,,,1.0,3.0,,,,2.0,2.0,,,1.0,24.372721001152,1.0,,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
14025260,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,59.0,49.0,4.0,3.0,0.0,6.0,7.0,43.0,52.0,3.0,8.0,1.0,5.0,,,90.0,80.0,8.1,15.0,0.0747604,204.38076346484,20.0,121.485,24.675,,3,,0.19,0.14,-0.07,,,,1.0,4.0,1.0,3.0,1.0,,3.0,2.0,,1.0,63.828577393158,3.0,1.0,0.459,0.5,1.0,1.0,2.0,,,1.0,True,1.0,1.0,1.0,0.83,,,,,,,,,,,
14025260,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,30.0,21.0,,,0.0,4.0,4.0,17.0,26.0,2.0,9.0,,3.0,,,89.0,54.0,7.8,16.0,0.239339,324.20356219168,27.0,168.63,42.0,,4,,0.49,0.79,-0.2,,Estêvão,,1.0,8.0,2.0,7.0,5.0,,,,,3.0,221.42642801839,12.0,1.0,0.2006,-0.61,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,0.5074,2.0,1.0,,,,,,,,,
14025260,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,10,10,False,29.0,26.0,4.0,3.0,0.0,6.0,6.0,20.0,23.0,,5.0,1.0,3.0,,,63.0,41.0,7.8,6.0,0.0552942,85.940419937684,9.0,19.53,9.03,,2,,0.36,0.26,-0.09,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,19.899568315259,2.0,,0.8215,0.31,1.0,3.0,,,,2.0,,1.0,,1.0,0.8159,1.0,,,,,,,,,,
14025260,home,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,49,49,False,15.0,13.0,,,1.0,3.0,3.0,10.0,12.0,,,1.0,1.0,,,45.0,25.0,6.7,8.0,0.187824,115.39992174913,12.0,83.79,19.635,,0,,0.27,0.24,-0.09,,,,,5.0,1.0,4.0,,,,,,1.0,55.08735242544,5.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,
