match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,captain,stat_dispossessed,player_sofascoreId,stat_shotOffTarget,stat_totalOffside
12499613,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,21.0,14.0,7.0,1.0,0.0,12.0,16.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,28.0,6.2,7.0,0.00057542,0,-0.7409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499613,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,11.0,8.0,2.0,1.0,0.0,4.0,5.0,5.0,8.0,,6.0,,2.0,,,,,45.0,25.0,6.4,6.0,0.00475736,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12499613,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,50.0,48.0,7.0,6.0,0.0,27.0,27.0,21.0,23.0,2.0,2.0,3.0,6.0,,,,,90.0,60.0,7.3,2.0,0.0268197,2,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3069,0.4954,,,,,,,,,
12499613,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,66.0,57.0,10.0,4.0,0.0,32.0,32.0,26.0,35.0,1.0,5.0,5.0,9.0,,,,,90.0,80.0,6.7,9.0,0.0702352,0,,,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,,,
12499613,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,42.0,32.0,1.0,1.0,0.0,11.0,14.0,22.0,32.0,,7.0,1.0,7.0,,,,,90.0,62.0,7.4,15.0,0.296346,0,,,,4.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,
12499613,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,16.0,9.0,2.0,,0.0,3.0,5.0,6.0,11.0,,,,4.0,,,,,45.0,20.0,6.0,8.0,0.0117007,1,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,0.266,0.5342,,,,1.0,,,,,
12499613,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,62.0,54.0,4.0,3.0,1.0,20.0,20.0,36.0,52.0,,3.0,2.0,3.0,,,,,90.0,83.0,7.8,16.0,0.439639,1,,,,10.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,0.0246,0.1459,1.0,2.0,2.0,,True,,,,
12499613,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,35.0,26.0,4.0,1.0,0.0,11.0,12.0,15.0,25.0,1.0,1.0,1.0,3.0,,,,,75.0,43.0,6.3,11.0,0.0409654,0,,,,2.0,,3.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
12499613,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,M,21,21,False,37.0,34.0,,,0.0,12.0,14.0,22.0,23.0,,2.0,1.0,3.0,,,,,86.0,49.0,6.4,6.0,0.121316,1,,,,,,5.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,,,1.0,,0.0191,,,,1.0,,,,,,
12499613,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,27.0,20.0,3.0,1.0,0.0,7.0,7.0,13.0,20.0,2.0,2.0,,1.0,,,,,90.0,36.0,6.8,11.0,0.525415,1,,,,,,7.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,0.041,,1.0,,1.0,,,2.0,,,
12499613,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,28.0,17.0,2.0,2.0,0.0,3.0,5.0,14.0,26.0,2.0,7.0,,4.0,,,,,86.0,50.0,7.3,20.0,0.0619011,4,,Mohamed El Amine Amoura,,3.0,,4.0,1.0,5.0,3.0,1.0,1.0,4.0,,,2.0,,,,1.0,0.2359,,,1.0,1.0,,,,amoura9,2.0,
12499613,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,6.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,2.0,,,,,,,45.0,13.0,6.5,4.0,0.00588695,2,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.5557,0.8326,,1.0,,1.0,,,,,
12499613,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,17.0,12.0,2.0,2.0,0.0,4.0,4.0,8.0,14.0,,2.0,,3.0,,,,,45.0,27.0,6.6,10.0,0.0162217,2,,,,1.0,,5.0,1.0,5.0,1.0,,,,,1.0,1.0,,,,,0.0477,0.0566,,1.0,1.0,,,,,,
