match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,stat_shotOffTarget,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated,stat_clearanceOffLine,stat_totalOffside
14025081,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,28.0,21.0,2.0,1.0,0.0,2.0,3.0,2.0,,,,,90.0,50.0,6.7,16.0,0.0504357,,3,,-0.17,0.28,0.13,,19.0,25.0,5.0,,3.0,5.0,,4.0,2.0,,2.0,,,1.0,0.3622,,1.0,-0.13,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,
14025081,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,22,22,True,9.0,6.0,1.0,,0.0,,,1.0,,,,,35.0,20.0,6.5,7.0,0.0127417,,0,,-0.13,-0.15,0.16,,6.0,9.0,2.0,,3.0,3.0,,3.0,1.0,,,,1.0,,,,1.0,,Hugo Ekitiké,,1.0,,,,1.0,,,1.0,,,,,,,,,,
14025081,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,16.0,15.0,2.0,1.0,0.0,4.0,4.0,,,,,,22.0,21.0,6.9,2.0,0.105555,,0,,0.25,0.01,0.21,,11.0,12.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14025081,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,11.0,10.0,,,0.0,2.0,2.0,,,,,,22.0,24.0,6.8,6.0,0.020256,,3,,0.17,0.35,-0.03,,8.0,9.0,4.0,,3.0,3.0,,1.0,,,1.0,,,,0.2975,,,-0.58,,,1.0,1.0,2.0,2.0,,,,1.0,,2.0,,,,,,,,
14025081,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174,27091,M,,1881902,EUR,1219881600,F,73,73,True,7.0,5.0,,,0.0,,,2.0,,,,,12.0,14.0,6.7,5.0,0.0125532,,0,,-0.07,0.14,0.0,,5.0,7.0,,,1.0,3.0,1.0,3.0,3.0,,,,,2.0,,,1.0,,Rio Ngumoha,,,,,,,,,,,,,,,,,,,
14025081,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,home,Liverpool,Calvin Ramsay,calvin-ramsay,C. Ramsay,D,47,177,4356,M,,991227,EUR,1059609600,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,home,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180,9744,M,TNyoni,1445945,EUR,1183161600,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,30.0,9.0,29.0,8.0,0.0,2.0,4.0,8.0,,2.0,2.0,3.0,90.0,40.0,7.1,22.0,0.0194291,0.0812,0,0.6699,0.28,0.01,0.2,0.1,7.0,26.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,
14025081,away,Nottingham Forest,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,,1010220,EUR,1048032000,D,37,37,False,14.0,7.0,2.0,1.0,0.0,5.0,7.0,1.0,,,,,90.0,35.0,7.9,11.0,0.00316043,,1,,-0.03,0.06,0.19,,2.0,7.0,2.0,1.0,3.0,2.0,,,,1.0,,6.0,,,0.4359,0.6309,,0.51,,,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,
14025081,away,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,31,31,False,23.0,16.0,8.0,2.0,0.0,12.0,13.0,2.0,1.0,,,,90.0,41.0,7.6,7.0,0.0008689,,0,,0.06,0.03,0.91,,4.0,10.0,,,1.0,2.0,,,,,,8.0,4.0,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,
14025081,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,5,5,False,17.0,15.0,2.0,2.0,0.0,9.0,9.0,3.0,,,,,90.0,44.0,9.1,2.0,0.00394523,,3,,0.16,0.06,0.84,,6.0,8.0,,,1.0,5.0,,,,2.0,1.0,13.0,3.0,,0.1929,1.0078,1.0,0.55,Murillo,,2.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,
14025081,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,3,3,False,15.0,10.0,4.0,1.0,1.0,5.0,8.0,3.0,,,,,90.0,56.0,8.1,11.0,0.0051502,,0,,0.19,0.15,0.31,,5.0,7.0,2.0,,6.0,14.0,1.0,4.0,2.0,,,4.0,,1.0,,,1.0,,,,,2.0,11.0,6.0,1.0,,,1.0,3.0,,,,,,,1.0,,
14025081,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,False,15.0,13.0,2.0,2.0,0.0,6.0,8.0,3.0,,,,,90.0,31.0,7.1,9.0,0.0160441,,0,,0.18,-0.14,-0.01,,7.0,7.0,1.0,,3.0,6.0,,1.0,,,,,1.0,4.0,,,,,,,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,
14025081,away,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,8,8,False,35.0,31.0,7.0,4.0,0.0,17.0,18.0,6.0,,,,,90.0,63.0,7.7,12.0,0.0752201,,2,,0.2,0.12,0.36,,14.0,17.0,6.0,2.0,6.0,4.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,0.1052,0.0454,3.0,0.03,,,,2.0,4.0,4.0,,1.0,,,2.0,,,,,,,,1.0,
14025081,away,Nottingham Forest,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,M,14,14,False,15.0,13.0,1.0,1.0,0.0,5.0,6.0,4.0,,,,,86.0,29.0,6.9,8.0,0.00881606,,1,,0.21,0.33,0.25,,8.0,9.0,1.0,,5.0,3.0,,2.0,,,1.0,3.0,,1.0,0.1286,,,-0.47,,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,
14025081,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,22.0,19.0,,,0.0,6.0,7.0,3.0,,,,,90.0,35.0,7.1,8.0,0.0251319,,2,,-0.02,0.19,0.13,,13.0,15.0,1.0,,8.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,,3.0,0.2529,0.6318,,0.33,,,1.0,2.0,,,1.0,,True,5.0,,,,,,,1.0,,,
14025081,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,False,12.0,8.0,1.0,,0.0,6.0,8.0,4.0,,,,,61.0,21.0,6.5,6.0,0.00629438,,1,,0.04,0.02,0.15,,2.0,4.0,,,5.0,2.0,,2.0,1.0,,,3.0,,,0.018,,,-0.05,,,1.0,1.0,,,,2.0,,1.0,,1.0,,,,,,,,
14025081,away,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20784,M,igorjesus,981619,EUR,983059200,F,19,19,False,11.0,7.0,,,0.0,2.0,2.0,2.0,,,,,86.0,37.0,6.2,14.0,0.00225048,,2,,-0.44,0.11,-0.02,,5.0,9.0,1.0,,13.0,9.0,1.0,2.0,,1.0,,3.0,,6.0,0.0595,0.0575,,-0.3,,,3.0,2.0,2.0,2.0,4.0,2.0,,7.0,,1.0,,,,,,,,1.0
14025081,away,Nottingham Forest,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,29.0,14.0,7.1,2.0,0.0170376,,3,,0.18,0.5,-0.03,,1.0,1.0,1.0,,2.0,3.0,,3.0,2.0,1.0,1.0,,,,0.418,0.4004,,-0.52,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0
14025081,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,F,7,7,True,3.0,1.0,1.0,,0.0,,1.0,,,,,,9.0,6.0,6.6,2.0,0.0639933,,0,,0.01,0.08,0.14,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,1.0,,,,0.0,,,,,,,,9.0,2.0,6.6,1.0,,,0,,-0.01,-0.03,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,John Victor,john-victor,John,G,12,197,3305,M,,840103,EUR,824169600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Jair,jair-paula,Jair,D,23,198,2956,M,,1170722,EUR,1110153600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025081,away,Nottingham Forest,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,,954061,EUR,1011484800,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
