match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAShot,stat_bigChanceMissed,stat_lastManTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
14025097,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,31.0,19.0,13.0,2.0,0.0,18.0,21.0,1.0,10.0,6.0,1.0,1.0,1.0,90.0,35.0,6.7,12.0,0.00029472,0.1277,0,0.1025,-0.02,0.01,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,54.0,50.0,1.0,,0.0,23.0,24.0,27.0,30.0,7.0,,,,90.0,78.0,7.0,13.0,0.0462481,,0,,0.02,0.17,0.19,,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,58.0,52.0,5.0,2.0,0.0,31.0,33.0,21.0,25.0,2.0,,,,90.0,81.0,8.1,7.0,0.207278,,3,,0.29,0.19,0.36,,1.0,3.0,12.0,1.0,1.0,4.0,5.0,3.0,,3.0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.1178,-0.32,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,81.0,74.0,9.0,4.0,0.0,60.0,63.0,14.0,18.0,3.0,,,,90.0,95.0,7.7,7.0,0.0104534,,0,,0.16,0.04,0.34,,,6.0,11.0,,6.0,3.0,2.0,,,,2.0,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,68.0,63.0,8.0,5.0,0.0,30.0,31.0,33.0,37.0,3.0,,,,90.0,90.0,7.6,6.0,0.0302773,,0,,0.27,0.05,0.24,,,4.0,6.0,,5.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025097,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,52.0,45.0,4.0,,0.0,23.0,24.0,22.0,28.0,11.0,,,,90.0,70.0,7.4,8.0,0.0268305,,1,,0.34,0.08,0.46,,,3.0,6.0,,2.0,5.0,4.0,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,0.0595,-0.07,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,50.0,40.0,4.0,1.0,1.0,18.0,18.0,22.0,32.0,3.0,,,,90.0,69.0,7.9,17.0,0.243889,,1,,0.5,0.12,-0.03,,3.0,6.0,3.0,,1.0,2.0,,,1.0,2.0,,3.0,1.0,1.0,1.0,4.0,,,,,0.7884,0.32,,,1.0,True,1.0,1.0,1.0,0.7889,,,,,,,,,
14025097,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,22.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,16.0,2.0,,,,68.0,39.0,6.7,13.0,0.0579446,,1,,-0.04,0.18,0.18,,,10.0,4.0,7.0,1.0,,,,1.0,,1.0,1.0,,1.0,,4.0,4.0,,,,0.3593,-0.07,Estêvão,,1.0,,,1.0,,0.6792,1.0,,,,,,,,
14025097,home,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,joaopedro,975079,EUR,1001462400,M,20,20,False,26.0,23.0,1.0,1.0,0.0,10.0,11.0,13.0,15.0,6.0,,,,90.0,53.0,8.0,16.0,0.0249851,,3,,-0.31,0.41,0.34,,1.0,10.0,7.0,4.0,2.0,,1.0,1.0,3.0,4.0,,1.0,,2.0,2.0,4.0,,,1.0,1.0,0.6611,0.4,,,,,,2.0,1.0,1.026,2.0,1.0,,,,,,,
14025097,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,30.0,24.0,,,0.0,5.0,7.0,19.0,23.0,2.0,,,,81.0,49.0,7.1,16.0,0.16878,,0,,0.33,0.3,-0.01,,7.0,4.0,3.0,4.0,1.0,1.0,,,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,,997087,EUR,1044662400,F,9,9,False,2.0,,,,0.0,,1.0,,1.0,,,,,14.0,3.0,6.2,2.0,,,1,,-0.07,0.1,-0.13,,,2.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,0.0908,-0.2,,,,,,,,,,,1.0,,,,,,
14025097,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,67.0,17.0,6.7,5.0,0.00708283,,1,,-0.04,-0.14,0.13,,,3.0,2.0,2.0,,,,,2.0,1.0,,,,,,2.0,1.0,,,,0.2098,0.18,Tyrique George,,,,,1.0,,0.6572,,,,1.0,,,,,
14025097,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,22.0,6.0,6.5,1.0,1.09e-05,,1,,-0.01,0.08,0.13,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,0.0276,-0.16,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,,,,9.0,10.0,6.7,1.0,0.00141738,,1,,0.04,0.06,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.0357,-0.14,,,,,,1.0,,0.0364,,,,,,,,,
14025097,home,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,17,17,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,,,9.0,10.0,6.5,3.0,0.00661903,,0,,-0.1,0.07,-0.04,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,Andrey Santos,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,home,Chelsea,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025097,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,44.0,28.0,22.0,6.0,0.0,25.0,28.0,3.0,16.0,13.0,4.0,2.0,2.0,90.0,59.0,8.2,16.0,0.00119222,0.5912,0,1.1877,0.04,-0.07,0.73,0.47,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,1.0,1.0,2.0,1.0,
14025097,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,29.0,24.0,4.0,1.0,0.0,16.0,18.0,8.0,11.0,2.0,,,,90.0,57.0,6.9,8.0,0.00545556,,1,,0.11,0.24,-0.15,,1.0,1.0,7.0,,6.0,,4.0,3.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,0.0745,-0.28,,,,,,,,,,,,,,,,,
14025097,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,5,5,False,51.0,45.0,11.0,6.0,0.0,35.0,37.0,10.0,14.0,4.0,,,,90.0,67.0,6.6,9.0,0.0178296,,2,,0.02,0.17,-0.24,,1.0,3.0,4.0,,7.0,,3.0,2.0,2.0,,2.0,1.0,,,1.0,,,1.0,,,0.2053,-0.24,,,1.0,,1.0,1.0,,,,,,,,,,,
14025097,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,60.0,55.0,2.0,1.0,0.0,43.0,46.0,12.0,14.0,4.0,,,,90.0,68.0,6.1,6.0,0.0057008,,0,,0.0,0.04,-0.7,,,5.0,7.0,2.0,2.0,,2.0,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,
14025097,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,D,30,30,False,25.0,20.0,1.0,,0.0,12.0,16.0,8.0,9.0,1.0,,,,67.0,48.0,6.3,10.0,0.00380605,,0,,-0.01,0.05,-0.16,,,4.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
14025097,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,20,20,False,23.0,19.0,1.0,1.0,0.0,10.0,12.0,9.0,11.0,3.0,,,,90.0,37.0,6.9,8.0,0.10816,,0,,0.25,0.08,0.24,,6.0,8.0,6.0,,,,5.0,2.0,1.0,,5.0,3.0,3.0,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
14025097,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,16,16,False,39.0,33.0,4.0,,0.0,17.0,19.0,16.0,20.0,7.0,,,,90.0,49.0,6.7,8.0,0.00917934,,1,,0.15,0.08,0.29,,,6.0,3.0,1.0,,1.0,2.0,2.0,,,2.0,,,1.0,1.0,1.0,,,,1.0,0.411,-0.16,,,1.0,,,1.0,,,,,,1.0,,,,,
14025097,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,M,21,21,False,16.0,12.0,1.0,,0.0,9.0,11.0,3.0,5.0,2.0,,,,60.0,28.0,6.4,8.0,0.0316779,,1,,0.0,-0.05,-0.04,,2.0,2.0,3.0,1.0,,1.0,3.0,,1.0,,,1.0,,1.0,,,,,1.0,,0.0837,-0.45,,,,,,,,,,,,,,,,,
14025097,away,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,,1546231,EUR,1167782400,M,24,24,False,14.0,13.0,,,0.0,3.0,3.0,10.0,11.0,3.0,,,,67.0,24.0,6.5,5.0,0.0764989,,1,,0.03,0.04,-0.08,,,2.0,2.0,2.0,,1.0,,,2.0,2.0,,1.0,,,,,,,,1.0,0.038,0.02,Joshua King,,,,,1.0,,0.1025,,,,,,,,,
