match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,player_sofascoreId,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed
10385386,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,1,1,False,31.0,14.0,29.0,12.0,4.0,5.0,10.0,26.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,90.0,38.0,7.4,17.0,0.0,0.0,0.00148421,0,0.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385386,home,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,False,19.0,17.0,2.0,2.0,9.0,9.0,9.0,11.0,,4.0,2.0,5.0,,,,,90.0,42.0,7.5,8.0,0.0,0.0,0.0407643,0,,True,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10385386,home,Bournemouth,Jack Stephens,Jack,Stephens,jack-stephens,J. Stephens,D,5,185,213,M,134361,EUR,759628800,D,3,3,False,22.0,21.0,,,17.0,18.0,4.0,4.0,,1.0,2.0,3.0,,,,,90.0,28.0,7.2,1.0,0.0,0.0,0.0651197,0,,,,,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385386,home,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,False,27.0,18.0,5.0,1.0,12.0,16.0,6.0,11.0,2.0,6.0,5.0,6.0,,,,,90.0,40.0,7.1,10.0,0.0,0.0,0.00175116,0,,,,,3.0,,1.0,3.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,
10385386,home,Bournemouth,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,False,18.0,17.0,,,4.0,4.0,15.0,16.0,,4.0,1.0,5.0,,,,,90.0,46.0,6.6,13.0,0.0,0.0,0.228757,0,,,2.0,2.0,9.0,6.0,,2.0,1.0,5.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10385386,home,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,26.0,21.0,2.0,2.0,8.0,9.0,14.0,18.0,1.0,2.0,2.0,6.0,,,,,80.0,50.0,7.7,17.0,0.512,0.844,0.0621114,5,,,1.0,1.0,12.0,4.0,,1.0,,3.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,4.0,1.0,1.0,,,,,,
10385386,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,34.0,29.0,1.0,,20.0,21.0,11.0,17.0,,2.0,,6.0,,,,,90.0,47.0,7.5,8.0,0.0,0.0,0.410938,0,,,4.0,2.0,3.0,,1.0,1.0,,,2.0,4.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,
10385386,home,Bournemouth,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,47.0,36.0,2.0,,18.0,21.0,18.0,26.0,3.0,4.0,2.0,9.0,,,,,90.0,52.0,6.8,12.0,0.0,0.0,0.0720889,0,,,,,5.0,,,1.0,1.0,,,1.0,4.0,,,1.0,,,,,,,,jeffersonlerma,,,,
10385386,home,Bournemouth,Philip Billing,,,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,29,29,False,28.0,19.0,1.0,1.0,4.0,7.0,15.0,22.0,3.0,7.0,2.0,3.0,,,,,88.0,50.0,7.0,16.0,0.3788,0.0958,0.0162066,3,,,1.0,,6.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,,,1.0,,,,,2.0,,,
10385386,home,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,15.0,10.0,,,4.0,7.0,6.0,8.0,2.0,3.0,1.0,4.0,,,,,90.0,32.0,6.9,11.0,0.4268,0.4943,0.00537942,6,,,,,7.0,1.0,,,,3.0,1.0,1.0,3.0,1.0,,2.0,,,,2.0,2.0,,,Dom_Solanke,2.0,1.0,,
