match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,captain,stat_totalContest,stat_shotOffTarget,stat_challengeLost,stat_wonContest,stat_errorLeadToAShot,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated
12448394,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,26.0,17.0,14.0,5.0,0.0,14.0,15.0,3.0,11.0,7.0,1.0,1.0,1.0,90.0,30.0,6.5,9.0,0.00234629,0,-0.4673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448394,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,44.0,37.0,3.0,1.0,0.0,16.0,18.0,21.0,27.0,3.0,,,,90.0,64.0,6.8,11.0,0.0344189,1,,1.0,1.0,2.0,2.0,7.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0406,,,,,,,,,,,,,,,,,,,
12448394,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,D,6,6,False,86.0,76.0,13.0,7.0,0.0,30.0,34.0,47.0,53.0,4.0,,,,90.0,95.0,7.0,10.0,0.0265077,0,,1.0,2.0,,2.0,3.0,,4.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12448394,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,83.0,77.0,7.0,5.0,0.0,43.0,47.0,34.0,36.0,3.0,,,,90.0,93.0,7.0,6.0,0.0315386,1,,,2.0,1.0,3.0,2.0,,4.0,,,,1.0,1.0,0.0482,,1.0,1.0,2.0,0.1438,,,,,,,,,,,,,,
12448394,home,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,99.0,93.0,4.0,3.0,0.0,23.0,27.0,70.0,73.0,5.0,,,,90.0,117.0,7.1,9.0,0.0789943,0,,1.0,,2.0,2.0,2.0,,1.0,,,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,
12448394,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,64.0,52.0,4.0,3.0,0.0,13.0,19.0,39.0,46.0,1.0,,,,90.0,73.0,6.9,15.0,0.0970333,1,,1.0,,,3.0,2.0,,1.0,1.0,,,1.0,1.0,0.1198,,,,,,1.0,3.0,True,1.0,1.0,,,,,,,,,
12448394,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,M,21,21,False,30.0,27.0,1.0,,0.0,3.0,4.0,24.0,27.0,5.0,,,,89.0,43.0,7.3,8.0,0.0353449,4,,1.0,,2.0,2.0,5.0,,,2.0,1.0,1.0,,,0.3955,,2.0,,,0.2781,,,,2.0,2.0,1.0,1.0,,,,,,,
12448394,home,AZ Alkmaar,Kristijan Belić,,,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,70.0,63.0,8.0,6.0,0.0,23.0,26.0,40.0,44.0,5.0,,,,88.0,82.0,6.7,11.0,0.0536332,0,,,2.0,3.0,7.0,6.0,,,2.0,1.0,2.0,,2.0,,,,,2.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,
12448394,home,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,M,30,30,False,38.0,34.0,1.0,,0.0,8.0,8.0,28.0,33.0,6.0,,,,81.0,48.0,7.6,6.0,0.185732,3,,3.0,1.0,,5.0,1.0,1.0,,,,,1.0,2.0,0.2707,2.0,1.0,,1.0,0.6239,,,,1.0,1.0,1.0,,,1.0,,,,,
12448394,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,29.0,25.0,,,1.0,3.0,3.0,23.0,28.0,,,,,81.0,37.0,8.4,5.0,0.245596,2,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,0.9781,1.0,1.0,,,0.9044,,4.0,,1.0,,,1.0,,1.0,,,,,
