match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
14053824,home,Heracles Almelo,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,False,16.0,8.0,,,0.0,1.0,1.0,7.0,15.0,3.0,,,,84.0,38.0,6.2,17.0,0.014796,59.507759397746,7.0,19.030076772874,,3,,-0.44,0.23,-0.08,,7.0,5.0,14.0,12.0,,,,5.0,6.0,2.0,,,0.9035,0.8497,-0.49,Lequincio Zeefuik,,13.897657151788,36.146764824543,2.0,,3.0,6.0,,,2.0,2.0,,1.0,,,,,,3.0,1.0,,,
14053824,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,2.0,,,,17.0,13.0,6.8,5.0,0.175658,45.057915449239,5.0,29.927150107042,,1,,0.29,0.35,0.13,,1.0,,3.0,1.0,,,,1.0,1.0,,,,0.0853,,-0.52,,,19.377842441542,25.529862690583,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,
14053824,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,13.0,8.0,6.8,3.0,0.00877651,42.669088505727,2.0,35.680833566102,,0,,0.03,0.11,0.14,,,,,,1.0,,,,,,,1.0,,,,,,29.23685717194,31.605700055528,1.0,,,,,,,,,1.0,,,,,,,,,,
14053824,home,Heracles Almelo,Tristan van Gilst,tristan-van-gilst,T. v. Gilst,M,17,178.0,85,M,1213453,EUR,1045526400,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,13.0,3.0,6.5,1.0,1.137e-05,4.8671096145454,1.0,-2.5267247595525,,0,,0.01,0.01,0.13,,,,1.0,,,,,,,,,,,,,Tristan van Gilst,,,,,,1.0,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190.0,730,M,998999,EUR,938476800,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,6.0,6.4,2.0,0.00408171,3.4576662649828,1.0,-2.2928709196401,,1,,0.05,0.01,0.0,,1.0,1.0,2.0,1.0,,,,,,,,,0.0876,,-0.47,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,
14053824,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182.0,81,M,930295,EUR,982022400,M,13,13,True,2.0,,1.0,,0.0,,,,2.0,,,,,1.0,3.0,,3.0,,,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Robin Mantel,robin-mantel,R. Mantel,G,30,195.0,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Jop Tijink,jop-tijink,J. Tijink,D,27,188.0,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jop Tijink,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192.0,85,M,1014566,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175.0,442,M,1123613,EUR,1085356800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,,,,,,,,,,,,,,
14053824,home,Heracles Almelo,Sil Blokhuis,sil-blokhuis,S. Blokhuis,F,39,172.0,24,M,2186070,EUR,1205798400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,False,34.0,14.0,30.0,10.0,0.0,5.0,6.0,9.0,28.0,11.0,1.0,3.0,5.0,90.0,43.0,6.8,20.0,0.0085103,51.479069773194,6.0,34.458088161243,0.3628,0,0.6074,0.17,0.04,-0.05,0.28,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14053824,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183.0,156,M,989586,EUR,962236800,D,4,4,False,27.0,23.0,1.0,,0.0,21.0,22.0,2.0,5.0,2.0,,,,62.0,37.0,6.2,6.0,0.00114319,32.388090604525,3.0,11.158127166447,,1,,0.01,0.01,-0.35,,1.0,3.0,2.0,5.0,3.0,2.0,2.0,,1.0,1.0,,1.0,0.0489,0.3351,-0.04,,,,,,,,2.0,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,44,44,False,35.0,32.0,2.0,2.0,0.0,26.0,27.0,6.0,8.0,1.0,,,,90.0,57.0,6.5,4.0,0.00130928,20.040015396151,4.0,5.6439171017553,,0,,-0.15,0.0,-0.04,,3.0,4.0,9.0,6.0,12.0,2.0,2.0,,5.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14053824,away,Fortuna Sittard,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185.0,416,M,961678,EUR,1013990400,D,21,21,False,64.0,53.0,11.0,3.0,0.0,29.0,31.0,24.0,33.0,6.0,,,,90.0,81.0,6.4,16.0,0.0189074,103.76084041587,16.0,30.71799727736,,1,,0.18,0.08,-0.25,,1.0,1.0,2.0,3.0,5.0,,,2.0,,1.0,,2.0,0.0222,0.3055,-0.11,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,M,12,12,False,27.0,15.0,3.0,,0.0,4.0,10.0,11.0,17.0,,,,,77.0,49.0,6.4,17.0,0.0636856,25.694318758328,3.0,3.8649155585968,,0,,0.01,0.01,-0.05,,1.0,1.0,3.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,,,,1.0,True,,,,,,,,,
14053824,away,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178.0,697,M,1048011,EUR,1046736000,M,20,20,False,37.0,31.0,,,0.0,15.0,16.0,16.0,21.0,5.0,,,,89.0,52.0,6.3,9.0,0.0155593,37.320909924558,7.0,5.7683528946974,,0,,-0.02,0.1,-0.25,,,1.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182.0,101,M,1132766,EUR,1081468800,M,23,23,False,40.0,31.0,4.0,2.0,0.0,15.0,18.0,16.0,22.0,6.0,,,,90.0,52.0,6.8,11.0,0.0183512,56.061379276894,10.0,1.0381172663571,,1,,0.05,0.07,-0.03,,,,3.0,4.0,,3.0,2.0,1.0,2.0,,,1.0,0.034,,0.02,Philip Brittijn,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,
14053824,away,Fortuna Sittard,Justin Hubner,hubner-justin,J. Hubner,D,28,187.0,11556,M,1112604,EUR,1063497600,M,28,28,False,49.0,34.0,12.0,3.0,0.0,18.0,21.0,16.0,28.0,5.0,,,,90.0,73.0,6.9,19.0,0.0149374,126.29703288209,15.0,46.043997841197,,1,,0.01,0.07,-0.02,,2.0,5.0,2.0,9.0,7.0,3.0,1.0,1.0,1.0,,,,0.1074,,-0.06,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,justinhubner5
14053824,away,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2918,M,929633,EUR,1013472000,F,52,52,False,29.0,27.0,1.0,1.0,0.0,6.0,7.0,21.0,22.0,2.0,,,,90.0,56.0,6.8,16.0,0.0837625,85.840754067934,11.0,57.445481017425,,4,,0.12,0.14,-0.02,,1.0,2.0,3.0,4.0,1.0,,,1.0,,2.0,,1.0,0.0876,0.086,-0.26,,,13.44659400723,40.052548018084,3.0,,3.0,5.0,8.0,1.0,,1.0,,1.0,,,,,,,2.0,,,
14053824,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,133,M,366942,EUR,785980800,F,7,7,False,34.0,27.0,2.0,,1.0,10.0,14.0,17.0,20.0,5.0,,,,88.0,51.0,6.9,15.0,0.0853069,184.59774274293,15.0,105.0470407981,,1,,-0.08,0.31,0.13,,,2.0,3.0,4.0,,1.0,1.0,1.0,,,,,0.0335,,-0.21,,,29.914606706997,118.29436490128,6.0,1.0,2.0,1.0,4.0,1.0,,,,4.0,,,,,,,1.0,,,
14053824,away,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,498,M,855847,EUR,893635200,F,9,9,False,23.0,16.0,,,0.0,3.0,4.0,13.0,19.0,3.0,,,,90.0,36.0,7.6,11.0,0.0422616,74.223132470681,6.0,19.30359669671,,3,,-0.25,0.22,0.16,,3.0,2.0,6.0,5.0,1.0,,,2.0,1.0,2.0,1.0,,0.2441,0.2745,0.52,,,17.404739694516,24.810520369392,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,
14053824,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,61,M,148615,EUR,700876800,F,19,19,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,,28.0,7.0,6.4,4.0,0.00635793,8.4480345318289,2.0,3.7787721107323,,0,,-0.17,0.22,-0.01,,5.0,4.0,6.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178.0,423,M,591044,EUR,896227200,M,18,18,True,12.0,7.0,2.0,,0.0,2.0,4.0,5.0,8.0,,,,,13.0,17.0,6.4,5.0,0.00621271,24.789780157494,4.0,3.1464768345571,,0,,-0.3,0.07,-0.01,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,7.5514496917311,9.2889129611597,1.0,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169.0,1721,M,277331,EUR,835056000,M,10,10,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,,9.0,12.0,7.0,,0.0551033,47.333241705756,6.0,17.837403052624,,0,,0.16,0.03,0.13,,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
14053824,away,Fortuna Sittard,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174.0,271,M,352964,EUR,843696000,M,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,8.0,2.0,6.6,,0.00055574,7.7469480442301,1.0,-6.7551678041074,,0,,-0.02,-0.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Lars Van Parys,lars-van-parys,L. V. Parys,G,48,199.0,3,M,2457000,EUR,1160179200,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Lars Van Parys,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,91,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Moussa Gbemou,moussa-gbemou,M. Gbemou,M,46,,15,M,2207814,EUR,1189296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053824,away,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,,,,,
