match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox
13981493,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,False,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,2.0,1.0,,,,45.0,17.0,7.5,5.0,0.00639076,,3,,-0.09,0.01,0.16,,7.0,1.0,,1.0,,2.0,3.0,2.0,1.0,,1.0,0.5376,0.65,1.0,,1.0,,,1.0,,,2.0,1.0,1.0438,,,,,,,
13981493,home,Udinese,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,18,18,True,11.0,6.0,,,0.0,2.0,4.0,4.0,7.0,6.0,6.0,2.0,,,,45.0,16.0,7.8,7.0,0.00101267,,1,,-0.08,0.37,0.0,,7.0,,,,,,,5.0,,,,0.2723,0.51,,,,,,2.0,,,1.0,1.0,0.2902,,,AdamBuksa,,,1.0,
13981493,home,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185,508,M,1136399,EUR,1048377600,D,13,13,True,11.0,6.0,3.0,1.0,0.0,5.0,6.0,1.0,5.0,,4.0,3.0,,,,30.0,25.0,6.7,7.0,0.00025842,,0,,0.03,0.06,0.19,,4.0,4.0,,2.0,2.0,,,2.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
13981493,home,Udinese,Vakoun Bayo,,,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3430,M,796455,EUR,852854400,F,15,15,True,10.0,9.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,,1.0,1.0,,,,30.0,15.0,6.6,3.0,0.012811,,1,,0.0,0.13,0.0,,3.0,,,,,,,1.0,1.0,,,0.0493,-0.29,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,
13981493,home,Udinese,Jakub Piotrowski,,,jakub-piotrowski,J. Piotrowski,M,24,188,2357,M,825271,EUR,875923200,M,24,24,True,7.0,5.0,1.0,,0.0,2.0,3.0,3.0,4.0,,,2.0,,,,14.0,9.0,6.3,3.0,0.00380964,,0,,-0.04,0.06,-0.07,,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981493,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,1.0,1.0,,,,10.0,3.0,6.3,,7.82e-06,,0,,0.01,0.02,-0.17,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182,1311,M,1154894,EUR,1156464000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,home,Udinese,Idrissa Gueye,Idrissa Gueye,,idrissa-gueye,I. Gueye,F,7,188,1679,M,1536811,EUR,1158364800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,20.0,14.0,10.0,5.0,0.0,11.0,13.0,3.0,7.0,,,9.0,,,1.0,90.0,26.0,6.5,6.0,0.0006314,0.4994,0,-1.6045,0.03,-0.01,-0.23,0.11,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,1.0
13981493,away,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,17,17,False,44.0,33.0,5.0,2.0,0.0,12.0,14.0,21.0,30.0,,5.0,2.0,,,,90.0,76.0,6.0,21.0,0.023077,,0,,0.23,0.12,-0.43,,6.0,1.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,,,,5.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,
13981493,away,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,63.0,55.0,6.0,3.0,0.0,38.0,41.0,17.0,22.0,2.0,7.0,5.0,,,,90.0,76.0,6.3,9.0,0.00688991,,0,,0.15,0.08,-0.58,,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
13981493,away,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,False,65.0,60.0,4.0,4.0,0.0,46.0,49.0,14.0,16.0,8.0,11.0,2.0,,,,90.0,81.0,6.8,6.0,0.00295463,,1,,0.1,0.07,-0.36,,7.0,3.0,3.0,2.0,2.0,,1.0,5.0,1.0,,,0.067,-0.15,,,,,,1.0,1.0,,,,,,,,1.0,,,
13981493,away,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,55.0,34.0,16.0,,0.0,13.0,16.0,21.0,39.0,2.0,4.0,6.0,,,,90.0,77.0,5.8,27.0,0.0781029,,0,,0.27,0.06,-0.54,,3.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,
13981493,away,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,47.0,40.0,7.0,4.0,0.0,16.0,19.0,24.0,28.0,3.0,9.0,6.0,,,,90.0,68.0,6.8,13.0,0.0185063,,1,,0.07,0.08,-0.26,,7.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0174,-0.04,1.0,,2.0,,1.0,,,,,,,,,,,,,
13981493,away,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,10,10,False,43.0,37.0,14.0,9.0,0.0,19.0,20.0,18.0,23.0,1.0,4.0,3.0,,,,76.0,62.0,8.0,15.0,0.00924983,,4,,0.11,0.16,-0.05,,4.0,1.0,,3.0,2.0,1.0,,,,,1.0,0.1013,0.54,5.0,1.0,1.0,,,3.0,,,1.0,1.0,0.0705,,,,2.0,,,
13981493,away,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,M,50,50,False,25.0,15.0,,,0.0,3.0,4.0,12.0,21.0,3.0,10.0,3.0,,,,86.0,50.0,6.1,22.0,0.0234742,,3,,-0.3,0.18,-0.14,,10.0,,,3.0,2.0,5.0,3.0,,,1.0,1.0,0.1041,-0.52,1.0,,8.0,4.0,1.0,2.0,,,,,,,,,2.0,,,
13981493,away,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,,,,,,45.0,10.0,6.2,2.0,0.00721475,,0,,-0.14,-0.02,-0.11,,2.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13981493,away,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,7,7,False,13.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,,4.0,6.0,,,,45.0,28.0,6.4,10.0,0.025059,,0,,-0.09,0.11,-0.12,,5.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,2.0,,3.0,2.0,1.0,3.0,,,,,,,,,,,,
13981493,away,Lecce,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1231,M,1029748,EUR,999907200,F,9,9,False,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,,2.0,,,,66.0,18.0,6.5,4.0,0.0103714,,1,,-0.11,0.14,0.45,,3.0,1.0,,,,1.0,2.0,2.0,,,,0.0106,-0.09,,,,,,,1.0,,,,,,,,1.0,,,
13981493,away,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,19,19,True,17.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,13.0,1.0,5.0,1.0,,,,45.0,34.0,6.6,11.0,0.0416942,,0,,0.06,0.03,-0.07,,5.0,,,1.0,1.0,3.0,2.0,1.0,3.0,,,,,4.0,1.0,3.0,,1.0,,,,,,,,,lameckbanda.10,,,,
13981493,away,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,15.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,11.0,,3.0,3.0,,,,45.0,28.0,7.6,8.0,0.00786275,,2,,-0.17,0.21,-0.06,,4.0,,,3.0,1.0,,,,,1.0,,0.0526,0.53,,,2.0,,,1.0,,,1.0,1.0,0.2314,,,,1.0,,,
13981493,away,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,22,22,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,24.0,6.0,6.3,3.0,8.631e-05,,0,,-0.03,0.01,0.0,,3.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,camardafrancesco9,,,,
13981493,away,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,True,7.0,6.0,1.0,,0.0,2.0,3.0,4.0,4.0,,,1.0,,,,14.0,9.0,6.5,1.0,0.0318835,,0,,0.09,0.02,-0.06,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
13981493,away,Lecce,Alex Sala,Alex Sala,,alex-sala,A. Sala,M,6,185,201,M,1157382,EUR,986774400,M,6,6,True,5.0,5.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,,,,10.0,9.0,6.7,2.0,0.00848103,,1,,0.01,0.02,-0.07,,1.0,,,1.0,1.0,2.0,1.0,,,,,0.0268,0.12,,,,,1.0,,,,1.0,,0.4965,,,,,,,
13981493,away,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Corrie Ndaba,,,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Jamil Siebert,,,jamil-siebert,J. Siebert,D,5,193,263,M,1014287,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Christ-Owen Kouassi,Owen Kouassi,,owen-kouassi,O. Kouassi,D,22,184,265,M,1910643,EUR,1050364800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981493,away,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
