match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,player_sofascoreId,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goalAssist
11368655,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,13.0,13.0,,,2.0,2.0,11.0,11.0,,,1.0,1.0,,,,,,,45.0,24.0,7.3,3.0,0.0177974,3,,,,,4.0,,1.0,,,2.0,0.3121,0.2563,1.0,,1.0,,2.0,2.0,,,1.0,,DLukebakio,,2.0,,,,,
11368655,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,23.0,21.0,1.0,1.0,8.0,9.0,14.0,15.0,4.0,3.0,,2.0,,,,,,,45.0,30.0,6.9,4.0,0.206728,1,,,1.0,1.0,2.0,1.0,,,,1.0,0.0402,,2.0,,,,2.0,1.0,,,1.0,,,1.0,,,,,,
11368655,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,7.0,6.0,,,5.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,,17.0,10.0,6.1,2.0,0.00070705,1,,,,,,,1.0,,,,0.4146,0.6229,,,,,,,,,,,,,,1.0,,,,
11368655,home,Sevilla,Mariano Díaz,,,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,12,12,True,3.0,2.0,,,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,17.0,7.0,6.6,2.0,0.00075284,3,,,,,,,,,,,0.2214,,,,,1.0,,,,,,2.0,,,3.0,,,,,
11368655,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,13.0,7.0,6.2,2.0,0.00070078,0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11368655,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,hannibal_mj,,,,,,,
11368655,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,home,Sevilla,Alejo Véliz,Alejo Veliz,,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,aleeveliz,,,,,,,
11368655,away,Cádiz,Jeremías Ledesma,,,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,23.0,9.0,20.0,6.0,3.0,4.0,6.0,19.0,,,,5.0,2.0,1.0,3.0,,,,90.0,31.0,7.4,14.0,0.00267491,0,0.9404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Joseba Zaldúa,,,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,False,12.0,12.0,,,7.0,7.0,6.0,6.0,3.0,1.0,3.0,2.0,,,,,,,80.0,26.0,6.8,1.0,0.0471187,1,,,1.0,1.0,3.0,,,2.0,2.0,,0.0137,,,,,,,,,,1.0,2.0,,,1.0,,,,,
11368655,away,Cádiz,Fali,,,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,32.0,21.0,13.0,8.0,10.0,15.0,11.0,17.0,1.0,,2.0,7.0,,,,,,,90.0,37.0,7.0,11.0,0.00694256,0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
11368655,away,Cádiz,Víctor Chust,,,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,29.0,25.0,6.0,3.0,7.0,8.0,18.0,21.0,2.0,,6.0,2.0,,,,,,,90.0,40.0,7.5,4.0,0.00881453,0,,,,,2.0,,,1.0,1.0,,,,,2.0,,,,,3.0,,1.0,,,,,,,,,
11368655,away,Cádiz,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,48.0,40.0,2.0,,13.0,14.0,28.0,44.0,5.0,,1.0,3.0,,,,,,,89.0,79.0,7.0,22.0,0.242602,2,,,10.0,1.0,3.0,,,1.0,1.0,1.0,0.2633,,2.0,,2.0,2.0,,,,2.0,,3.0,,,2.0,1.0,,,,
11368655,away,Cádiz,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,30.0,24.0,2.0,1.0,8.0,9.0,19.0,27.0,6.0,,,2.0,,,,,,,80.0,52.0,7.3,16.0,0.21021,2,,,6.0,3.0,4.0,2.0,,1.0,,1.0,0.1327,,6.0,1.0,,3.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,
11368655,away,Cádiz,Gonzalo Escalante,,,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,41.0,36.0,5.0,3.0,14.0,15.0,22.0,26.0,8.0,3.0,2.0,6.0,,,,,,,90.0,57.0,6.8,8.0,0.276883,2,,,,,6.0,,,2.0,1.0,,0.2817,,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,
11368655,away,Cádiz,Rubén Alcaraz,,,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,52.0,43.0,7.0,4.0,16.0,18.0,28.0,37.0,5.0,3.0,,5.0,,,,,,,90.0,76.0,7.4,14.0,0.0641313,2,,,3.0,1.0,7.0,,1.0,5.0,4.0,1.0,0.0431,0.1105,2.0,,,2.0,,,,,2.0,,,1.0,,,,,,
11368655,away,Cádiz,Rubén Sobrino,,,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,24.0,19.0,1.0,1.0,6.0,7.0,13.0,18.0,4.0,2.0,1.0,2.0,,,,,,,61.0,34.0,6.7,8.0,0.0204078,1,,,1.0,,2.0,,1.0,2.0,1.0,,0.0224,0.023,,1.0,,,1.0,,,,,,,,,,,,,
11368655,away,Cádiz,Chris Ramos,,,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,13.0,8.0,,,2.0,2.0,6.0,11.0,12.0,,,3.0,,,,,,,90.0,30.0,6.9,9.0,0.00484247,4,,,,,10.0,,1.0,1.0,1.0,2.0,0.9843,0.0796,,7.0,7.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,2.0,1.0,,,,
11368655,away,Cádiz,Roger Martí,,,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,15.0,13.0,1.0,,5.0,5.0,8.0,10.0,5.0,,,2.0,,,,,,,61.0,29.0,6.8,8.0,0.00496454,2,,,,,3.0,,2.0,2.0,1.0,2.0,0.02,0.1687,,1.0,,3.0,1.0,,,,1.0,,,,,,,1.0,,
11368655,away,Cádiz,Sergi Guardiola,,,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,8.0,6.0,1.0,1.0,2.0,2.0,4.0,8.0,4.0,1.0,,3.0,,,,,,,29.0,17.0,7.0,7.0,0.00414841,2,,,2.0,,2.0,,2.0,,,,0.6197,1.2976,,,,3.0,,,,,2.0,,,,,1.0,,,1.0,
11368655,away,Cádiz,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,3.0,,,1.0,,,,,,,29.0,9.0,7.0,2.0,0.0185522,1,,,,,1.0,1.0,,,,,0.1281,,1.0,,,1.0,1.0,1.0,,,,2.0,,1.0,,,,1.0,,1.0
11368655,away,Cádiz,Brian Ocampo,,,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,8.0,6.0,,,1.0,1.0,6.0,10.0,,,,,,,,,,,10.0,13.0,6.8,4.0,0.00432903,0,,,3.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
11368655,away,Cádiz,Iván Alejo,,,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,5.0,4.0,,,2.0,2.0,2.0,7.0,2.0,,,2.0,,,,,,,10.0,19.0,7.3,6.0,0.00053775,0,,,4.0,,6.0,,,2.0,2.0,1.0,,,,2.0,,,2.0,2.0,,,2.0,,,,,,,,,
11368655,away,Cádiz,Maximiliano Gómez,,,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,10.0,4.0,6.6,,0.00076213,0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11368655,away,Cádiz,David Gil,,,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Mamadou Mbaye,,,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Iza Carcelén,,,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Diadié Samassékou,,,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Álex Fernández,,,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368655,away,Cádiz,Darwin Machís,,,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
