match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,stat_dispossessed,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_punches,player_sofascoreId
11369416,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,26.0,18.0,15.0,7.0,14.0,15.0,4.0,11.0,8.0,1.0,1.0,4.0,90.0,40.0,7.6,8.0,0.00145971,0,0.2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,False,40.0,29.0,4.0,2.0,13.0,17.0,17.0,26.0,5.0,,,,76.0,65.0,7.1,15.0,0.082661,0,,3.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,69.0,60.0,7.0,2.0,37.0,39.0,23.0,32.0,6.0,,,,90.0,77.0,7.5,11.0,0.0329919,0,,2.0,,3.0,2.0,5.0,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11369416,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,74.0,67.0,3.0,1.0,45.0,49.0,22.0,25.0,3.0,,,,90.0,82.0,7.0,7.0,0.0114183,1,,,,3.0,4.0,5.0,,,,2.0,1.0,,1.0,,1.0,1.0,,3.0,,True,1.0,0.0112,,,,,,,,,,,,
11369416,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,11,11,False,32.0,27.0,1.0,,12.0,16.0,15.0,18.0,5.0,,,,67.0,49.0,6.8,9.0,0.0136051,0,,2.0,,,6.0,3.0,2.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11369416,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,66.0,61.0,6.0,5.0,37.0,38.0,24.0,28.0,5.0,,,,90.0,80.0,7.5,6.0,0.0125806,0,,,,3.0,3.0,6.0,,,,2.0,,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,
11369416,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,37.0,26.0,2.0,1.0,12.0,16.0,14.0,21.0,4.0,,,,67.0,53.0,6.6,15.0,0.0116638,0,,,,1.0,10.0,7.0,3.0,1.0,1.0,,,4.0,2.0,2.0,3.0,3.0,,4.0,,,,,2.0,1.0,1.0,,,,,,,,,
11369416,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,False,17.0,12.0,2.0,,5.0,6.0,8.0,14.0,5.0,,,,45.0,31.0,6.1,13.0,0.0991469,0,,3.0,1.0,,9.0,,1.0,1.0,,,1.0,,,,,3.0,,1.0,,,,,2.0,3.0,,,,,,,,,,
11369416,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,39.0,27.0,4.0,2.0,4.0,6.0,27.0,46.0,3.0,,,,90.0,68.0,6.9,28.0,0.212379,1,,13.0,4.0,,7.0,4.0,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0992,2.0,3.0,,1.0,0.0198,,,,,,,
11369416,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,M,23,23,False,21.0,15.0,2.0,1.0,4.0,6.0,12.0,19.0,6.0,,,,86.0,46.0,6.5,17.0,0.0811583,1,,4.0,1.0,1.0,11.0,8.0,4.0,6.0,3.0,2.0,,,3.0,2.0,1.0,1.0,,1.0,,,1.0,0.0719,3.0,2.0,,,,,,,,,,
11369416,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,False,14.0,7.0,1.0,,1.0,1.0,6.0,14.0,4.0,,,,90.0,28.0,7.0,13.0,0.00986623,1,,1.0,,1.0,5.0,4.0,,,,1.0,,1.0,,,3.0,5.0,1.0,,1.0,,,0.1523,5.0,,,,,1.0,,,,,,
11369416,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,8.0,6.0,,,1.0,1.0,5.0,8.0,,,,,45.0,22.0,6.4,8.0,0.00485665,3,,1.0,,,4.0,3.0,,1.0,1.0,,,,2.0,1.0,,2.0,,,1.0,,,0.49,3.0,2.0,,2.0,1.065,1.0,2.0,1.0,,,,
11369416,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,18.0,13.0,1.0,,3.0,4.0,10.0,15.0,2.0,,,,23.0,30.0,7.1,7.0,0.00444171,0,,1.0,,1.0,1.0,7.0,,1.0,1.0,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,18.0,18.0,1.0,1.0,8.0,8.0,10.0,10.0,1.0,,,,23.0,21.0,6.8,,0.00546019,0,,,,,1.0,3.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,True,13.0,9.0,,,4.0,4.0,5.0,12.0,3.0,,,,14.0,19.0,6.5,8.0,0.0083984,0,,3.0,,1.0,3.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
11369416,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,12.0,5.0,6.6,2.0,0.00024107,0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,
11369416,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369416,home,Mallorca,Pau Mascaró,pau-mascaro,P. Mascaró,F,34,178,5,M,1595662,EUR,1098230400,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pau Mascaró,,,
11369416,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,24.0,13.0,20.0,9.0,6.0,9.0,7.0,15.0,4.0,2.0,3.0,3.0,90.0,32.0,7.5,11.0,0.00215283,0,1.0848,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
11369416,away,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,False,25.0,21.0,1.0,,10.0,12.0,11.0,13.0,6.0,,,,90.0,49.0,7.7,9.0,0.0213301,1,,,,2.0,4.0,10.0,1.0,3.0,3.0,6.0,,,4.0,2.0,1.0,1.0,,,1.0,,,0.0281,,2.0,,1.0,0.0169,,,,,,,
11369416,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,31.0,24.0,6.0,3.0,18.0,21.0,6.0,10.0,4.0,,,,90.0,46.0,7.0,7.0,0.00189206,0,,,,3.0,7.0,4.0,1.0,,,12.0,,1.0,1.0,,,2.0,,4.0,,,,,,,,,,,,,,,,abdel.abqar
11369416,away,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,False,27.0,24.0,5.0,4.0,15.0,16.0,9.0,11.0,4.0,,,,90.0,36.0,7.2,3.0,0.00151199,0,,,,2.0,1.0,3.0,1.0,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183,401,M,945404,EUR,1009843200,D,27,27,False,32.0,20.0,9.0,2.0,11.0,16.0,9.0,19.0,5.0,,,,90.0,59.0,7.2,20.0,0.0156577,0,,3.0,,6.0,7.0,9.0,1.0,3.0,2.0,9.0,1.0,,1.0,1.0,,3.0,,2.0,,,,,1.0,,,,,,,,,,,
11369416,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,37.0,31.0,3.0,2.0,14.0,17.0,17.0,21.0,9.0,,,,90.0,57.0,7.3,9.0,0.013651,0,,1.0,,,1.0,5.0,1.0,1.0,1.0,4.0,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,False,39.0,28.0,1.0,,15.0,22.0,13.0,17.0,11.0,,,,83.0,52.0,7.0,13.0,0.123667,0,,,,3.0,4.0,6.0,,1.0,,2.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,
11369416,away,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,M,11,11,False,21.0,13.0,2.0,1.0,5.0,9.0,9.0,17.0,6.0,,,,75.0,40.0,7.0,16.0,0.0917919,2,,5.0,1.0,,4.0,7.0,1.0,6.0,5.0,1.0,,,,,2.0,,,1.0,,True,1.0,0.0557,2.0,1.0,,1.0,0.0433,,,,,,,
11369416,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,20.0,12.0,1.0,1.0,4.0,6.0,8.0,15.0,7.0,,,,75.0,30.0,6.8,10.0,0.00782431,1,,1.0,,1.0,5.0,5.0,1.0,1.0,,,,,2.0,,2.0,2.0,,1.0,1.0,,1.0,0.1097,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,1082968,EUR,902793600,M,21,21,False,11.0,6.0,2.0,,4.0,6.0,2.0,8.0,3.0,,,,67.0,33.0,6.5,12.0,0.00635455,1,,3.0,,1.0,8.0,5.0,1.0,3.0,,1.0,,1.0,2.0,,2.0,3.0,,1.0,,,1.0,0.015,1.0,,,,,,,,,,,
11369416,away,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,1503836,EUR,1083715200,F,32,32,False,9.0,7.0,1.0,,3.0,3.0,4.0,6.0,1.0,,,,83.0,27.0,6.7,11.0,0.0568894,1,,,,2.0,9.0,5.0,1.0,1.0,,2.0,,,,,3.0,3.0,,,1.0,,,0.1043,4.0,4.0,,1.0,0.2233,,,,Samuel,Aghehowa,,samuaghehowa9
11369416,away,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,7,7,True,3.0,3.0,,,1.0,1.0,2.0,3.0,2.0,,,,23.0,12.0,6.8,3.0,0.00135395,0,,1.0,,,3.0,5.0,1.0,4.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180,7098,M,756344,EUR,909014400,M,10,10,True,6.0,2.0,1.0,,,2.0,2.0,6.0,1.0,,,,15.0,15.0,6.6,8.0,0.00278565,1,,2.0,,1.0,6.0,3.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,0.0352,,2.0,,1.0,0.0128,,,,,,,ianishagi
11369416,away,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180,322,M,253415,EUR,813974400,D,3,3,True,3.0,1.0,2.0,,,1.0,1.0,2.0,,,,,15.0,4.0,6.4,2.0,0.00012235,0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185,382,M,873717,EUR,891216000,M,23,23,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,15.0,5.0,6.5,,0.00051817,0,,,,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
11369416,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,15,15,True,2.0,,,,,1.0,,1.0,,,,,15.0,5.0,6.5,3.0,,0,,,,,3.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,
