match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonTackle,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
11352510,home,Sheffield United,Mason Holgate,,,mason-holgate,M. Holgate,D,3,187,413,M,781544,EUR,845942400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,home,Sheffield United,Anis Ben Slimane,,,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,1006147,EUR,984700800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,home,Sheffield United,Rhian Brewster,,,rhian-brewster,R. Brewster,F,10,180,874,M,878705,EUR,954547200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Matz Sels,,,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,20.0,13.0,12.0,6.0,0.0,8.0,9.0,5.0,11.0,,4.0,3.0,4.0,,,90.0,28.0,7.4,7.0,0.00257163,0,0.3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11352510,away,Nottingham Forest,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,29,29,False,42.0,31.0,5.0,1.0,0.0,13.0,14.0,18.0,29.0,,5.0,,,,,83.0,54.0,6.0,14.0,0.0216179,0,,1.0,1.0,3.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,gonzalo_montiel29,,,,1.0,,,
11352510,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,False,42.0,30.0,7.0,2.0,1.0,24.0,29.0,6.0,13.0,5.0,6.0,,,,,90.0,56.0,7.7,12.0,0.0649649,0,,,3.0,3.0,7.0,,,3.0,,1.0,1.0,3.0,1.0,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,
11352510,away,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,51.0,42.0,11.0,8.0,0.0,26.0,28.0,16.0,23.0,5.0,3.0,,,,,90.0,66.0,7.8,10.0,0.0041366,0,,,,1.0,2.0,1.0,,2.0,,,,2.0,,,,,,,4.0,,,,,3.0,,,murillosantiago40,,,,,1.0,,
11352510,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,43,43,False,54.0,45.0,2.0,1.0,0.0,17.0,20.0,28.0,34.0,,6.0,,,,,90.0,83.0,6.8,19.0,0.017332,1,,2.0,2.0,5.0,9.0,5.0,4.0,2.0,4.0,1.0,1.0,2.0,,,1.0,,,1.0,,0.0376,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,False,39.0,30.0,4.0,1.0,0.0,18.0,22.0,12.0,17.0,,9.0,,,,,90.0,53.0,7.6,12.0,0.00690892,2,,1.0,2.0,4.0,8.0,,,5.0,2.0,1.0,1.0,3.0,,True,2.0,,1.0,,,0.1939,,,1.0,,,,,1.0,,,,,,
11352510,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,False,37.0,26.0,8.0,3.0,1.0,10.0,14.0,17.0,24.0,2.0,8.0,,,,,90.0,58.0,7.7,12.0,0.0838928,3,,,2.0,2.0,8.0,2.0,2.0,3.0,,1.0,,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,0.2257,1.0,1.0,,,,,Danilo,,,,,,,
11352510,away,Nottingham Forest,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,23.0,17.0,,,0.0,9.0,11.0,8.0,14.0,,3.0,,,,,67.0,29.0,6.8,10.0,0.323218,0,,1.0,,3.0,1.0,,,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,,2.0,,,,,,anthonyelanga,,,,,,,
11352510,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,44.0,37.0,5.0,4.0,1.0,8.0,8.0,33.0,41.0,2.0,4.0,,,,,90.0,68.0,8.3,14.0,0.455713,2,,,4.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,3.0,2.0,,,0.1127,5.0,4.0,,,2.0,,Morgangibbs27,,,,,,,
11352510,away,Nottingham Forest,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,32.0,30.0,1.0,1.0,0.0,8.0,9.0,23.0,25.0,,3.0,,,,,89.0,49.0,8.7,9.0,0.0951927,4,,,,5.0,3.0,2.0,,1.0,2.0,2.0,,,3.0,,1.0,2.0,2.0,,,0.3148,2.0,1.0,2.0,,,,Calteck10,2.0,,,,,1.0,
11352510,away,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,28.0,18.0,,,0.0,5.0,6.0,13.0,22.0,1.0,2.0,,,,,89.0,42.0,6.3,15.0,0.0247461,3,,8.0,4.0,11.0,6.0,,,2.0,4.0,,2.0,1.0,,,,1.0,2.0,,,0.5667,,,1.0,,,2.0,wodsy39,,,,,,1.0,
11352510,away,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,True,10.0,9.0,1.0,,0.0,5.0,6.0,4.0,4.0,1.0,,,,,,23.0,15.0,6.7,2.0,0.00034321,0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,niakhate,,,,,,,
11352510,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,1.0,,,,,13.0,10.0,6.6,1.0,0.00185941,0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,4.0,3.0,1.0,,0.0,2.0,3.0,1.0,1.0,,2.0,,,,,1.0,6.0,,2.0,0.00038484,0,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,3.0,,1.0,0.00102342,0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
11352510,away,Nottingham Forest,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5030,M,989056,EUR,1037145600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,gioareyna,,,,,,,
11352510,away,Nottingham Forest,Cheikhou Kouyaté,,,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352510,away,Nottingham Forest,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ibrahim_sangare,,,,,,,
11352510,away,Nottingham Forest,Divock Origi,,,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,divockorigi,,,,,,,
