match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goalAssist
10411436,home,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,12,12,False,42.0,15.0,33.0,7.0,8.0,9.0,7.0,33.0,1.0,1.0,13.0,1.0,2.0,4.0,5.0,1.0,90.0,56.0,7.4,27.0,0.0,0.0,0.00212116,0,0.2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187.0,218,M,924690,EUR,977702400,D,4,4,False,40.0,31.0,7.0,3.0,22.0,26.0,9.0,14.0,10.0,1.0,6.0,4.0,,,,,90.0,62.0,7.4,12.0,0.0,0.0,0.00661638,0,,,,4.0,5.0,1.0,1.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,5,5,False,54.0,47.0,8.0,6.0,38.0,40.0,9.0,14.0,4.0,5.0,6.0,,,,,,90.0,68.0,7.3,7.0,0.031,0.0,0.00496724,1,,,,3.0,5.0,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191.0,1065,M,827473,EUR,896400000,D,44,44,False,36.0,28.0,8.0,2.0,25.0,25.0,3.0,11.0,5.0,6.0,4.0,,,,,,79.0,47.0,6.8,8.0,0.0,0.0,0.00190231,0,,,,6.0,6.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,D,3,3,False,33.0,25.0,5.0,2.0,15.0,17.0,14.0,24.0,3.0,1.0,8.0,,,,,,90.0,62.0,7.3,16.0,0.0207,0.0,0.200232,1,,,,2.0,6.0,2.0,,2.0,1.0,,1.0,1.0,2.0,8.0,4.0,1.0,1.0,2.0,5.0,,,,,,,,,,,
10411436,home,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,6,6,False,17.0,13.0,1.0,,8.0,10.0,5.0,7.0,2.0,,4.0,,,,,,54.0,25.0,6.4,6.0,0.1327,0.0,0.00364643,2,,,,3.0,6.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,charlespickel,1.0,1.0,,,,,,,,
10411436,home,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,963,M,139229,EUR,763862400,M,28,28,False,44.0,36.0,4.0,1.0,22.0,26.0,14.0,18.0,3.0,5.0,5.0,1.0,,,,,90.0,57.0,6.5,11.0,0.0178,0.1075,0.0179817,1,,,,1.0,6.0,2.0,,,,2.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,
10411436,home,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180.0,88,M,131910,EUR,630720000,M,19,19,False,56.0,47.0,5.0,2.0,23.0,26.0,26.0,32.0,5.0,1.0,5.0,,,,,,90.0,69.0,7.2,11.0,0.0,0.0,0.0707235,0,,,,1.0,3.0,,1.0,4.0,1.0,1.0,2.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,
10411436,home,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177.0,1069,M,386230,EUR,851904000,M,27,27,False,22.0,17.0,4.0,3.0,4.0,4.0,13.0,21.0,3.0,2.0,5.0,2.0,,,,,70.0,38.0,7.1,10.0,0.0564,0.0432,0.014903,2,,,,,2.0,,,1.0,,,,1.0,,3.0,,,1.0,2.0,,,,,,1.0,,,,,,
10411436,home,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191.0,59,M,132410,EUR,491616000,F,9,9,False,14.0,9.0,1.0,1.0,3.0,3.0,6.0,11.0,5.0,,3.0,1.0,,,,,71.0,20.0,6.8,8.0,0.0426,0.0263,0.00812794,1,,,,8.0,8.0,,,,,4.0,,,,,,,3.0,1.0,,,,1.0,,1.0,True,,,,,
10411436,home,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182.0,887,M,831290,EUR,872812800,F,77,77,False,9.0,6.0,,,,1.0,6.0,8.0,4.0,,1.0,1.0,,,,,70.0,20.0,7.3,9.0,0.0444,0.0443,0.00222773,1,,,,2.0,3.0,3.0,,,,1.0,,,1.0,,,2.0,5.0,,,,,,,1.0,,1.0,,,,
10411436,home,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177.0,118,M,973300,EUR,950918400,D,33,33,True,,,,,,,,,,,,,,,,,8.0,,3.8,,0.0,0.0,0.0,0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411436,home,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183.0,99,M,327429,EUR,773020800,D,24,24,True,9.0,7.0,2.0,1.0,7.0,8.0,,1.0,2.0,1.0,2.0,1.0,,,,,20.0,13.0,6.3,2.0,0.0,0.0,4.891e-05,0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184.0,3800,M,541464,EUR,786844800,F,90,90,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,,19.0,8.0,6.5,4.0,0.2532,0.4258,0.00189481,1,,,,2.0,4.0,1.0,,,,1.0,,,,,,,2.0,1.0,,,,,,1.0,,,1.0,,,
10411436,home,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175.0,3208,M,1108921,EUR,1042934400,F,20,20,True,8.0,6.0,,,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,20.0,16.0,6.3,6.0,0.0,0.0,0.00246749,0,,Felix,Afena-Gyan,1.0,4.0,,,,,,1.0,,,,,,1.0,,,ohenegyanfelix9,,,2.0,,,,,,,
10411436,home,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179.0,57,M,126989,EUR,725587200,M,10,10,True,3.0,3.0,,,1.0,1.0,3.0,4.0,2.0,,,1.0,,,,,11.0,10.0,6.8,2.0,0.0948,0.0,0.143315,2,,,,,1.0,,,,,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,
10411436,home,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179.0,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190.0,144,M,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,158037,EUR,732326400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Vlad Chiricheş,vlad-chiriches,V. Chiricheş,M,21,184.0,782,M,69295,EUR,627004800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188.0,100,M,787642,EUR,854841600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411436,home,Cremonese,Christian Acella,christian-acella,C. Acella,M,,,46,M,1011494,EUR,1026000000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
