match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_wonContest,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
14053600,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187.0,465,M,809408,EUR,806716800,G,1,1,False,46.0,34.0,29.0,17.0,0.0,21.0,22.0,13.0,24.0,1.0,3.0,1.0,13.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,57.0,8.3,12.0,0.0142098,142.46519071909,15.0,102.67120856889,0.0,0.9209,0,-0.0489,0.25,0.04,0.71,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053600,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,19.0,14.0,,,0.0,6.0,9.0,8.0,10.0,2.0,4.0,2.0,3.0,,2.0,1.0,,,,,,45.0,35.0,7.2,7.0,0.00555519,27.238053908142,5.0,2.3357639568862,0.0,,0,,-0.1,0.02,0.4,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053600,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181.0,298,M,1121401,EUR,1109289600,D,3,3,False,38.0,35.0,1.0,1.0,0.0,25.0,26.0,10.0,12.0,1.0,5.0,8.0,,,3.0,1.0,,,,,,90.0,54.0,6.9,3.0,0.00981955,55.497007887157,7.0,-22.259103092774,0.0,,0,,0.15,-0.01,-0.08,,Thijmen Blokzijl,,,4.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14053600,home,FC Groningen,Dies Janse,janse-dies,D. Janse,D,4,196.0,642,M,1470010,EUR,1137456000,D,4,4,False,32.0,30.0,1.0,,0.0,23.0,24.0,7.0,8.0,1.0,3.0,5.0,2.0,,2.0,,,,,,,90.0,50.0,7.0,7.0,0.0444945,54.13418777585,9.0,6.746738121655,0.0,,0,,0.27,0.11,0.24,,Dies Janse,,,3.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14053600,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185.0,131,M,76160,EUR,666144000,D,43,43,False,29.0,24.0,,,0.0,12.0,13.0,12.0,16.0,,1.0,3.0,8.0,,,,,,,,,85.0,50.0,6.3,11.0,0.0448543,73.885382225844,7.0,16.321847128257,1.0,,1,,0.16,-0.16,-0.13,,,,2.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.058,10.924846248746,15.883555301002,-0.11,,,,,,,,,,
14053600,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180.0,88,M,1878212,EUR,1093910400,M,17,17,False,30.0,23.0,1.0,,0.0,2.0,5.0,21.0,25.0,4.0,8.0,1.0,3.0,,3.0,1.0,,,,,,79.0,38.0,7.1,9.0,0.0405969,123.20688331647,9.0,95.031107339965,3.0,,0,,0.1,0.1,0.0,,David van der Werff,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,27.517994353892,76.639361046285,,1.0,,,,,,,,,
14053600,home,FC Groningen,Tygo Land,land-tygo,T. Land,M,18,180.0,852,M,1441117,EUR,1136937600,M,18,18,False,58.0,55.0,,,0.0,21.0,22.0,34.0,36.0,,5.0,2.0,6.0,,3.0,1.0,,,,,,85.0,66.0,7.5,3.0,0.0890175,200.41034748519,24.0,103.56595687565,2.0,,0,,0.36,0.23,0.17,,,,,,,,,,1.0,2.0,,1.0,,,,,,,24.625721143522,49.509093770639,,,,,,,,,,,
14053600,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186.0,610,M,1090328,EUR,1053993600,M,6,6,False,62.0,52.0,2.0,1.0,0.0,16.0,21.0,36.0,41.0,2.0,5.0,3.0,5.0,,3.0,2.0,,,,,,90.0,83.0,6.6,19.0,0.0445688,217.08039736068,21.0,114.2954090906,4.0,,2,,0.17,0.1,-0.06,,Stije Resink,,,7.0,1.0,,4.0,1.0,,,1.0,2.0,,3.0,1.0,1.0,,0.0808,29.152900655977,84.779907089585,-0.2,,True,1.0,,,,,,,
14053600,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177.0,235,M,1424404,EUR,1094688000,M,14,14,False,29.0,21.0,1.0,1.0,0.0,5.0,6.0,16.0,23.0,,2.0,,2.0,,2.0,1.0,,,,,,90.0,36.0,6.2,10.0,0.0391296,90.950399277388,11.0,49.133638748359,1.0,,1,,-0.2,0.24,-0.16,,Jorg Schreuders,,1.0,4.0,,,,,,,3.0,,,1.0,,1.0,,0.0253,15.941968562495,17.950772713173,-0.21,,,,,,,,,,
14053600,home,FC Groningen,Younes Taha,younes-taha,Y. Taha,M,10,176.0,1450,M,1146623,EUR,1038355200,F,10,10,False,21.0,10.0,2.0,1.0,0.0,3.0,4.0,7.0,17.0,,3.0,,,,2.0,1.0,,,,,,90.0,51.0,7.6,26.0,0.385011,110.6411100046,13.0,68.457916757638,2.0,,3,,0.45,0.28,0.14,,Younes Taha,,5.0,9.0,,,6.0,1.0,,,1.0,2.0,3.0,5.0,3.0,1.0,,0.1825,17.562068144082,40.007213503292,0.5,1.0,,1.0,1.0,1.0,0.7131,,,,
