match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_hitWoodwork,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_goalAssist
11352489,home,Burnley,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,25.0,22.0,3.0,3.0,7.0,8.0,15.0,17.0,1.0,1.0,4.0,3.0,,3.0,,,,,,,90.0,39.0,7.0,11.0,0.0903941,2,,,,,4.0,1.0,,,,,5.0,1.0,,0.0446,1.0,,,,1.0,1.0,0.0576,,,,,,,
11352489,home,Burnley,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,True,5.0,5.0,,,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,,,,,,,,45.0,12.0,6.9,2.0,0.00176413,2,,1.0,,1.0,1.0,1.0,,1.0,,,,,,0.0756,,,,,1.0,1.0,0.0926,,,,,,,
11352489,home,Burnley,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,True,16.0,14.0,1.0,,7.0,7.0,7.0,9.0,,1.0,,1.0,,,,,,,,,20.0,26.0,6.7,4.0,0.00367003,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352489,home,Burnley,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,F,10,10,True,3.0,3.0,,,,,4.0,5.0,1.0,,2.0,,,,,,,,,,8.0,6.0,6.5,2.0,0.0133554,0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352489,home,Burnley,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,F,31,31,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,3.0,7.0,,2.0,0.00083071,1,,,,1.0,1.0,1.0,,,,,1.0,,,0.0126,,,,,1.0,,,,,,,,,
11352489,home,Burnley,Nathan Redmond,,,nathan-redmond,N. Redmond,M,15,173,419,M,115346,EUR,762912000,M,15,15,True,4.0,3.0,,,2.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,3.0,5.0,,2.0,0.00157906,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352489,home,Burnley,Arijanet Murić,,,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,home,Burnley,Connor Roberts,,,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,home,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,home,Burnley,Michael Obafemi,,,michael-obafemi,M. Obafemi,F,21,172,600,M,921216,EUR,962841600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,35.0,21.0,27.0,13.0,10.0,12.0,11.0,23.0,,,,,,9.0,,,1.0,2.0,,,90.0,40.0,7.3,14.0,0.0525931,0,0.1502,,,,,,,,,,,,,,,,,,,,,jpickford1,,,,,,
11352489,away,Everton,Nathan Patterson,Nathan,Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,1020141,EUR,1003190400,D,2,2,False,28.0,17.0,6.0,2.0,7.0,13.0,11.0,17.0,2.0,1.0,7.0,6.0,3.0,1.0,,,,,,,90.0,54.0,7.1,17.0,0.18016,0,,2.0,3.0,,2.0,1.0,,3.0,1.0,2.0,3.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,
11352489,away,Everton,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,22,22,False,31.0,24.0,5.0,1.0,15.0,17.0,9.0,14.0,1.0,1.0,3.0,2.0,3.0,3.0,,,,,,,90.0,39.0,6.9,8.0,0.0046094,0,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
11352489,away,Everton,Michael Keane,,,michael-keane,M. Keane,D,5,188,1573,M,110846,EUR,726710400,D,5,5,False,40.0,31.0,8.0,3.0,23.0,27.0,8.0,13.0,2.0,4.0,4.0,4.0,8.0,4.0,,,,,,,90.0,58.0,8.1,12.0,0.0062281,3,,,,2.0,,,,,,,,,,0.5922,,,1.0,,1.0,2.0,0.3854,,,,1.0,1.0,2.0,
11352489,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,47.0,33.0,8.0,3.0,22.0,24.0,11.0,23.0,2.0,8.0,5.0,8.0,4.0,6.0,,,,,,,90.0,58.0,7.7,16.0,0.0243805,0,,,,1.0,,,1.0,,2.0,,,,,,1.0,,,True,,,,,1.0,,,,2.0,
11352489,away,Everton,Dwight McNeil,Dwight,McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,D,7,7,False,43.0,29.0,9.0,2.0,19.0,21.0,11.0,30.0,,1.0,4.0,3.0,1.0,7.0,,,,,,,90.0,83.0,7.7,26.0,0.221196,2,,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,0.0664,1.0,1.0,,,2.0,,,,1.0,,,,1.0,1.0
11352489,away,Everton,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,24.0,16.0,2.0,1.0,10.0,12.0,7.0,13.0,1.0,,3.0,4.0,1.0,6.0,,,,,,,90.0,37.0,7.0,11.0,0.0557552,0,,1.0,1.0,,2.0,1.0,,2.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11352489,away,Everton,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,M,16,16,False,12.0,10.0,,,5.0,6.0,5.0,6.0,,,3.0,1.0,2.0,5.0,,,,,,,45.0,20.0,6.6,4.0,0.00714878,0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,
11352489,away,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,8,8,False,30.0,26.0,2.0,1.0,13.0,15.0,14.0,16.0,2.0,6.0,3.0,11.0,4.0,4.0,,,,,,,90.0,47.0,7.9,5.0,0.0315222,1,,1.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,,0.2614,,1.0,,,,1.0,0.1694,its_onana,,,,1.0,1.0,
11352489,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,25.0,19.0,,,12.0,13.0,9.0,15.0,4.0,2.0,8.0,6.0,2.0,2.0,,,,,,,90.0,46.0,7.5,12.0,0.238206,1,,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,3.0,,0.0326,2.0,2.0,,,,1.0,0.6891,,1.0,,,,1.0,
11352489,away,Everton,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,9.0,8.0,,,3.0,3.0,5.0,6.0,7.0,1.0,10.0,3.0,1.0,2.0,,,,,,,82.0,16.0,6.5,2.0,0.0327934,1,,,2.0,,,,,,1.0,,1.0,2.0,,0.245,,,,,,1.0,0.2288,CalvertLewin14,,2.0,1.0,,1.0,
11352489,away,Everton,Lewis Dobbin,,,lewis-dobbin,L. Dobbin,F,17,175,462,M,998832,EUR,1041552000,F,61,61,True,5.0,3.0,1.0,,1.0,2.0,2.0,3.0,1.0,,6.0,2.0,,4.0,,,,,,,45.0,15.0,6.3,9.0,0.0134266,0,,,,2.0,3.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11352489,away,Everton,Beto,,,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,14,14,True,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,8.0,4.0,6.1,2.0,,1,,,,1.0,,,,,,,,,,0.2663,,,,,,1.0,0.382,,,,1.0,,,
11352489,away,Everton,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Andy Lonergan,,,andy-lonergan,A. Lonergan,G,,192,87,M,10343,EUR,435369600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Elijah Campbell,,,elijah-campbell,E. Campbell,D,27,182,89,M,1144949,EUR,1091404800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Mackenzie Hunt,,,mackenzie-hunt,M. Hunt,M,21,173,53,M,929717,EUR,1005696000,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Jenson Metcalfe,,,metcalfe-jenson,J. Metcalfe,M,21,183,101,M,1118002,EUR,1094428800,M,86,86,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352489,away,Everton,Youssef Chermiti,,,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
