match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_sofascoreId,stat_aerialWon,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_punches,stat_errorLeadToAGoal,stat_outfielderBlock
14572653,home,GNK Dinamo Zagreb,Ivan Filipović,ivan-filipovic,I. Filipović,G,44,194,574,M,286915,EUR,784684800,G,44,44,False,42.0,35.0,20.0,13.0,0.0,32.0,33.0,3.0,9.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,90.0,52.0,7.5,7.0,0.00044656,65.70064678785,10.0,1.995,6.195,0.3529,0,-0.1145,0.11,0.01,-0.03,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Niko Galešić,niko-galesic,N. Galešić,D,15,186,860,M,1031476,EUR,985564800,D,15,15,False,36.0,22.0,4.0,1.0,1.0,12.0,19.0,10.0,17.0,2.0,7.0,,,,,,90.0,64.0,7.4,22.0,0.457514,73.272652230207,10.0,-1.47,15.96,,0,,0.6,0.09,-0.17,,2.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,18.688974717731,1.0,1.0,,,,,,,,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Sergi Domínguez,sergi-dominguez,S. Domínguez,D,36,191,6129,M,1153335,EUR,1112313600,D,36,36,False,56.0,43.0,12.0,5.0,1.0,31.0,35.0,12.0,21.0,5.0,6.0,,,,,,90.0,72.0,7.8,14.0,0.0755107,163.33447249753,17.0,72.135,31.71,,0,,0.53,0.08,-0.01,,,,,3.0,7.0,1.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,32.075437393744,1.0,1.0,Sergi Domínguez,sergidominguez_,3.0,,,,,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,986,M,358108,EUR,847756800,D,26,26,False,43.0,36.0,5.0,3.0,0.0,28.0,31.0,8.0,12.0,8.0,6.0,,,,,,90.0,61.0,6.7,9.0,0.00727791,82.248220327375,11.0,36.225,16.59,,1,,0.22,0.03,-0.07,,,,5.0,5.0,5.0,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,,,3.0,,1.0,0.0411,-0.07,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Bruno Goda,bruno-goda,B. Goda,D,3,182,547,M,855908,EUR,892771200,D,3,3,False,39.0,30.0,4.0,3.0,0.0,17.0,20.0,13.0,19.0,4.0,3.0,,,,,,90.0,61.0,7.0,15.0,0.193306,88.856050923145,11.0,41.58,13.65,,0,,0.44,0.12,-0.15,,3.0,1.0,1.0,3.0,3.0,1.0,,,,,2.0,,,2.0,,1.0,27.165729494826,2.0,1.0,,,3.0,,,,,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Josip Mišić,josip-misic,J. Mišić,M,27,187,1002,M,243713,EUR,772761600,M,27,27,False,53.0,46.0,7.0,4.0,1.0,23.0,24.0,23.0,29.0,4.0,10.0,,,,,,90.0,66.0,7.7,7.0,0.313984,133.69325278742,17.0,37.8,13.335,,0,,0.37,0.21,0.2,,,,,4.0,6.0,,,,,1.0,,3.0,3.0,,2.0,4.0,,,2.0,,,1.0,,,,,True,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Monsef Bakrar,monsef-bakrar,M. Bakrar,F,71,183,5165,M,1107592,EUR,979344000,M,71,71,False,14.0,6.0,2.0,,0.0,2.0,4.0,4.0,10.0,,2.0,,,,,,60.0,29.0,6.7,14.0,0.00048339,58.403581164082,10.0,-3.15,10.29,,3,,-0.21,-0.51,-0.16,,,,1.0,7.0,1.0,2.0,2.0,2.0,,,1.0,,,2.0,,,,,,Mounsef,,1.0,Bakrar,1.0,0.6464,0.5,,1.0,1.0,1.0,0.4923,,,,,,
14572653,home,GNK Dinamo Zagreb,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,824,M,869883,EUR,876268800,M,77,77,False,22.0,18.0,2.0,,0.0,10.0,10.0,8.0,12.0,1.0,4.0,,,,,,61.0,30.0,6.0,9.0,0.00686766,61.150522346151,8.0,30.03,14.805,,0,,-0.05,-0.33,-0.03,,1.0,,,6.0,1.0,,2.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
14572653,home,GNK Dinamo Zagreb,Miha Zajc,miha-zajc,M. Zajc,M,8,180,1173,M,139256,EUR,773020800,M,8,8,False,29.0,20.0,1.0,,0.0,4.0,4.0,16.0,25.0,,,,,,,,72.0,38.0,6.2,11.0,0.250815,89.763379825821,12.0,40.32,26.88,,2,,-0.2,0.14,-0.15,,1.0,,,4.0,3.0,2.0,,1.0,1.0,,,,,1.0,2.0,2.0,26.902010036427,1.0,3.0,,,,,1.0,0.0956,-0.11,,1.0,,,0.085,,,,,,
14572653,home,GNK Dinamo Zagreb,Arber Hoxha,arber-hoxha,A. Hoxha,M,11,185,1846,M,890663,EUR,907632000,M,11,11,False,21.0,18.0,,,1.0,6.0,7.0,12.0,14.0,,4.0,,,,,,89.0,39.0,7.2,9.0,0.301935,150.9942938895,14.0,46.305,21.315,,2,,0.55,-0.53,-0.05,,,,1.0,5.0,5.0,,,7.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,72.180109660788,5.0,2.0,,,,,1.0,0.0462,-0.2,,1.0,,,0.0185,,,,,,
