match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId
12499720,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,31.0,26.0,9.0,5.0,0.0,24.0,26.0,2.0,5.0,14.0,2.0,4.0,90.0,46.0,7.6,5.0,0.00182835,0,0.8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,49.0,33.0,8.0,6.0,0.0,15.0,20.0,18.0,33.0,7.0,,,90.0,82.0,7.4,28.0,0.0842413,0,,,,4.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,46.0,41.0,5.0,4.0,0.0,29.0,32.0,12.0,14.0,6.0,,,90.0,60.0,7.8,6.0,0.0598993,2,,,,,1.0,7.0,,,,1.0,1.0,,,1.0,True,1.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,0.0832,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,41.0,31.0,8.0,3.0,0.0,23.0,28.0,8.0,13.0,4.0,,,90.0,58.0,7.3,11.0,0.00491907,1,,,,,5.0,9.0,,,,,1.0,4.0,1.0,,,3.0,1.0,,1.0,2.0,1.0,4.0,2.0,0.0583,2.0,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,33.0,23.0,7.0,1.0,0.0,13.0,17.0,11.0,19.0,6.0,,,90.0,51.0,6.8,15.0,0.182289,2,,,,3.0,5.0,,2.0,,,,,,1.0,2.0,,2.0,,,2.0,1.0,,,,0.0193,,1.0,,,,,,,,,,
12499720,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,35.0,31.0,3.0,1.0,0.0,16.0,17.0,15.0,18.0,7.0,,,70.0,50.0,7.0,7.0,0.0168964,1,,,,,3.0,7.0,2.0,,,1.0,1.0,3.0,,,,,2.0,,1.0,,,3.0,2.0,0.0313,1.0,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,35.0,31.0,5.0,2.0,0.0,22.0,22.0,9.0,13.0,6.0,,,90.0,48.0,7.0,6.0,0.00699068,0,,,,,4.0,4.0,,1.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,30.0,22.0,4.0,2.0,0.0,15.0,18.0,7.0,13.0,5.0,,,90.0,43.0,6.7,12.0,0.0311322,1,,,,1.0,9.0,3.0,1.0,2.0,,,,,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.085,2.0,,1.0,,,,,,,,,
12499720,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,F,10,10,False,27.0,18.0,4.0,1.0,0.0,6.0,9.0,12.0,21.0,3.0,,,84.0,57.0,6.5,21.0,0.0114328,3,,,,3.0,12.0,8.0,4.0,7.0,4.0,,2.0,1.0,1.0,1.0,,2.0,,,2.0,,,3.0,1.0,0.4485,2.0,,1.0,1.0,,,,,,,,
12499720,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,20.0,9.0,,,0.0,4.0,5.0,5.0,15.0,1.0,,,70.0,33.0,6.9,15.0,0.0299839,2,,,,,4.0,5.0,2.0,,,,2.0,3.0,2.0,2.0,,,2.0,,2.0,2.0,,,,0.1135,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,F,8,8,False,24.0,17.0,3.0,2.0,0.0,7.0,10.0,11.0,21.0,2.0,,,90.0,61.0,8.0,21.0,0.109883,3,,,,7.0,4.0,12.0,1.0,7.0,5.0,,4.0,3.0,1.0,2.0,,,,,1.0,,1.0,4.0,1.0,0.0712,,1.0,,,2.0,0.2769,,,,,,
12499720,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,20.0,8.0,6.4,3.0,0.00821528,1,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,0.1205,,,,1.0,,,,,,,,
12499720,home,1. FC Heidenheim,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193,140,M,935281,EUR,966211200,F,14,14,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,,20.0,8.0,6.4,4.0,0.00076438,1,,,,,,,,,,,2.0,,,,,,,,,,,,,0.7728,,,1.0,,1.0,0.7812,1.0,,,,,
12499720,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,10.0,5.0,6.7,,0.0010295,0,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,Frank Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499720,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
