match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,player_sofascoreId,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11352632,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,1,1,False,26.0,16.0,17.0,7.0,12.0,15.0,4.0,11.0,6.0,4.0,5.0,90.0,38.0,8.2,11.0,0.0,0.0,0.00052181,0,0.5131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352632,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,56.0,47.0,10.0,5.0,28.0,29.0,19.0,28.0,4.0,,,90.0,72.0,6.7,15.0,0.0331,0.0,0.0103786,1,,,,True,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352632,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,71.0,60.0,12.0,6.0,44.0,44.0,16.0,27.0,2.0,,,90.0,81.0,7.4,11.0,0.055,0.0,0.00802672,1,,,,,,,,6.0,,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11352632,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,64.0,58.0,9.0,5.0,43.0,45.0,15.0,19.0,7.0,,,90.0,73.0,7.3,6.0,0.0,0.0,0.0628508,0,,,,,,1.0,2.0,6.0,,1.0,,6.0,1.0,,3.0,1.0,,1.0,1.0,MarcGuehi13,1.0,,,,,,,,,,
11352632,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,37.0,25.0,5.0,1.0,13.0,17.0,12.0,21.0,7.0,,,90.0,61.0,6.9,17.0,0.0,0.0,0.00708893,0,,,,,1.0,1.0,4.0,1.0,,1.0,,5.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,
11352632,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,50.0,43.0,1.0,,24.0,26.0,19.0,24.0,5.0,,,90.0,59.0,6.9,8.0,0.0,0.0,0.013773,0,,,,,,2.0,4.0,3.0,,3.0,,2.0,1.0,,,2.0,,1.0,,,1.0,,,2.0,,,,,,,
11352632,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,57.0,54.0,,,24.0,24.0,30.0,33.0,10.0,,,90.0,84.0,7.7,7.0,0.0358,0.0557,0.0441289,1,,,,,,,6.0,9.0,1.0,2.0,,3.0,4.0,,,2.0,,3.0,3.0,,1.0,4.0,,3.0,1.0,1.0,,,,,
11352632,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,9,9,False,41.0,30.0,1.0,,16.0,21.0,14.0,26.0,7.0,,,90.0,62.0,6.8,21.0,0.0,0.0,0.0102475,0,,,,,6.0,6.0,11.0,10.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,2.0,4.0,jordanayew9,2.0,2.0,,,,,,,,,
11352632,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,17.0,12.0,1.0,,8.0,10.0,4.0,7.0,4.0,,,70.0,34.0,6.8,14.0,0.0,0.0,0.00921449,0,,,,,,,6.0,7.0,,2.0,,,1.0,5.0,2.0,1.0,,,3.0,,2.0,3.0,1.0,,,1.0,,,,,
11352632,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,31.0,26.0,2.0,1.0,12.0,13.0,16.0,24.0,7.0,,,90.0,69.0,6.8,24.0,0.1107,0.0576,0.340838,3,,,,,6.0,1.0,15.0,6.0,3.0,12.0,1.0,,1.0,2.0,,5.0,1.0,,,eze,1.0,3.0,,1.0,1.0,3.0,2.0,,,,
