match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_wasFouled,stat_errorLeadToAGoal,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_clearanceOffLine,player_sofascoreId,stat_punches,stat_hitWoodwork
12763975,home,Rangers,Cyriel Dessers,,,cyriel-dessers,C. Dessers,F,33,184,3780,M,541464,EUR,786844800,F,9,9,False,16.0,10.0,,,0.0,6.0,8.0,8.0,1.0,,,90.0,21.0,6.2,8.0,0.0204303,2,,,4.0,,,3.0,1.0,6.0,1.0,,,,1.0,1.0,,1.0,0.7075,0.2577,,1.0,,,,,2.0,,,,1.0,,,2.0,,,,
12763975,home,Rangers,Kieran Dowell,,,kieran-dowell,K. Dowell,M,26,183,182,M,784503,EUR,876441600,M,20,20,True,18.0,14.0,,,0.0,10.0,10.0,8.0,3.0,,,45.0,24.0,7.0,5.0,0.00856829,1,,,4.0,,,1.0,,4.0,4.0,1.0,3.0,3.0,,1.0,,,0.0897,0.1665,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,
12763975,home,Rangers,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,417,M,961678,EUR,1013990400,D,24,24,True,10.0,7.0,1.0,,0.0,3.0,5.0,5.0,1.0,,,29.0,19.0,7.1,4.0,0.00212598,0,,,4.0,,,,1.0,2.0,2.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,
12763975,home,Rangers,Dujon Sterling,,,dujon-sterling,D. Sterling,D,21,186,366,M,794100,EUR,940723200,D,21,21,True,4.0,3.0,,,0.0,,,4.0,,,,21.0,6.0,6.3,2.0,0.00130574,0,,,3.0,,,3.0,,5.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,
12763975,home,Rangers,Nicolas Raskin,,,nicolas-raskin,N. Raskin,M,43,179,1753,M,889378,EUR,982886400,M,43,43,True,17.0,15.0,4.0,3.0,0.0,4.0,6.0,11.0,1.0,,,21.0,22.0,6.5,2.0,0.00552479,1,,,11.0,,,2.0,,6.0,2.0,3.0,,,,,,,0.0131,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
12763975,home,Rangers,Ross McCausland,,,mccausland-ross,R. McCausland,F,45,183,217,M,1020145,EUR,1052697600,F,45,45,True,8.0,5.0,2.0,,0.0,,1.0,7.0,1.0,,,9.0,11.0,6.4,5.0,0.0013555,0,,,5.0,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
12763975,home,Rangers,Liam Kelly,,,liam-kelly,L. Kelly,G,31,183,246,M,287555,EUR,822355200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Leon Balogun,,,leon-balogun,L. Balogun,D,27,190,370,M,37234,EUR,583459200,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Leon King,,,leon-king,L. King,D,20,183,181,M,1004543,EUR,1074038400,D,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Robbie Fraser,,,fraser-robbie,R. Fraser,D,47,178,72,M,1142346,EUR,1049241600,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Cole McKinnon,,,cole-mckinnon,C. McKinnon,M,24,174,45,M,1008436,EUR,1043798400,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Zak Lovelace,Zak Lovelace,,zak-lovelace,Z. Lovelace,F,29,182,134,M,1170314,EUR,1137974400,F,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,home,Rangers,Hamza Igamane,Hamza Igamane,,hamza-igamane,H. Igamane,F,29,181,16952,M,1140859,EUR,1036195200,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hamza_igamane,,
12763975,away,Olympique Lyonnais,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,23,23,False,32.0,17.0,18.0,3.0,0.0,17.0,20.0,12.0,3.0,4.0,4.0,90.0,41.0,7.1,15.0,5.146e-05,0,0.438,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
12763975,away,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1581,M,352768,EUR,872812800,D,98,98,False,53.0,48.0,1.0,,0.0,33.0,37.0,16.0,7.0,,,90.0,75.0,6.9,8.0,0.0109741,0,,,15.0,,,1.0,,3.0,4.0,2.0,2.0,2.0,,,2.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,
12763975,away,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1322,M,152813,EUR,721094400,D,22,22,False,29.0,26.0,2.0,,0.0,23.0,24.0,5.0,3.0,,,43.0,38.0,6.7,4.0,0.00096932,0,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,5.0,1.0,,,,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2901,M,257091,EUR,842918400,D,55,55,False,72.0,67.0,4.0,,0.0,58.0,60.0,12.0,6.0,,,90.0,86.0,7.0,5.0,0.00273467,1,,,9.0,,,1.0,1.0,1.0,3.0,,,,1.0,,,,0.242,,,,7.0,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0
12763975,away,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10913,M,158243,EUR,715219200,D,3,3,False,44.0,36.0,4.0,2.0,0.0,24.0,29.0,15.0,3.0,,,90.0,66.0,6.8,11.0,0.00424436,0,,,12.0,,,,3.0,,6.0,,,,,,2.0,1.0,,,,,2.0,,,,,,3.0,,,,,,,tagliafico3,,
12763975,away,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3555,M,44241,EUR,586396800,M,31,31,False,16.0,13.0,2.0,1.0,0.0,9.0,12.0,4.0,3.0,,,28.0,19.0,6.5,4.0,0.00142866,0,,,4.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,Mati,,
12763975,away,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,77290,M,979128,EUR,1061078400,M,18,18,False,38.0,30.0,2.0,1.0,2.0,12.0,14.0,27.0,5.0,,,76.0,61.0,8.2,18.0,0.936289,1,,,19.0,3.0,1.0,1.0,1.0,9.0,9.0,3.0,9.0,6.0,,,,3.0,0.054,,4.0,1.0,,,,,,,2.0,,2.0,3.0,,,,rayan_cherki,,
12763975,away,Olympique Lyonnais,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177,1258,M,151124,EUR,730944000,M,7,7,False,54.0,47.0,2.0,1.0,0.0,28.0,31.0,23.0,7.0,,,75.0,65.0,6.8,10.0,0.0620763,0,,,19.0,,,2.0,,4.0,4.0,1.0,,,,,1.0,3.0,,,,,2.0,,4.0,2.0,1.0,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3276,M,343067,EUR,775872000,M,8,8,False,57.0,49.0,1.0,,1.0,32.0,35.0,22.0,9.0,,,90.0,81.0,6.7,13.0,0.00773437,3,,,17.0,,,5.0,3.0,9.0,8.0,3.0,,,1.0,1.0,4.0,3.0,0.1709,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,,
12763975,away,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6193,M,1195784,EUR,1112227200,M,11,11,False,25.0,24.0,,,1.0,10.0,10.0,17.0,3.0,,,75.0,36.0,9.3,5.0,0.225175,3,,,14.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,,3.0,,,0.8234,1.9963,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,
12763975,away,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9441,M,50070,EUR,675388800,F,10,10,False,23.0,16.0,1.0,,0.0,4.0,6.0,17.0,2.0,,,90.0,38.0,8.3,12.0,0.0727017,4,,True,12.0,,,4.0,,7.0,4.0,1.0,2.0,2.0,1.0,3.0,,2.0,0.5071,0.9191,1.0,1.0,1.0,,1.0,1.0,,,1.0,,2.0,,2.0,1.0,,lacazettealex,,
12763975,away,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2493,M,859027,EUR,950572800,M,6,6,True,47.0,41.0,2.0,1.0,0.0,25.0,29.0,18.0,6.0,,,62.0,60.0,7.2,9.0,0.0248849,0,,,16.0,,,,,4.0,5.0,3.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,4.0,3.0,1.0,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8276,M,758168,EUR,826243200,D,19,19,True,30.0,26.0,3.0,,0.0,21.0,24.0,6.0,1.0,,,47.0,38.0,6.7,4.0,0.00190872,0,,,5.0,,,1.0,3.0,1.0,4.0,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,,niakhate,,
12763975,away,Olympique Lyonnais,Mahamadou Diawara,Mahamadou Diawara,,mahamadou-diawara,M. Diawara,M,34,187,454,M,1402751,EUR,1108512000,M,34,34,True,11.0,10.0,,,0.0,4.0,5.0,6.0,1.0,,,15.0,16.0,6.8,2.0,0.0177171,0,,,6.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,
12763975,away,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11146,M,354808,EUR,808012800,F,17,17,True,4.0,4.0,,,0.0,,,4.0,,,,15.0,10.0,6.5,2.0,0.0116948,2,,,4.0,,,1.0,,2.0,2.0,,3.0,2.0,1.0,1.0,,,0.4266,0.1879,1.0,,,,,,,1.0,,,,,,1.0,,said_benrahma11,,
12763975,away,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6855,M,1202024,EUR,1067644800,F,37,37,True,9.0,8.0,,,0.0,,,9.0,,,,14.0,15.0,6.6,4.0,0.00841857,1,,,8.0,,,,,2.0,1.0,,1.0,1.0,,,,1.0,0.0601,,,,,,,,,1.0,,,2.0,,,1.0,,nana_nuamah10,,
12763975,away,Olympique Lyonnais,Justin Bengui,,,justin-bengui,J. Bengui,G,23,190,175,M,1049184,EUR,1120867200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3941,M,973838,EUR,959385600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,839,M,1155226,EUR,1111795200,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763975,away,Olympique Lyonnais,Wilfried Zaha,,,wilfried-zaha,W. Zaha,M,10,180,18594,M,111850,EUR,721353600,F,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wilfriedzaha,,
12763975,away,Olympique Lyonnais,Gift Orban,,,gift-orban,G. Orban,F,16,178,5535,M,1217613,EUR,1026864000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giftorban,,
12763975,away,Olympique Lyonnais,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176,13228,M,1009372,EUR,972950400,F,69,69,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,georgesmkd,,
