match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyConceded,stat_goals,stat_goodHighClaim
12436465,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,1.0,3.0,,4.0,,,,,,,80.0,23.0,7.2,5.0,0.307653,2,,,,5.0,,2.0,1.0,5.0,,,,,0.1779,,3.0,,,,,1.0,2.0,,,1.0,0.4604,,,,,,,
12436465,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,9.0,6.0,,,0.0,1.0,2.0,5.0,10.0,2.0,4.0,,1.0,,,,,,,22.0,19.0,6.5,7.0,0.0134847,2,,,3.0,2.0,,,1.0,,2.0,,,,0.0613,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,,
12436465,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,True,22.0,21.0,,,0.0,10.0,10.0,11.0,12.0,,1.0,,,,,,,,,22.0,29.0,6.0,3.0,0.00992234,1,,,,1.0,,1.0,1.0,,,,1.0,1.0,0.0255,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,
12436465,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,6.0,4.0,1.0,1.0,0.0,,,4.0,6.0,1.0,1.0,,2.0,,,,,,,10.0,11.0,7.0,3.0,0.027185,1,,,,,,1.0,,,,,,,0.3131,1.0,2.0,,,,,1.0,,,,,,,,,,,,
12436465,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,10.0,7.0,7.4,3.0,1.311e-05,2,,,,3.0,,1.0,,3.0,,,,,0.0919,,,,,,,1.0,1.0,,,1.0,0.2625,,,,,,1.0,
12436465,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,home,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,home,Bournemouth,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,M. Kinsey-Wellings,D,21,185,82,M,,1902493,EUR,1107302400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,94,M,,2007889,EUR,1094256000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,35.0,15.0,25.0,5.0,0.0,11.0,12.0,4.0,23.0,,,,10.0,6.0,,8.0,,,,90.0,51.0,8.2,22.0,0.00085395,0,1.0729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12436465,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,31.0,18.0,4.0,,0.0,8.0,13.0,12.0,22.0,6.0,10.0,5.0,4.0,,,,,,,90.0,61.0,7.5,20.0,0.0807637,2,,,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,0.1372,,1.0,,,2.0,,1.0,,2.0,2.0,,,,,,,,,
12436465,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,,829022,EUR,881798400,D,15,15,False,51.0,40.0,13.0,6.0,0.0,28.0,31.0,12.0,20.0,3.0,4.0,4.0,3.0,,,,,,,90.0,63.0,7.0,12.0,0.0058967,1,,,,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0,0.0499,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,
12436465,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,43.0,34.0,13.0,6.0,0.0,24.0,25.0,10.0,18.0,5.0,8.0,7.0,5.0,,,,,,,90.0,62.0,7.6,10.0,0.00824912,2,,,,4.0,,1.0,2.0,2.0,,5.0,3.0,,0.4124,,,,,,,1.0,,,,1.0,0.5373,,,,1.0,,,
12436465,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,39.0,33.0,4.0,1.0,0.0,15.0,17.0,19.0,25.0,,2.0,1.0,9.0,,,,,,,89.0,53.0,6.8,9.0,0.10983,0,,,3.0,5.0,,,1.0,3.0,,,1.0,1.0,,3.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,
12436465,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,False,42.0,32.0,2.0,,0.0,16.0,17.0,16.0,25.0,2.0,4.0,2.0,8.0,,,,,,,75.0,49.0,6.8,11.0,0.00957629,1,,,,2.0,,1.0,1.0,1.0,,1.0,,,0.0198,,,,,,,1.0,,2.0,2.0,,,,,,,,,
12436465,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,10,10,False,37.0,27.0,3.0,1.0,0.0,12.0,13.0,16.0,27.0,1.0,2.0,2.0,,,,,,,,90.0,51.0,7.4,14.0,0.151469,3,,,3.0,7.0,1.0,2.0,2.0,4.0,,,,,0.8808,1.0,3.0,,,1.0,,2.0,1.0,,,1.0,0.7136,,,1.0,,,1.0,
12436465,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,29.0,17.0,3.0,,0.0,9.0,10.0,9.0,22.0,3.0,5.0,5.0,4.0,,,,,,,90.0,44.0,6.9,15.0,0.00689742,1,,,3.0,5.0,,,,4.0,,1.0,1.0,1.0,0.0402,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12436465,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,4,4,False,33.0,29.0,3.0,2.0,0.0,15.0,15.0,15.0,22.0,1.0,1.0,1.0,2.0,,,,,,,56.0,44.0,6.9,8.0,0.242708,1,,,4.0,3.0,,,2.0,,1.0,2.0,,,0.0314,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12436465,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,14,14,False,31.0,26.0,2.0,1.0,0.0,13.0,14.0,14.0,20.0,,7.0,,11.0,,,,,,,75.0,52.0,7.1,14.0,0.245724,1,,,3.0,6.0,,2.0,1.0,,,,1.0,,0.0835,,3.0,,,1.0,,1.0,3.0,8.0,3.0,,,,,,,,,
12436465,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,28.0,21.0,,,0.0,6.0,6.0,16.0,24.0,,1.0,,5.0,,,,,,,90.0,41.0,7.1,13.0,0.249375,3,,True,2.0,4.0,,2.0,1.0,,2.0,,,,0.2754,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,0.1695,,1.0,,,,,
12436465,away,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,True,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,2.0,3.0,1.0,,,,,,,,34.0,16.0,6.8,5.0,0.0393785,1,,,,5.0,,2.0,,4.0,1.0,,1.0,1.0,0.1311,,2.0,,,,,,,1.0,,,,,,,,,,
12436465,away,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,csummerville7,917005,EUR,1004400000,F,7,7,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,15.0,7.0,6.5,2.0,0.00010756,0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,,1150952,EUR,1134345600,D,57,57,True,9.0,4.0,5.0,,0.0,3.0,3.0,1.0,7.0,,1.0,,2.0,,,,,,,15.0,14.0,6.2,6.0,0.00050804,0,,,1.0,1.0,,,,1.0,,,1.0,,,,,Oliver Scarles,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,,1142343,EUR,1098921600,D,42,42,True,,,,,0.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,Kaelan Casey,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Luis Guilherme,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Lewis Orford,orford-lewis,L. Orford,M,61,182,285,M,,1414991,EUR,1140220800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Lewis Orford,,,,,,,,,,,,,,,,
12436465,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
