match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_penaltyWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,stat_hitWoodwork
11067525,home,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,,15.0,12.0,2.0,,5.0,5.0,7.0,11.0,,1.0,,2.0,,,,66.0,26.0,8.8,7.0,0.6548,1.0136,0.190101,2,,1.0,1.0,,3.0,1.0,1.0,,2.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,,2.0,marcosleonardo09,,,
11067525,home,Santos,Luan Dias,luan-dias,Luan Dias,F,97,181,106,M,1016887,EUR,870307200,F,97,97,True,,2.0,1.0,,,,,2.0,8.0,,2.0,,1.0,,,,24.0,15.0,6.9,6.0,0.0,0.0,0.0547384,0,,,6.0,1.0,4.0,1.0,,,,,1.0,1.0,,,4.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,
11067525,home,Santos,Bruno Mezenga,bruno-mezenga,B. Mezenga,F,80,183,150,M,60472,EUR,587001600,F,88,88,True,,10.0,6.0,,,3.0,3.0,3.0,7.0,6.0,6.0,1.0,2.0,,,,24.0,14.0,6.6,5.0,0.0437,0.0,0.00100404,1,,,,,5.0,,,,,,,,1.0,,3.0,,,,2.0,,,,,,,1.0,,,,,,,
11067525,home,Santos,Vinicius Balieiro,vinicius-balieiro,V. Balieiro,M,35,177,196,M,1065976,EUR,927849600,M,17,17,True,,4.0,1.0,1.0,,,1.0,1.0,3.0,,,,1.0,,,,20.0,4.0,6.3,3.0,0.0,0.0,0.00054192,0,,,,,1.0,,,,,,,,,,1.0,,Vinicius,,,,,,,,,,,,,,,,
11067525,home,Santos,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,2,2,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Gabriel Inocêncio,,,,,,,,,,,,,,,,
11067525,home,Santos,Cadu,cadu,Cadu,D,40,170,31,M,989462,EUR,1014249600,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Cadu,,,,,,,,,,,,,,,,
11067525,home,Santos,Alex Nascimento,alex-nascimento,A. Nascimento,D,44,189,235,M,931556,EUR,926294400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Guilherme Camacho,guilherme-camacho,G. Camacho,M,5,180,154,M,76444,EUR,636336000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,home,Santos,Deivid Washington,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,deividwashington_,,,
11067525,away,Goiás,Tadeu,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,34.0,25.0,12.0,3.0,22.0,22.0,3.0,12.0,1.0,2.0,2.0,12.0,3.0,1.0,2.0,90.0,50.0,6.0,10.0,0.0,0.0,0.00111086,0,-0.6957,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
11067525,away,Goiás,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,37.0,27.0,3.0,1.0,9.0,11.0,18.0,30.0,3.0,6.0,1.0,2.0,,,,90.0,59.0,6.1,18.0,0.0,0.0,0.0249616,0,,,4.0,,10.0,2.0,,,,1.0,1.0,,1.0,2.0,2.0,1.0,,,4.0,,1.0,1.0,,,2.0,,,,,,,,
11067525,away,Goiás,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,,75.0,68.0,12.0,8.0,30.0,32.0,38.0,43.0,2.0,4.0,2.0,2.0,,,,90.0,83.0,6.1,7.0,0.0,0.0,0.27143,0,,,,,5.0,,,,,,2.0,2.0,,,2.0,,,,2.0,,,,,1.0,1.0,,,,,,,,
11067525,away,Goiás,Bruno Melo,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,81.0,76.0,7.0,5.0,48.0,49.0,28.0,32.0,1.0,1.0,2.0,3.0,,,,90.0,86.0,6.1,6.0,0.0474,0.0,0.0137609,1,,,,,4.0,,,1.0,,,,,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,
11067525,away,Goiás,Sander,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,False,,45.0,39.0,3.0,1.0,17.0,18.0,22.0,29.0,2.0,6.0,2.0,6.0,,,,90.0,70.0,6.7,12.0,0.1547,0.0,0.0144519,2,,,2.0,,3.0,2.0,,2.0,,2.0,3.0,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,
11067525,away,Goiás,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,,46.0,38.0,4.0,2.0,26.0,29.0,12.0,17.0,2.0,4.0,2.0,4.0,,,,69.0,59.0,6.2,9.0,0.279,0.0,0.00888257,3,,,,,5.0,,,1.0,,2.0,1.0,,,1.0,2.0,,,,3.0,,,1.0,,,,2.0,,,,,,2.0,1.0
11067525,away,Goiás,Zé Ricardo,ze-ricardo,Zé Ricardo,M,55,180,162,M,943044,EUR,918000000,M,5,5,False,,31.0,27.0,5.0,4.0,14.0,16.0,13.0,15.0,1.0,2.0,1.0,1.0,,,,45.0,42.0,6.5,7.0,0.0361,0.4856,0.00958574,2,,,,,2.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0
11067525,away,Goiás,Julián Palacios,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,False,,22.0,19.0,,,1.0,1.0,19.0,22.0,,,,1.0,,,,45.0,29.0,6.3,5.0,0.0,0.0,0.0482293,0,,,1.0,1.0,6.0,,,,,,,,,,,4.0,,,1.0,,,,,,3.0,,2.0,,,,,,
11067525,away,Goiás,Guilherme Marques,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,51.0,42.0,3.0,1.0,13.0,15.0,35.0,49.0,,2.0,,3.0,,,,90.0,79.0,9.6,19.0,0.8528,1.3703,0.536292,5,,1.0,13.0,6.0,6.0,1.0,3.0,1.0,3.0,,1.0,1.0,,1.0,2.0,6.0,,,1.0,,,,,,,1.0,2.0,,2.0,,,,
11067525,away,Goiás,Anderson Oliveira,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,M,70,70,False,,30.0,26.0,1.0,1.0,6.0,6.0,20.0,25.0,,2.0,,4.0,,,,69.0,44.0,5.4,14.0,0.0174,0.0,0.0336155,1,,,1.0,,13.0,4.0,,1.0,,,,,1.0,2.0,2.0,,,,2.0,,,,,,1.0,,4.0,,,,,,
11067525,away,Goiás,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,False,,25.0,22.0,,,5.0,6.0,18.0,22.0,2.0,5.0,2.0,1.0,,,,76.0,43.0,6.6,11.0,0.065,0.0,0.168861,2,,,3.0,1.0,10.0,3.0,,1.0,,,,,4.0,2.0,1.0,1.0,,,5.0,1.0,,,,,2.0,1.0,,,,,,,
11067525,away,Goiás,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,True,,19.0,14.0,4.0,1.0,6.0,8.0,8.0,11.0,,6.0,1.0,5.0,,,,45.0,28.0,6.8,6.0,0.0,0.0,0.00505732,0,,,,,2.0,3.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,
11067525,away,Goiás,João Magno,joao-magno,João Magno,F,19,195,43,M,945307,EUR,855964800,F,45,45,True,,8.0,3.0,,,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,,,,45.0,18.0,6.9,7.0,0.4837,0.8841,0.00061411,2,,,,,9.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,7.0,,,,,,,,,2.0,1.0,,,1.0,
11067525,away,Goiás,Everton Morelli,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,True,,26.0,25.0,2.0,1.0,14.0,14.0,11.0,12.0,1.0,5.0,1.0,2.0,,,,21.0,35.0,6.8,1.0,0.0,0.0,0.00580046,0,,,,,3.0,,,,,,1.0,1.0,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,
11067525,away,Goiás,Matheusinho,matheusinho,Matheusinho,F,10,174,39,M,923853,EUR,901670400,F,30,30,True,,9.0,8.0,1.0,1.0,3.0,3.0,5.0,6.0,,1.0,,2.0,,,,21.0,14.0,6.5,3.0,0.0,0.0,0.0055031,0,,,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,
11067525,away,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,3.0,2.0,,,,1.0,2.0,2.0,,1.0,,,,,,14.0,7.0,6.3,3.0,0.0163,0.0,0.00039362,1,,,,,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,
11067525,away,Goiás,Marcelo Rangel,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,away,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,away,Goiás,Bruno Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Bruno,Santos,,,,,,,,,,,,,,,
11067525,away,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,away,Goiás,Apodi,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067525,away,Goiás,Dodô,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Dodô,,,,,,,,,,,,,,,,
11067525,away,Goiás,Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,11,190,214,M,880169,EUR,816480000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
