match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_penaltyConceded,stat_keyPass,stat_totalCross,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed
12388475,home,FC Teutonia 05 Ottensen,Lars Huxsohl,lars-huxsohl,L. Huxsohl,G,32,184.0,44,M,578174,EUR,834364800,G,32,32,False,23.0,11.0,16.0,5.0,0.0,9.0,11.0,2.0,12.0,2.0,7.0,1.0,1.0,1.0,2.0,90.0,28.0,6.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Manasse Fionouke,manasse-fionouke,M. Fionouke,M,,,1,M,945309,EUR,925171200,D,8,8,False,13.0,8.0,3.0,1.0,0.0,2.0,4.0,6.0,9.0,2.0,1.0,,,,,63.0,30.0,6.2,12.0,0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Marcus Coffie,marcus-coffie,M. Coffie,D,5,184.0,2,M,830265,EUR,790473600,D,5,5,False,16.0,10.0,9.0,5.0,0.0,7.0,8.0,3.0,8.0,5.0,1.0,,,,,90.0,26.0,6.3,6.0,0,4.0,,4.0,1.0,,,2.0,1.0,,,,True,,,,,,,,,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Abdul-Malik Yago,yago-abdul-malik,A. Yago,D,6,191.0,1,M,1533947,EUR,989884800,D,27,27,False,30.0,20.0,8.0,5.0,0.0,14.0,17.0,6.0,13.0,10.0,2.0,,,,,90.0,50.0,7.1,11.0,1,,1.0,1.0,6.0,1.0,,1.0,4.0,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Nick Gutmann,nick-gutmann,N. Gutmann,D,7,,0,M,842396,EUR,841017600,M,30,30,False,9.0,3.0,1.0,,0.0,1.0,4.0,2.0,5.0,1.0,1.0,,,,,70.0,19.0,6.2,8.0,1,1.0,,4.0,1.0,,,3.0,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Tom Kankowski,tom-kankowski,T. Kankowski,M,6,180.0,1,M,1138029,EUR,1047686400,M,6,6,False,28.0,18.0,5.0,2.0,0.0,7.0,7.0,11.0,27.0,4.0,5.0,,,,,90.0,50.0,7.4,16.0,1,1.0,,1.0,6.0,,1.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,,,,6.0,3.0,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Kevin Weidlich,kevin-weidlich,K. Weidlich,M,,184.0,2,M,163761,EUR,623462400,M,7,7,False,27.0,18.0,4.0,1.0,0.0,9.0,10.0,9.0,17.0,1.0,5.0,,,,,71.0,38.0,6.4,11.0,0,2.0,2.0,6.0,8.0,,,1.0,2.0,1.0,2.0,4.0,,,,,,,,,5.0,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Marvin Ajani,marvin-ajani,M. Ajani,M,22,188.0,6,M,222464,EUR,749692800,M,22,22,False,16.0,14.0,4.0,3.0,0.0,9.0,9.0,6.0,9.0,5.0,4.0,,,,,90.0,43.0,6.5,10.0,0,1.0,,6.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,3.0,,1.0,2.0,,,,1.0,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Dren Feka,dren-feka,D. Feka,M,,183.0,19,M,801017,EUR,865814400,F,10,10,False,13.0,11.0,1.0,,0.0,6.0,6.0,5.0,7.0,2.0,2.0,,,,,78.0,22.0,6.5,5.0,0,1.0,2.0,4.0,5.0,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,
12388475,home,FC Teutonia 05 Ottensen,Dominik Akyol,dominik-akyol,D. Akyol,F,,175.0,12,,1135915,EUR,955497600,F,77,77,False,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,,2.0,,,,,78.0,22.0,6.3,11.0,1,,,7.0,4.0,,,,4.0,3.0,2.0,1.0,,2.0,,,4.0,,,2.0,,,,,1.0,,,,,
