match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,captain,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_hitWoodwork
10438086,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,25.0,19.0,13.0,7.0,13.0,14.0,6.0,11.0,1.0,2.0,7.0,1.0,5.0,5.0,1.0,90.0,38.0,7.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438086,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,68.0,51.0,14.0,4.0,27.0,33.0,25.0,37.0,6.0,4.0,4.0,2.0,,,,90.0,91.0,7.1,18.0,2,,,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,
10438086,home,Portimonense SAD,Lucas Alves,lucas-alves,L. Alves,D,4,193,57,M,350160,EUR,711763200,D,4,4,False,73.0,59.0,13.0,4.0,38.0,41.0,21.0,32.0,7.0,3.0,13.0,,,,,90.0,79.0,7.0,14.0,0,,,,,1.0,7.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10438086,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,77.0,68.0,11.0,9.0,38.0,41.0,30.0,36.0,5.0,3.0,12.0,,,,,90.0,102.0,7.9,12.0,3,,,,,1.0,4.0,1.0,,,2.0,6.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
10438086,home,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,M,18,18,False,33.0,28.0,1.0,1.0,8.0,8.0,20.0,33.0,6.0,1.0,7.0,3.0,,,,90.0,65.0,6.7,18.0,0,,,8.0,,1.0,3.0,5.0,,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,
10438086,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,42.0,33.0,8.0,5.0,12.0,12.0,28.0,42.0,1.0,3.0,3.0,,,,,85.0,62.0,7.5,15.0,0,Paulo,Estrela,12.0,7.0,,1.0,2.0,1.0,,,1.0,,,1.0,5.0,,,,,1.0,,,,,,,,
10438086,home,Portimonense SAD,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,35.0,24.0,8.0,2.0,13.0,14.0,11.0,21.0,3.0,,6.0,1.0,,,,74.0,42.0,6.7,12.0,0,,,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,True,,,,,,,
10438086,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,M,14,14,False,21.0,16.0,2.0,,6.0,8.0,12.0,18.0,7.0,1.0,4.0,4.0,,,,85.0,44.0,7.0,11.0,0,,,5.0,2.0,2.0,2.0,5.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,
10438086,home,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,F,27,27,False,20.0,15.0,,,4.0,4.0,11.0,18.0,3.0,,2.0,1.0,,,,74.0,34.0,6.3,15.0,0,Klismahn,,2.0,,,,4.0,,,,,1.0,,2.0,,,,,3.0,5.0,,1.0,,,,,,
10438086,home,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,False,20.0,13.0,,,1.0,1.0,12.0,19.0,3.0,,2.0,,,,,90.0,29.0,6.9,9.0,2,,,,,9.0,3.0,10.0,,,1.0,,,,1.0,2.0,3.0,1.0,,,2.0,,,1.0,,,,,
