match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed
12499477,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,37.0,28.0,16.0,7.0,0.0,23.0,26.0,5.0,11.0,10.0,1.0,1.0,3.0,90.0,47.0,6.9,10.0,0.00070778,0,0.3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,81.0,68.0,6.0,1.0,0.0,47.0,52.0,21.0,29.0,6.0,,,,90.0,87.0,6.5,15.0,0.023772,0,,edmondtapsoba,1.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,94.0,86.0,6.0,1.0,0.0,64.0,66.0,22.0,28.0,2.0,,,,90.0,105.0,7.3,9.0,0.0154256,1,,jonatah,,3.0,1.0,3.0,,1.0,,,4.0,,,,,1.0,1.0,1.0,0.1195,0.3012,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,59.0,55.0,3.0,1.0,0.0,40.0,41.0,15.0,18.0,,,,,90.0,76.0,6.7,4.0,0.00717665,0,,pierohincapie,1.0,2.0,3.0,6.0,,,,,2.0,2.0,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,,38.0,31.0,3.0,,0.0,17.0,18.0,14.0,21.0,3.0,,,,90.0,65.0,6.2,18.0,0.00691076,0,,,1.0,1.0,12.0,4.0,3.0,2.0,6.0,2.0,3.0,1.0,,2.0,2.0,,,,,,,,Arthur,,1.0,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,53.0,49.0,1.0,1.0,0.0,16.0,16.0,33.0,37.0,2.0,,,,60.0,58.0,7.0,5.0,0.0454351,0,,exepalaciosok,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,83.0,75.0,5.0,5.0,1.0,39.0,40.0,36.0,43.0,4.0,,,,90.0,93.0,7.4,11.0,0.0418077,1,,Granit_Xhaka,,1.0,3.0,4.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,0.0327,,,1.0,,,,1.0,1.0,1.0,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,,93.0,91.0,8.0,8.0,1.0,49.0,49.0,44.0,46.0,6.0,,,,90.0,107.0,7.9,3.0,0.252949,2,,AlexGarcia97,,,1.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,0.1468,,1.0,2.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,,,,,
12499477,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,31.0,28.0,,,0.0,13.0,14.0,15.0,21.0,1.0,,,,78.0,46.0,6.9,10.0,0.115115,0,,grimaldo35,,1.0,1.0,4.0,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,19,19,False,,13.0,9.0,,,0.0,3.0,5.0,6.0,8.0,2.0,,,,87.0,29.0,6.5,11.0,0.0343835,0,,,1.0,,7.0,4.0,,3.0,2.0,1.0,,,,3.0,2.0,,,,,,1.0,3.0,,,,,,,,,,2.0,,,,
12499477,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,52.0,46.0,,,0.0,13.0,15.0,33.0,37.0,3.0,,,,79.0,68.0,7.8,11.0,0.403214,2,,FWirtz,1.0,,5.0,4.0,,1.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,,0.5814,0.5643,1.0,2.0,,,,,1.0,,,,,1.0,,,,
12499477,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,,12.0,10.0,,,0.0,1.0,1.0,9.0,13.0,2.0,,,,30.0,21.0,6.5,8.0,0.224644,0,,jeremie_frimpong,,,3.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,True,,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,1.0,,,,12.0,7.0,6.3,2.0,0.0532439,0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,True,,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,,,,11.0,12.0,6.8,4.0,0.0466215,0,,,1.0,3.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,8.0,3.0,6.6,1.0,2.26e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12499477,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499477,home,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1015,M,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
