match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_keyPass,stat_wonContest,stat_hitWoodwork,stat_goals,stat_wasFouled,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed
10433934,home,Fatih Karagümrük,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,192,1076,M,867595,EUR,918000000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,176,1693,M,1085938,EUR,976406400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,home,Fatih Karagümrük,Efecan Mizrakci,efecan-mizrakci,E. Mizrakci,D,188,10,M,1394137,EUR,1073606400,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,Efecan Mizrakci,,,,,
10433934,home,Fatih Karagümrük,Matteo Ricci,matteo-ricci,M. Ricci,M,172,128,M,225132,EUR,769996800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,home,Fatih Karagümrük,Kerim Frei,kerim-frei,K. Frei,M,173,68,M,157014,EUR,753667200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,home,Fatih Karagümrük,Samed Onur,samed-onur,S. Onur,M,175,60,M,980608,EUR,1026691200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,187,2987,M,103457,EUR,677808000,G,1,1,False,True,40.0,22.0,25.0,7.0,18.0,26.0,4.0,14.0,7.0,,3.0,5.0,,,90.0,52.0,6.7,18.0,0,19,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187,127,M,904228,EUR,908409600,D,4,4,False,,37.0,31.0,8.0,4.0,28.0,33.0,3.0,4.0,8.0,,,,,,82.0,52.0,7.0,7.0,1,4,,,1.0,3.0,1.0,5.0,,,1.0,,,7.0,1.0,3.0,,,,,,,,2.0,1.0,,,,1.0,,
10433934,away,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185,88,M,355004,EUR,855792000,D,15,15,False,,32.0,28.0,3.0,1.0,27.0,29.0,1.0,3.0,7.0,,,,,,90.0,46.0,7.4,4.0,1,5,,,,1.0,2.0,7.0,,,,1.0,,6.0,,,2.0,,,,,1.0,1.0,5.0,3.0,,,,,,
10433934,away,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,181,131,M,110210,EUR,700531200,D,6,6,False,,36.0,30.0,5.0,2.0,23.0,25.0,7.0,11.0,2.0,,,,,,90.0,43.0,6.2,7.0,0,,,,1.0,,1.0,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,173,90,M,189627,EUR,749174400,M,70,70,False,,28.0,19.0,6.0,1.0,13.0,18.0,6.0,13.0,7.0,,,,,,90.0,52.0,6.3,16.0,0,70,,3.0,1.0,1.0,2.0,3.0,1.0,,,,,7.0,,2.0,,,,,,,1.0,1.0,1.0,,,,2.0,,
10433934,away,Gaziantep FK,Alexander Merkel,alexander-merkel,A. Merkel,M,179,90,M,143228,EUR,698716800,M,52,52,False,,35.0,28.0,2.0,,17.0,19.0,12.0,17.0,5.0,,,,,,90.0,46.0,7.1,8.0,1,50,,1.0,,1.0,5.0,5.0,,,,1.0,,2.0,,,3.0,,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,2.0,
10433934,away,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194,134,M,310068,EUR,743472000,M,8,8,False,,29.0,25.0,4.0,2.0,19.0,21.0,6.0,8.0,6.0,,,,,,90.0,38.0,6.5,4.0,1,16,,,2.0,,3.0,1.0,,,,,1.0,2.0,,5.0,2.0,,,,,,,1.0,,,,,,,
10433934,away,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,182,56,M,320905,EUR,738979200,M,16,16,False,,32.0,21.0,2.0,,10.0,11.0,11.0,23.0,3.0,,,,,,90.0,43.0,6.4,14.0,0,23,,2.0,,1.0,,3.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
10433934,away,Gaziantep FK,Ángelo Sagal,angelo-sagal,Á. Sagal,M,180,265,M,588784,EUR,735091200,F,28,28,False,,13.0,9.0,1.0,1.0,3.0,5.0,6.0,8.0,1.0,,,,,,61.0,25.0,6.8,7.0,2,25,,,3.0,2.0,7.0,6.0,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,4.0,,,Ángelo,Sagal,,,,2.0
10433934,away,Gaziantep FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,179,1278,M,841012,EUR,833155200,F,25,25,False,,21.0,15.0,2.0,,9.0,10.0,6.0,12.0,3.0,,,,,,82.0,28.0,7.3,8.0,2,25,,1.0,3.0,2.0,4.0,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,
10433934,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,177,793,M,180511,EUR,647395200,F,44,44,False,,46.0,37.0,6.0,2.0,15.0,16.0,26.0,37.0,8.0,,,,,,89.0,69.0,8.6,15.0,3,44,2.0,7.0,1.0,2.0,4.0,6.0,,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,,6.0,,,,4.0,,,,,4.0,1.0,,1.0
10433934,away,Gaziantep FK,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,176,57,M,344225,EUR,788572800,M,19,19,True,,11.0,10.0,1.0,1.0,7.0,7.0,3.0,4.0,2.0,,,,,,29.0,15.0,6.3,3.0,0,20,,,,,3.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10433934,away,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,193,175,M,106661,EUR,596937600,D,3,3,True,,6.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,,,,,,,8.0,12.0,6.9,2.0,0,3,,,,,,1.0,,,,,,5.0,,,,,,,,,,1.0,1.0,,,,,,
10433934,away,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,175,571,M,899069,EUR,862790400,M,17,17,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,3.0,,,,,,8.0,6.0,6.8,,0,19,,,,,,3.0,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,
10433934,away,Gaziantep FK,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,194,284,M,41999,EUR,612144000,F,9,9,True,,,,,,,,,,,,,,,,1.0,2.0,,1.0,0,17,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
10433934,away,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,175,17,M,777291,EUR,745891200,D,11,11,True,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,180,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,175,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433934,away,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,175,330,M,98461,EUR,762566400,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
