match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,captain,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_punches,stat_goals,stat_goalAssist,stat_hitWoodwork
11067635,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,11.0,8.0,,,3.0,3.0,8.0,2.0,,,,,,90.0,21.0,7.0,8.0,0.301,0.1111,0.00633104,4,,5.0,,,1.0,2.0,1.0,2.0,,,1.0,,,,,,1.0,,5.0,,1.0,,,,,,,2.0,,,,
11067635,home,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,True,35.0,29.0,3.0,1.0,14.0,15.0,20.0,2.0,,,,,,45.0,46.0,6.9,7.0,0.0,0.0,0.00584272,0,,15.0,,,3.0,2.0,4.0,5.0,,,,3.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,
11067635,home,América Mineiro,Everaldo,,,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,True,23.0,21.0,,,2.0,2.0,26.0,1.0,,,,,,45.0,41.0,7.0,10.0,0.0,0.0,0.0312502,0,,19.0,5.0,,,,3.0,7.0,,2.0,,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,
11067635,home,América Mineiro,Pedrinho,,,pedrinho,Pedrinho,M,29,176,312,M,896248,EUR,942192000,F,29,29,True,10.0,7.0,1.0,,2.0,2.0,13.0,,,,,,,24.0,26.0,6.8,12.0,0.1326,0.0,0.0624678,2,,7.0,5.0,2.0,,,2.0,2.0,,4.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
11067635,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,24.0,6.0,6.7,1.0,0.0468,0.0,0.0006387,1,,1.0,,,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,
11067635,home,América Mineiro,Matheusinho,,,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,7,7,True,9.0,7.0,,,3.0,3.0,6.0,2.0,,,,,,8.0,10.0,6.7,2.0,0.0,0.0,0.00384637,0,,4.0,,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11067635,home,América Mineiro,Mateus Pasinato,,,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Marcinho,,,marcinho,Marcinho,D,6,178,148,M,840148,EUR,832204800,D,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Paulinho Bóia,,,paulinho-boia,Paulinho Bóia,M,11,171,272,M,912781,EUR,898819200,M,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Renato Marques,Renato Marques,,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,home,América Mineiro,Mikael,,,mikael,Mikael,F,28,184,451,M,994017,EUR,927849600,F,87,87,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,29.0,19.0,22.0,12.0,11.0,11.0,18.0,9.0,,2.0,2.0,,,90.0,38.0,7.5,10.0,0.0,0.0,0.00168734,0,0.1111,8.0,,,,,,,,,,3.0,,,,,,,,,,,,True,,,,,2.0,,,
11067635,away,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,34.0,29.0,5.0,3.0,17.0,19.0,15.0,5.0,,,,,,90.0,47.0,7.3,8.0,0.0,0.0,0.0156143,0,,12.0,,,1.0,1.0,2.0,4.0,,,,1.0,3.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,
11067635,away,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,42.0,37.0,11.0,9.0,24.0,26.0,16.0,5.0,,,,,,90.0,57.0,8.1,6.0,0.0299,0.199,0.0074675,1,,13.0,,,,,2.0,3.0,1.0,1.0,,9.0,2.0,2.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,
11067635,away,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,20.0,14.0,6.0,1.0,9.0,11.0,9.0,1.0,,,,,,90.0,34.0,7.4,6.0,0.0348,0.0,0.00205993,1,,5.0,,,3.0,2.0,3.0,3.0,,,1.0,7.0,1.0,,,,,,,,,3.0,,,,,,,,,,
11067635,away,Goiás,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,False,37.0,24.0,8.0,1.0,13.0,21.0,19.0,9.0,,,,,,90.0,60.0,6.7,19.0,0.0,0.0,0.0368624,0,,12.0,3.0,1.0,1.0,3.0,8.0,4.0,1.0,1.0,,5.0,1.0,,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,
11067635,away,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,25.0,19.0,3.0,1.0,7.0,9.0,21.0,4.0,,,,,,60.0,34.0,7.3,10.0,0.0,0.0,0.191854,0,,15.0,5.0,3.0,1.0,,3.0,2.0,,1.0,,,1.0,1.0,,2.0,2.0,,2.0,1.0,,,,,,,,,,,1.0,
11067635,away,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,33.0,27.0,2.0,1.0,20.0,22.0,11.0,12.0,,,,,,90.0,48.0,7.1,6.0,0.0,0.0,0.00385242,0,,7.0,,,,1.0,2.0,3.0,,,,5.0,2.0,1.0,,1.0,,4.0,,,,,1.0,,,,,,,,,
11067635,away,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,25.0,16.0,4.0,,9.0,11.0,14.0,7.0,,,,,,84.0,35.0,7.0,10.0,0.0174,0.0,0.0050186,1,,7.0,,,,1.0,,5.0,,,1.0,3.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11067635,away,Goiás,Allano,,,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,77,77,False,30.0,21.0,1.0,,8.0,9.0,22.0,3.0,,,,,,85.0,52.0,7.4,15.0,0.0772,0.0,0.15076,2,,13.0,1.0,,1.0,1.0,4.0,10.0,1.0,2.0,1.0,,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11067635,away,Goiás,João Magno,,,joao-magno,João Magno,F,19,195,43,M,945307,EUR,855964800,F,45,45,False,13.0,11.0,1.0,1.0,6.0,6.0,7.0,2.0,,,,,,60.0,25.0,6.5,10.0,0.0746,0.0,0.00749725,1,,5.0,,,3.0,4.0,7.0,4.0,3.0,,1.0,,,,1.0,1.0,,,5.0,,,,,,,,,,,,,
11067635,away,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,F,70,70,False,23.0,15.0,1.0,,1.0,5.0,18.0,6.0,,,,,,89.0,46.0,6.9,18.0,0.0,0.0,0.327026,0,,14.0,,,1.0,,7.0,8.0,3.0,3.0,,,4.0,3.0,2.0,1.0,1.0,,6.0,2.0,,,1.0,,,,,,,,,
11067635,away,Goiás,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,5,5,True,13.0,12.0,,,3.0,3.0,10.0,2.0,,,,,,30.0,22.0,6.8,1.0,0.0205,0.4257,0.00781843,1,,9.0,,,1.0,,3.0,,,,,2.0,,,,,1.0,1.0,,,,1.0,2.0,,,,,1.0,,,,
11067635,away,Goiás,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,9,9,True,10.0,6.0,2.0,2.0,3.0,3.0,7.0,4.0,,,,,,30.0,23.0,6.9,7.0,0.0,0.0,0.00132296,0,,3.0,,,5.0,4.0,10.0,11.0,2.0,2.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,,,1.0,,,,,,,,,
11067635,away,Goiás,Higor Meritão,,,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,8,8,True,6.0,5.0,1.0,,2.0,2.0,4.0,5.0,,,,,,13.0,15.0,6.0,5.0,0.0,0.0,0.0052189,0,,3.0,,,,,4.0,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
11067635,away,Goiás,Vinícius,,,vinicius,Vinícius,F,7,180,199,M,124807,EUR,744336000,F,7,7,True,3.0,2.0,,,,,3.0,1.0,,,,,,13.0,7.0,6.7,3.0,0.2436,0.2901,0.00091991,2,,2.0,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0
11067635,away,Goiás,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Marcelo Rangel,,,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Bruno Santos,Bruno,Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Dodô,Dodô,,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Alesson,,,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067635,away,Goiás,Diego Gonçalves,,,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
