match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,captain,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_penaltyWon,stat_clearanceOffLine,stat_errorLeadToAGoal
12528072,home,Başakşehir FK,Philippe Keny,,philippe-keny,P. P. Keny,F,19,186.0,355,M,988909,EUR,926985600,F,11,11,False,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,,,,,,77.0,23.0,7.0,4.0,0.4281,4,,,,1.0,1.0,6.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,0.5867,3.0,,,,2.0,,,2.0,1.0,,,0.6081,,,,1.0,,,,,,
12528072,home,Başakşehir FK,Yusuf Sarı,,yusuf-sari,Y. Sarı,M,7,168.0,562,M,896364,EUR,911520000,F,26,26,True,16.0,13.0,1.0,,0.0,2.0,2.0,13.0,23.0,3.0,,,,,,18.0,34.0,7.3,13.0,0.215525,1,,9.0,2.0,,,4.0,5.0,,,6.0,3.0,,,1.0,1.0,1.0,1.0,0.024,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,João Figueiredo,,joao-figueiredo,J. Figueiredo,F,25,179.0,1278,M,841012,EUR,833155200,F,25,25,True,6.0,6.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,,18.0,10.0,6.5,1.0,0.00553632,1,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,0.0255,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Olivier Kemen,,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,6.0,9.0,1.0,,,,,,13.0,11.0,6.6,3.0,0.0532764,0,,3.0,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Krzysztof Piątek,,krzysztof-piatek,K. Piątek,F,9,183.0,13169,M,558738,EUR,804556800,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,13.0,3.0,6.5,1.0,0.00018437,0,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,pjona_9,,,,,
12528072,home,Başakşehir FK,Ömer Ali Şahiner,,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,M,42,42,True,19.0,17.0,4.0,4.0,0.0,2.0,2.0,15.0,18.0,1.0,,,,,,12.0,25.0,6.7,3.0,0.0135247,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Volkan Babacan,,volkan-babacan,V. Babacan,G,1,192.0,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Ousseynou Ba,,ousseynou-ba,O. Ba,D,27,192.0,385,M,889430,EUR,816048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Onur Ergün,,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Berat Ayberk Özdemir,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,home,Başakşehir FK,Serdar Gürler,,serdar-gurler,S. Gürler,M,7,176.0,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Deniz Eren Dönmezer,,donmezer-deniz-eren,D. E. Donmezer,G,27,190.0,590,M,1550760,EUR,1221955200,G,27,27,False,38.0,9.0,34.0,5.0,0.0,6.0,9.0,3.0,29.0,10.0,3.0,,2.0,2.0,2.0,90.0,52.0,6.2,29.0,0.00068078,0,-0.3589,,,,1.0,,2.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,
12528072,away,Adana Demirspor,Breyton Fougeu,Breyton,breyton-fougeu,B. Fougeu,F,,175.0,51,M,1545020,EUR,1073347200,D,93,93,False,11.0,7.0,1.0,,0.0,3.0,6.0,4.0,5.0,3.0,,,,,,82.0,32.0,7.0,9.0,0.0102727,0,,,,2.0,,6.0,10.0,,3.0,2.0,1.0,,,6.0,4.0,3.0,,,,,,1.0,1.0,Fougeu,,,,,,,,,,,,,,1.0,,
12528072,away,Adana Demirspor,Burhan Ersoy,,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,D,24,24,False,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,4.0,,,,,,90.0,24.0,6.7,1.0,0.00019596,0,,,,1.0,,3.0,4.0,1.0,1.0,,,,,3.0,2.0,1.0,,,,,5.0,2.0,,,,,,1.0,,,,,,,,,,,,
12528072,away,Adana Demirspor,Yusuf Bugra Demirkiran,,demirkiran-yusuf-bugra,Y. B. Demirkiran,D,23,187.0,14,M,2086502,EUR,1142985600,D,53,53,False,12.0,7.0,2.0,,0.0,7.0,10.0,,2.0,3.0,,,,,,90.0,31.0,7.8,5.0,5.354e-05,0,,,,2.0,2.0,3.0,3.0,,,,,,,1.0,,,1.0,,,,11.0,2.0,,,,,,5.0,,,,,,,,,,,1.0,
12528072,away,Adana Demirspor,Abdulsamet Burak,,abdulsamet-burak,A. Burak,D,3,182.0,40,M,900798,EUR,831945600,D,23,23,False,39.0,30.0,4.0,1.0,0.0,23.0,27.0,7.0,12.0,5.0,,,,,,90.0,62.0,6.8,11.0,0.00528553,0,,,,,1.0,6.0,4.0,3.0,,,,,,2.0,2.0,1.0,3.0,,,,10.0,,1.0,,,,,2.0,,,,,,,,,,,,
12528072,away,Adana Demirspor,Osman Kaynak,,osman-kaynak,O. Kaynak,D,77,175.0,21,M,1170288,EUR,1147651200,D,87,87,False,11.0,11.0,,,0.0,8.0,8.0,3.0,5.0,,,,,,,47.0,22.0,5.2,4.0,0.00081041,0,,2.0,,3.0,,11.0,2.0,4.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Maestro,,maestro,Maestro,M,58,173.0,1198,M,1002146,EUR,1059955200,M,58,58,False,27.0,24.0,1.0,1.0,1.0,18.0,20.0,6.0,7.0,13.0,,,,,,90.0,41.0,7.2,6.0,0.210145,1,,,,2.0,,5.0,7.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,3.0,,0.0176,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Tayfun Aydoğan,,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,816435,EUR,833328000,M,8,8,False,29.0,22.0,5.0,2.0,0.0,13.0,14.0,9.0,15.0,4.0,,,,,,90.0,39.0,6.7,9.0,0.00517372,0,,,,,,4.0,3.0,3.0,,4.0,3.0,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,True,,,,,,,,
12528072,away,Adana Demirspor,Bunyamin Balat,,bunyamin-balat,B. Balat,M,,172.0,28,M,996317,EUR,852422400,M,21,21,False,30.0,23.0,3.0,1.0,0.0,13.0,18.0,10.0,12.0,5.0,,,,,,90.0,52.0,5.5,14.0,0.00527955,0,,,,,,14.0,9.0,7.0,1.0,5.0,2.0,,,4.0,2.0,3.0,3.0,,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,1.0
12528072,away,Adana Demirspor,Nabil Alioui,,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000,F,10,10,False,13.0,10.0,,,0.0,4.0,5.0,7.0,10.0,,,,,,,89.0,29.0,7.8,8.0,0.176803,3,,2.0,1.0,3.0,,5.0,5.0,,2.0,3.0,3.0,1.0,1.0,,,2.0,,0.1391,2.0,,1.0,,2.0,,,2.0,1.0,,,0.431,,,,1.0,,,,,,
12528072,away,Adana Demirspor,Yusuf Barası,,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,F,11,11,False,13.0,13.0,,,0.0,9.0,9.0,4.0,5.0,1.0,,,,,,64.0,29.0,6.7,5.0,0.0367504,3,,1.0,,2.0,,7.0,5.0,1.0,1.0,4.0,2.0,,,,,3.0,1.0,1.0333,,2.0,,,1.0,,1.0,1.0,1.0,,,0.9889,,,,,,,,,,
12528072,away,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,ozan-demirbag,O. Demirbağ,F,99,178.0,189,M,1654166,EUR,1202774400,F,60,60,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,26.0,6.0,6.5,2.0,0.0435222,0,,,,3.0,,4.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Abat Aimbetov,,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,True,,,,,0.0,,,,,,,,,,,8.0,4.0,7.5,,,1,,,,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,0.3785,,,2.0,,,,,1.0,1.0,,,0.2157,,,,,,,,,,
12528072,away,Adana Demirspor,Ali Fidan,,fidan-ali,A. Fidan,D,43,174.0,10,M,2162484,EUR,1154649600,D,29,29,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12528072,away,Adana Demirspor,Vedat Karakuş,,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Murat Uğur Eser,Murat Ugur Eser,murat-ugur-eser,M. U. Eser,G,25,191.0,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Ali Arda Yildiz,,yildiz-ali-arda,A. A. Yildiz,D,61,183.0,12,M,2086501,EUR,1176681600,D,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Samet Duyur,Samet,samet-duyur,S. Duyur,F,,184.0,24,M,1865900,EUR,1250035200,F,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Duyur,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Gokdeniz Tunc,,tunc-gokdeniz,G. Tunc,F,22,176.0,9,M,2086510,EUR,1154908800,F,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528072,away,Adana Demirspor,Beytullah Gezer,Beytullah Gezer,beytullah-gezer,B. Gezer,,15,,0,M,2148732,EUR,1073606400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
