match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,player_sofascoreId
11409220,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,29.0,17.0,21.0,9.0,8.0,8.0,9.0,21.0,1.0,10.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,43.0,7.3,13.0,0.0,0.0,0.00469782,0,-0.3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409220,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,14.0,8.0,2.0,,6.0,8.0,2.0,6.0,6.0,,,,,,,,89.0,34.0,6.1,12.0,0.0,0.0,0.00165727,0,,Dinis Pinto,,1.0,2.0,6.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11409220,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,40.0,34.0,4.0,,25.0,27.0,9.0,13.0,4.0,2.0,,,,,,,90.0,49.0,6.5,6.0,0.0338,0.0,0.00304374,1,,,,2.0,4.0,3.0,6.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11409220,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,36.0,31.0,6.0,3.0,24.0,27.0,7.0,9.0,11.0,6.0,,,,,,,90.0,50.0,6.7,6.0,0.0,0.0,0.002023,0,,,,3.0,3.0,5.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
11409220,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,27.0,22.0,3.0,2.0,10.0,12.0,13.0,18.0,1.0,2.0,,,,,,,89.0,51.0,7.6,11.0,0.192,0.8846,0.0391521,1,,,,1.0,1.0,3.0,3.0,1.0,,,1.0,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11409220,home,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,33.0,21.0,3.0,,9.0,13.0,12.0,21.0,,7.0,,,,,,,90.0,55.0,7.1,16.0,0.0266,0.0,0.0242608,2,,,,,1.0,5.0,10.0,1.0,2.0,2.0,4.0,4.0,,1.0,,2.0,2.0,,,3.0,,2.0,2.0,1.0,,,,,,,
11409220,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,30.0,25.0,3.0,2.0,15.0,17.0,10.0,14.0,2.0,6.0,,,,,,,89.0,40.0,6.6,6.0,0.0,0.0,0.0493875,0,,,,1.0,,6.0,3.0,2.0,3.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,
11409220,home,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,21,21,False,7.0,4.0,,,1.0,1.0,4.0,7.0,,1.0,,,,,,,76.0,14.0,6.3,4.0,0.0457,0.0,0.0210048,1,,,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,
11409220,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,11.0,8.0,1.0,,1.0,1.0,9.0,17.0,,2.0,,,,,,,76.0,26.0,6.9,11.0,0.0322,0.0,0.212168,1,,,,,,5.0,2.0,1.0,3.0,,,1.0,,7.0,2.0,,,,,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,
11409220,home,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,M,19,19,False,16.0,13.0,3.0,2.0,4.0,4.0,9.0,15.0,3.0,3.0,,,,,,,90.0,37.0,6.5,12.0,0.0907,0.0,0.0414255,2,,,,2.0,1.0,9.0,5.0,2.0,1.0,,,2.0,1.0,3.0,,3.0,2.0,,,,,3.0,,1.0,,,,,2.0,,
11409220,home,Moreirense,André Luis,andre-luis,A. Luis,F,9,182,773,M,904297,EUR,763171200,F,9,9,False,21.0,10.0,,,5.0,7.0,5.0,14.0,5.0,2.0,,,,,,,90.0,35.0,7.3,14.0,0.0713,0.0,0.0502923,1,,,,5.0,11.0,11.0,15.0,1.0,5.0,1.0,,2.0,,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,,True,
11409220,home,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,9.0,8.0,1.0,,3.0,4.0,5.0,5.0,,2.0,,,,,,,14.0,12.0,6.5,3.0,0.0,0.0,0.00090032,0,,Pedro Aparício,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
11409220,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,F,31,31,True,9.0,8.0,,,4.0,5.0,5.0,7.0,,2.0,,,,,,,14.0,18.0,6.8,4.0,0.0,0.0,0.0191832,0,,,,,,1.0,3.0,,1.0,,,2.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
11409220,home,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,True,7.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,,1.0,,,,,,,10.0,8.0,6.4,2.0,0.0,0.0,0.00023686,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11409220,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,True,4.0,3.0,1.0,1.0,,,3.0,6.0,,,,,,,,,10.0,8.0,6.6,5.0,0.0,0.0,0.00094192,0,,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,
11409220,home,Moreirense,Rodrigo Macedo,macedo-rodrigo,R. Macedo,F,92,180,30,M,1394914,EUR,1057708800,F,90,90,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,10.0,3.0,6.5,,0.0,0.0,0.00091155,0,,Rodrigo,Macedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
