match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_errorLeadToAShot,stat_goals,stat_totalOffside
12758095,home,Blackpool,Richard O'Donnell,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600.0,G,1,1,False,36.0,21.0,25.0,10.0,0.0,14.0,16.0,7.0,20.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,90.0,45.0,6.8,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
12758095,home,Blackpool,Matthew Pennington,matthew-pennington,M. Pennington,D,28,185.0,46,M,371366,EUR,781401600.0,D,5,5,False,67.0,57.0,9.0,2.0,0.0,48.0,52.0,9.0,15.0,,2.0,6.0,3.0,,,,,90.0,85.0,6.9,13.0,0,,,1.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
12758095,home,Blackpool,Oliver Casey,oliver-casey,O. Casey,D,4,188.0,39,M,1009707,EUR,977184000.0,D,20,20,False,55.0,52.0,3.0,1.0,0.0,49.0,50.0,3.0,5.0,4.0,8.0,7.0,4.0,,,,,90.0,72.0,7.5,3.0,0,,,1.0,2.0,,2.0,2.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12758095,home,Blackpool,Zachary Ashworth,zachary-ashworth,Z. Ashworth,D,26,176.0,28,M,1083027,EUR,1031270400.0,D,26,26,False,42.0,31.0,13.0,3.0,0.0,24.0,25.0,7.0,17.0,2.0,4.0,1.0,3.0,,,,,90.0,55.0,6.3,14.0,0,Zachary Ashworth,,5.0,5.0,,,,2.0,,2.0,,,,,,,,,,,,,,,
12758095,home,Blackpool,Hayden Coulson,hayden-coulson,H. Coulson,D,15,172.0,16,M,803182,EUR,898041600.0,M,15,15,False,18.0,15.0,4.0,3.0,0.0,9.0,10.0,8.0,10.0,,3.0,,3.0,,,,,62.0,32.0,7.1,4.0,0,,,,3.0,1.0,,3.0,2.0,2.0,,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,
12758095,home,Blackpool,Elliot Embleton,elliot-embleton,E. Embleton,M,14,173.0,57,M,826144,EUR,923011200.0,M,14,14,False,17.0,11.0,3.0,2.0,0.0,5.0,6.0,6.0,12.0,,1.0,1.0,,,,,,73.0,27.0,6.4,10.0,0,,,,4.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,
12758095,home,Blackpool,Albie Morgan,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600.0,M,8,8,False,37.0,27.0,13.0,10.0,0.0,15.0,18.0,12.0,19.0,1.0,4.0,1.0,5.0,,,,,73.0,46.0,6.9,10.0,1,,,,1.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,
12758095,home,Blackpool,Sonny Carey,sonny-carey,S. Carey,M,14,184.0,144,M,1020336,EUR,979948800.0,M,10,10,False,34.0,25.0,7.0,5.0,0.0,13.0,14.0,12.0,22.0,1.0,6.0,,6.0,,,,,90.0,50.0,7.0,12.0,2,,,,3.0,2.0,,,3.0,2.0,1.0,2.0,1.0,2.0,,,,,,2.0,,,,,,
12758095,home,Blackpool,Dominic Thompson,dominic-thompson,D. Thompson,M,3,183.0,52,M,970366,EUR,964569600.0,M,23,23,False,11.0,8.0,,,0.0,3.0,4.0,5.0,8.0,3.0,5.0,2.0,1.0,,,,,62.0,36.0,6.8,10.0,1,,,2.0,7.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,2.0,1.0,,,,
12758095,home,Blackpool,Jordan Rhodes,jordan-rhodes,J. Rhodes,F,,185.0,72,M,32020,EUR,634176000.0,F,16,16,False,15.0,12.0,1.0,1.0,0.0,1.0,2.0,11.0,13.0,4.0,7.0,,4.0,,,,,90.0,26.0,7.1,5.0,2,,,9.0,11.0,,,1.0,1.0,,1.0,,1.0,,,2.0,2.0,1.0,2.0,,1.0,,True,,,
