match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,player_firstName,player_lastName,captain,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_errorLeadToAShot
10390128,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,40.0,36.0,6.0,2.0,31.0,32.0,5.0,8.0,1.0,6.0,1.0,1.0,90.0,46.0,6.5,4.0,0.0,0.0,0.00061655,0,0.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,72.0,66.0,5.0,3.0,42.0,42.0,25.0,31.0,1.0,8.0,,,90.0,81.0,7.0,8.0,0.0,0.0,0.077439,0,,chancel22,1.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,84.0,74.0,6.0,3.0,51.0,53.0,23.0,31.0,2.0,8.0,,,90.0,98.0,7.0,11.0,0.0877,0.0,0.00510944,1,,,,,1.0,3.0,5.0,7.0,,,,4.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,60.0,58.0,1.0,1.0,38.0,38.0,21.0,23.0,,3.0,,,76.0,71.0,7.3,2.0,0.1783,0.0,0.331463,2,,,1.0,1.0,,3.0,1.0,7.0,1.0,,1.0,4.0,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,49.0,41.0,5.0,3.0,15.0,18.0,26.0,33.0,1.0,7.0,,,90.0,76.0,6.8,16.0,0.4221,0.0,0.086074,6,,,2.0,,,,4.0,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,86.0,79.0,7.0,5.0,29.0,30.0,50.0,56.0,,8.0,,,90.0,111.0,7.7,14.0,0.1877,0.0,0.348968,2,,,,,,,6.0,7.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,5.0,,,,1.0,,,True,1.0,3.0,,,,,,,
10390128,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,83.0,76.0,3.0,1.0,34.0,35.0,42.0,50.0,,5.0,,,90.0,91.0,6.8,11.0,0.106,0.0,0.0838251,1,,,2.0,,,1.0,4.0,4.0,3.0,,,2.0,1.0,,2.0,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,
10390128,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,M,29,29,False,56.0,46.0,3.0,2.0,22.0,26.0,26.0,34.0,1.0,12.0,,,90.0,98.0,7.5,20.0,0.1003,0.0901,0.144479,1,,issa_kabore_29,4.0,2.0,,,9.0,11.0,3.0,1.0,,5.0,2.0,2.0,3.0,8.0,,1.0,,,,,,,,,2.0,6.0,1.0,,,,,
10390128,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,F,17,17,False,40.0,30.0,1.0,1.0,7.0,8.0,26.0,38.0,,3.0,,,81.0,64.0,8.5,14.0,0.5727,0.9264,0.334183,5,,cengizunder,6.0,3.0,1.0,,2.0,5.0,1.0,2.0,2.0,3.0,1.0,,5.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,2.0,1.0,1.0,,,,
10390128,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,28.0,22.0,3.0,3.0,8.0,10.0,15.0,20.0,,5.0,,,76.0,48.0,7.4,14.0,0.1755,0.0,0.0609419,2,,AlexisS,2.0,1.0,2.0,,9.0,6.0,1.0,,,3.0,2.0,1.0,4.0,1.0,,1.0,,2.0,,3.0,,,,1.0,4.0,,,,,,,
10390128,home,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,26.0,18.0,,,3.0,4.0,15.0,23.0,,7.0,,,90.0,50.0,8.4,16.0,2.1096,1.2047,0.0318568,8,,,1.0,,,1.0,7.0,6.0,2.0,,1.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,4.0,,,,,,,1.0,1.0,4.0,2.0,1.0,,,
10390128,home,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,3,3,True,17.0,17.0,2.0,2.0,10.0,10.0,7.0,7.0,,2.0,,,14.0,19.0,6.6,,0.0,0.0,0.00141277,0,,ericbailly,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,18,18,True,15.0,14.0,1.0,1.0,5.0,5.0,9.0,10.0,,,,,14.0,16.0,6.7,1.0,0.0,0.0,0.336939,0,,malinovskyi18,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,14216,EUR,543974400,M,10,10,True,16.0,14.0,1.0,1.0,6.0,6.0,8.0,12.0,,3.0,,,9.0,20.0,6.8,4.0,0.0,0.0,0.0208427,0,,payet27,2.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,nuno_tavares71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,leobalerdi5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,MatteoGuendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390128,home,Olympique de Marseille,François Régis Mughe,francois-regis-mughe,F. R. Mughe,F,63,173,489,M,1403127,EUR,1087257600,F,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,François Régis Mughe,,,,,,,,,,,
10390128,away,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,34.0,12.0,27.0,7.0,7.0,11.0,5.0,23.0,1.0,8.0,3.0,1.0,90.0,42.0,6.5,22.0,0.0,0.0,0.00438837,0,-0.7788,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
10390128,away,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,16.0,13.0,4.0,1.0,9.0,10.0,4.0,6.0,7.0,6.0,,,90.0,33.0,5.9,8.0,0.0,0.0,0.00171876,0,,,,,,1.0,3.0,3.0,1.0,,,,3.0,,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,1.0,1.0
10390128,away,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,13.0,10.0,3.0,2.0,8.0,9.0,2.0,4.0,5.0,6.0,,,70.0,29.0,6.8,5.0,0.0,0.0,0.00160741,0,,,,,,1.0,1.0,5.0,,,4.0,1.0,1.0,,,1.0,,1.0,,,,3.0,,,True,,,,,,,,,
