match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceMissed,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_penaltyConceded,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11401940,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,25.0,19.0,13.0,8.0,16.0,19.0,3.0,6.0,9.0,1.0,1.0,3.0,90.0,33.0,7.3,7.0,0.00054823,0,0.6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,43.0,36.0,3.0,,20.0,21.0,16.0,27.0,3.0,,,,90.0,63.0,7.2,13.0,0.00906306,0,,5.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,34,34,False,63.0,53.0,9.0,4.0,38.0,42.0,15.0,21.0,8.0,,,,90.0,75.0,7.0,11.0,0.00836383,1,,,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,0.181,,,,,,,,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,50.0,43.0,4.0,,27.0,31.0,16.0,19.0,2.0,,,,90.0,57.0,6.7,7.0,0.00896911,1,,,2.0,4.0,2.0,6.0,,,,,,,,,,0.0968,True,4.0,1.0,0.0825,,,,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,31.0,23.0,3.0,1.0,14.0,18.0,9.0,17.0,3.0,,,,89.0,48.0,6.7,14.0,0.0118017,0,,4.0,1.0,5.0,6.0,2.0,1.0,,2.0,2.0,3.0,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,50.0,42.0,3.0,1.0,17.0,21.0,26.0,37.0,10.0,,,,90.0,74.0,7.0,18.0,0.141771,2,,8.0,3.0,4.0,5.0,2.0,,1.0,,1.0,,,2.0,,1.0,0.2715,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11401940,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,28.0,23.0,,,17.0,20.0,6.0,8.0,1.0,,,,63.0,32.0,6.6,5.0,0.00871262,0,,,,7.0,4.0,,,,1.0,2.0,1.0,1.0,,,,,,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11401940,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,31.0,28.0,,,13.0,15.0,16.0,20.0,4.0,,,,73.0,43.0,6.8,10.0,0.235434,0,,4.0,1.0,2.0,1.0,,,2.0,,,1.0,,,,2.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,
11401940,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,29.0,23.0,6.0,4.0,13.0,15.0,10.0,15.0,8.0,,,,90.0,54.0,8.1,12.0,0.0310193,5,,1.0,,9.0,5.0,1.0,,1.0,4.0,,4.0,1.0,3.0,3.0,3.0,0.5804,,3.0,2.0,1.0383,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,
11401940,home,FC Utrecht,Bart Ramselaar,,,bart-ramselaar,B. Ramselaar,M,10,180,132,M,788951,EUR,836006400,M,23,23,False,18.0,15.0,,,7.0,7.0,8.0,13.0,3.0,,,,63.0,27.0,6.4,10.0,0.0256981,1,,2.0,,3.0,,,,,,,,,,,1.0,0.0487,,,1.0,0.2574,,2.0,,,,,1.0,,,,,,,,,,
