match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_dispossessed,player_firstName,player_lastName,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
11369444,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,26.0,17.0,13.0,4.0,14.0,16.0,3.0,10.0,5.0,1.0,2.0,3.0,90.0,33.0,7.1,9.0,0.00041294,0,0.3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369444,home,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,866810,EUR,839116800,D,2,2,False,28.0,26.0,,,14.0,14.0,12.0,17.0,3.0,,,,78.0,43.0,7.3,5.0,0.213832,1,,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0131,2.0,,,,,,,,,,,,,,,,,,
11369444,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,39.0,34.0,7.0,2.0,28.0,30.0,6.0,9.0,4.0,,,,90.0,47.0,6.5,6.0,0.00891543,0,,,2.0,1.0,5.0,3.0,,,,,1.0,2.0,1.0,,,,abdel.abqar,1.0,1.0,3.0,,,,,,,,,,,,,,
11369444,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,False,48.0,45.0,6.0,6.0,33.0,33.0,12.0,15.0,4.0,,,,90.0,61.0,7.6,3.0,0.0105439,1,,,,2.0,3.0,6.0,2.0,,,,1.0,4.0,3.0,,0.0957,,,3.0,,1.0,1.0,2.0,0.0722,,,,,,,,,,,
11369444,home,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180.0,322,M,253415,EUR,813974400,D,3,3,False,19.0,12.0,6.0,1.0,5.0,9.0,7.0,13.0,5.0,,,,59.0,33.0,6.4,12.0,0.00480005,0,,3.0,,,5.0,2.0,,,,,1.0,2.0,2.0,,,,,,,4.0,,,,True,1.0,,,,,,,,,
11369444,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,45.0,40.0,3.0,1.0,27.0,28.0,13.0,18.0,5.0,,,,90.0,57.0,6.8,8.0,0.0138214,0,,1.0,1.0,,5.0,5.0,3.0,,,,1.0,3.0,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,
11369444,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,52.0,42.0,3.0,1.0,21.0,24.0,21.0,28.0,8.0,,,,90.0,60.0,6.6,12.0,0.0325445,0,,,,,5.0,4.0,1.0,1.0,1.0,,,3.0,,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,
11369444,home,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,11,11,False,24.0,19.0,2.0,1.0,3.0,3.0,16.0,29.0,6.0,,,,90.0,42.0,7.0,14.0,0.0151526,4,,8.0,,,2.0,3.0,,2.0,1.0,3.0,,1.0,1.0,1.0,0.2826,,,,,1.0,,,,,,,,1.0,,,,,,
11369444,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,15.0,13.0,,,4.0,6.0,9.0,9.0,2.0,,,,59.0,21.0,6.7,4.0,0.0843285,0,,,,1.0,4.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,
11369444,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,M,21,21,False,12.0,7.0,2.0,1.0,3.0,6.0,5.0,11.0,3.0,,,,72.0,21.0,6.2,13.0,0.0340589,0,,5.0,,,5.0,,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,
11369444,home,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,1503836,EUR,1083715200,F,32,32,False,6.0,3.0,,,1.0,2.0,2.0,4.0,,,,,78.0,16.0,6.7,7.0,0.00151756,1,,,1.0,2.0,3.0,5.0,,,,,,,,4.0,0.1276,,samuaghehowa9,,3.0,1.0,1.0,,0.0523,,1.0,Samuel,Aghehowa,,,1.0,,,,
11369444,home,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,True,9.0,9.0,,,1.0,1.0,10.0,12.0,1.0,,,,31.0,22.0,6.5,5.0,0.0139223,0,,4.0,1.0,1.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,,,,,1.0,,,,2.0,,,,,
11369444,home,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,756344,EUR,909014400,M,10,10,True,3.0,1.0,,,,,2.0,5.0,,,,,31.0,9.0,6.6,4.0,0.0336353,0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,ianishagi,,1.0,,,,,,,,,,1.0,,,,,
11369444,home,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,D,7,7,True,7.0,5.0,,,2.0,3.0,3.0,4.0,3.0,,,,18.0,11.0,6.5,3.0,0.00632635,0,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369444,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,True,6.0,5.0,1.0,,4.0,5.0,1.0,2.0,1.0,,,,12.0,12.0,6.5,2.0,0.00087917,1,,1.0,,1.0,2.0,3.0,,,,1.0,,,,2.0,0.071,,,1.0,,2.0,,,,,,,,,,,,,,
