match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_challengeLost,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside
14573076,home,Kuopion Palloseura,Johannes Kreidl,johannes-kreidl,J. Kreidl,G,1,192,73,M,578086,EUR,826156800,G,1,1,False,63.0,56.0,16.0,10.0,0.0,49.0,51.0,7.0,12.0,1.0,1.0,10.0,1.0,3.0,3.0,90.0,70.0,7.3,7.0,0.00765076,0.1774,0,0.1938,0.21,0.03,-0.02,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Saku Savolainen,saku-savolainen,S. Savolainen,D,6,184,31,M,327419,EUR,839894400,D,6,6,False,51.0,38.0,2.0,,0.0,16.0,18.0,22.0,38.0,,7.0,1.0,,,,90.0,87.0,6.2,27.0,0.0293877,,0,,0.0,0.08,-0.19,,5.0,4.0,9.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Ibrahim Cissé,ibrahim-cisse,I. Cissé,D,,191,400,M,988190,EUR,916012800,D,15,15,False,96.0,86.0,6.0,4.0,0.0,50.0,54.0,36.0,42.0,3.0,10.0,4.0,,,,90.0,119.0,7.8,12.0,0.0306445,,0,,0.37,0.08,0.25,,,1.0,3.0,,2.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Samuli Miettinen,samuli-miettinen,S. Miettinen,D,16,188,110,M,1175899,EUR,1087344000,D,16,16,False,88.0,80.0,9.0,5.0,0.0,52.0,52.0,28.0,36.0,1.0,2.0,4.0,,,,90.0,97.0,7.0,8.0,0.0124759,,0,,0.32,0.05,-0.06,,,3.0,3.0,,,,8.0,,,,,1.0,,Samuli Miettinen,,,,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Taneli Hämäläinen,taneli-hamalainen,T. Hämäläinen,D,33,184,34,M,1032178,EUR,987379200,D,33,33,False,32.0,30.0,5.0,3.0,0.0,16.0,16.0,14.0,17.0,2.0,5.0,1.0,,,,58.0,40.0,7.2,3.0,0.01588,,0,,0.03,0.02,0.21,,1.0,,2.0,,1.0,1.0,1.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Samuel Pasanen,samuel-pasanen,S. Pasanen,M,14,173,35,M,1182513,EUR,1136160000,M,14,14,False,40.0,31.0,5.0,2.0,0.0,11.0,12.0,20.0,28.0,1.0,4.0,2.0,,,,58.0,46.0,6.5,11.0,0.0166952,,0,,-0.11,0.01,-0.04,,,,2.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Doni Arifi,doni-arifi,D. Arifi,M,28,196,131,M,930660,EUR,1018483200,M,10,10,False,74.0,67.0,3.0,1.0,0.0,24.0,26.0,43.0,48.0,1.0,6.0,3.0,,,,71.0,85.0,7.3,9.0,0.0542651,,0,,0.31,0.11,0.18,,,1.0,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Jaakko Oksanen,oksanen-jaakko,J. Oksanen,M,13,180,190,M,909506,EUR,973555200,M,13,13,False,77.0,74.0,8.0,8.0,0.0,38.0,38.0,36.0,43.0,2.0,6.0,4.0,,,,90.0,92.0,7.5,7.0,0.0466428,,0,,0.28,0.24,-0.02,,4.0,,,,,,1.0,2.0,2.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,
14573076,home,Kuopion Palloseura,Otto Ruoppi,otto-ruoppi,O. Ruoppi,M,34,180,257,M,1175898,EUR,1138665600,F,34,34,False,48.0,43.0,,,0.0,13.0,14.0,30.0,35.0,,3.0,4.0,,,,90.0,62.0,6.2,10.0,0.0518117,,2,,-0.11,0.18,-0.05,,1.0,1.0,6.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,Otto Ruoppi,,,1.0,1.0,2.0,2.0,0.3582,0.276,-0.61,,,,,,,
14573076,home,Kuopion Palloseura,Mohamed Toure,mohamed-toure,M. Toure,F,20,185,443,M,1935049,EUR,1130976000,F,20,20,False,19.0,11.0,,,0.0,2.0,2.0,9.0,18.0,3.0,4.0,2.0,,,,58.0,30.0,6.7,15.0,0.23931,,1,,0.27,0.33,-0.01,,1.0,1.0,6.0,2.0,1.0,1.0,,,,,4.0,,3.0,Mohamed,Toure,,,1.0,,,0.0304,,-0.07,1.0,1.0,,,,,
