match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_challengeLost,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed
10411194,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,18.0,13.0,9.0,5.0,12.0,13.0,1.0,5.0,,,1.0,5.0,,1.0,1.0,1.0,1.0,90.0,24.0,6.2,5.0,0.0,0.0,0.00026425,0,-0.4893,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10411194,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,41.0,37.0,2.0,2.0,19.0,20.0,18.0,22.0,1.0,2.0,4.0,3.0,,,,,,90.0,64.0,7.2,7.0,0.0,0.0,0.187233,0,,2.0,4.0,,,2.0,2.0,,,1.0,1.0,,1.0,,True,1.0,,,,1.0,1.0,,,,,,,dilorenzo22,,,
10411194,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,73.0,68.0,5.0,4.0,38.0,42.0,30.0,32.0,3.0,4.0,2.0,6.0,,,,,,90.0,79.0,6.8,6.0,0.3056,0.0,0.014388,1,,6.0,6.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10411194,away,Napoli,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15025,M,896569,EUR,848016000,D,3,3,False,82.0,75.0,6.0,4.0,40.0,45.0,35.0,37.0,1.0,2.0,4.0,8.0,,,,,,90.0,94.0,7.1,10.0,0.0,0.0,0.111223,0,,3.0,5.0,,2.0,2.0,1.0,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,kiminjae3,,,
10411194,away,Napoli,Mário Rui,mario-rui,M. Rui,D,,168,1034,M,99546,EUR,675302400,D,6,6,False,56.0,47.0,10.0,7.0,20.0,20.0,31.0,44.0,,,1.0,7.0,,,,,,83.0,73.0,7.5,14.0,0.0,0.0,0.323148,0,,,2.0,,1.0,,,2.0,,1.0,,,5.0,,,8.0,4.0,,,,,,,,,,,,,,
10411194,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,46.0,35.0,3.0,1.0,15.0,18.0,20.0,28.0,1.0,6.0,,6.0,,,,,,90.0,67.0,7.3,15.0,0.2369,0.0646,0.0788606,4,,4.0,8.0,,6.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,,3.0,1.0,,2.0,1.0,,,,,,anguiss_29,1.0,1.0,
10411194,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,51.0,50.0,2.0,2.0,23.0,24.0,27.0,27.0,,4.0,,13.0,,,,,,90.0,66.0,7.4,4.0,0.132,0.4594,0.0165043,2,,,8.0,,,4.0,3.0,3.0,,,,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,StanLobotka,1.0,,
10411194,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,False,46.0,38.0,2.0,1.0,14.0,17.0,25.0,32.0,,,,4.0,,,,,,76.0,58.0,7.8,11.0,0.2874,0.8186,0.0660357,3,,,2.0,,,,,1.0,,,,,3.0,,,3.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,zielu_94,1.0,,
10411194,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,385320,EUR,807062400,F,11,11,False,21.0,12.0,,,3.0,4.0,11.0,19.0,,1.0,,,,,,,,76.0,37.0,8.1,11.0,0.269,0.0,0.426653,4,,,7.0,,,,,4.0,,1.0,2.0,2.0,5.0,1.0,,2.0,2.0,3.0,3.0,2.0,,,,,,,,hirvinglozano,2.0,,
10411194,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,16.0,12.0,,,4.0,5.0,8.0,12.0,3.0,5.0,,1.0,,,,,,83.0,29.0,7.9,8.0,0.7064,0.1296,0.109522,5,,3.0,4.0,,,,,1.0,1.0,1.0,,4.0,3.0,1.0,,1.0,,,,3.0,,1.0,,,1.0,1.0,,Osimhen9,,,1.0
10411194,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,24.0,20.0,,,6.0,6.0,15.0,22.0,,12.0,,1.0,,,,,,68.0,50.0,7.7,19.0,0.3563,0.658,0.27624,4,,1.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,4.0,1.0,8.0,,2.0,2.0,2.0,,,1.0,,,Kvaradona,1.0,,
10411194,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,True,10.0,8.0,,,5.0,7.0,3.0,3.0,,1.0,,1.0,,,,,,22.0,12.0,6.5,3.0,0.0,0.0,0.148576,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,4.0,3.0,1.0,1.0,3.0,4.0,,,,2.0,,,,,,,,14.0,8.0,6.6,3.0,0.0,0.0,2.705e-05,0,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,
10411194,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,10.0,7.0,,,3.0,5.0,4.0,5.0,,1.0,,2.0,,,,,,14.0,15.0,7.4,4.0,0.1535,0.4357,0.173723,2,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,
10411194,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,7.0,6.0,2.0,1.0,6.0,6.0,,1.0,,2.0,,,,,,,,12.0,8.0,6.2,1.0,0.0,0.0,7.734e-05,0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Adam Ounas,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,33,33,True,11.0,10.0,2.0,2.0,3.0,3.0,7.0,8.0,,,,,,,,,,12.0,12.0,6.7,2.0,0.0,0.0,0.026787,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,ounas_11,,,
10411194,away,Napoli,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,18954,EUR,537408000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411194,away,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170,333,M,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
