match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_bigChanceCreated,stat_wonTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_penaltyWon,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14064417,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200,G,99,99,False,30.0,22.0,12.0,5.0,0.0,19.0,20.0,3.0,10.0,10.0,2.0,2.0,1.0,1.0,90.0,40.0,6.9,8.0,0.00072559,47.537128238865,9.0,21.42,4.725,0.0411,0,0.0834,0.05,-0.06,0.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,40.0,32.0,6.0,2.0,0.0,15.0,16.0,17.0,24.0,2.0,,,,,90.0,62.0,7.3,12.0,0.057797,129.51524567191,18.0,6.405,13.125,,0,,0.38,0.06,0.24,,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,54.0,50.0,3.0,2.0,0.0,35.0,38.0,15.0,16.0,4.0,,,,,84.0,60.0,7.2,6.0,0.0146348,236.12263676761,24.0,116.13,20.265,,0,,0.22,0.11,0.17,,,,1.0,,,2.0,3.0,,,,4.0,,,,True,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,58.0,54.0,5.0,2.0,0.0,37.0,37.0,17.0,21.0,3.0,,,,,90.0,64.0,6.9,5.0,0.0165985,248.118332942,28.0,67.725,22.05,,0,,0.12,0.11,0.13,,,,,,1.0,3.0,1.0,,,,2.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600,D,18,18,False,42.0,34.0,8.0,2.0,0.0,21.0,22.0,13.0,20.0,3.0,,,,,90.0,77.0,7.2,22.0,0.145971,153.71175822688,17.0,70.245,19.53,,0,,0.18,0.06,0.3,,Yanis Zouaoui,,10.0,3.0,,3.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,3.0,,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400,M,26,26,False,14.0,10.0,1.0,,0.0,5.0,6.0,5.0,8.0,2.0,,,,,44.0,17.0,6.9,4.0,0.0117578,65.196916193645,3.0,58.065,40.005,,0,,0.02,0.12,0.17,,,,,,1.0,1.0,4.0,,,,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Ayumu Seko,ayumu-seko,A. Seko,D,15,186.0,730,M,873221,EUR,960336000,M,15,15,False,41.0,36.0,5.0,2.0,0.0,21.0,22.0,15.0,19.0,3.0,,,,,90.0,49.0,6.6,6.0,0.00843947,103.64963420103,14.0,16.485,9.555,,0,,-0.07,0.02,-0.05,,,,,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,14,14,False,28.0,25.0,,,0.0,5.0,6.0,20.0,22.0,4.0,,,,,85.0,46.0,7.3,9.0,0.209838,143.08017846725,10.0,84.945,26.985,,2,,0.36,0.18,0.14,,,,8.0,3.0,,1.0,4.0,,3.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0841,0.0,,,,,,,,,,,
14064417,home,Le Havre,Godson Kyeremeh,kyeremeh-godson,G. Kyeremeh,M,11,175.0,101,M,975300,EUR,960940800,F,11,11,False,14.0,11.0,1.0,,0.0,4.0,6.0,7.0,8.0,1.0,,,,,73.0,28.0,6.4,9.0,0.00992301,39.566136722239,5.0,2.205,7.14,,0,,-0.07,-0.12,-0.05,,,,4.0,,2.0,7.0,4.0,,3.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
14064417,home,Le Havre,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183.0,16107,M,825088,EUR,725068800,F,70,70,False,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,,,,,73.0,14.0,6.0,5.0,0.00962645,17.141938165487,2.0,4.725,10.395,,3,,0.02,0.02,0.0,,,,,,5.0,8.0,2.0,1.0,,,,,,1.0,,2.0,,2.0,2.0,1.0,,,,2.0,1.0,1.0,0.3976,-0.53,samagoal77,2.0,,,,,,,,,
