match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
14062223,home,1. FC Köln,Ragnar Ache,,,ragnar-ache,R. Ache,F,9,182,1321,M,877544,EUR,901584000,F,9,9,False,,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,4.0,4.0,2.0,,1.0,,,,,85.0,20.0,7.3,6.0,0.00534701,,,,,,3,,0.0,,0.19,,7.0,8.0,1.0,,,,4.0,,,1.0,0.2176,0.8898,0.49,,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,2.0,,,
14062223,home,1. FC Köln,Jahmai Simpson-Pusey,Jahmai Simpson-Pusey,,jahmai-simpson-pusey,J. Simpson-Pusey,D,22,187,1904,M,1402924,EUR,1131062400,D,22,22,True,,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,,,,,21.0,10.0,6.7,4.0,0.0009877,13.759228305993,2.0,5.7721592157318,0.0,,0,,0.01,0.0,0.15,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Marius Bülter,,,marius-bulter,M. Bülter,F,30,188,450,M,378340,EUR,733363200,F,30,30,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,11.0,3.0,6.5,1.0,0.00042105,28.308708836681,1.0,9.3557119684565,1.0,,0,,-0.02,0.05,0.13,,,,,,,,,,,,,,,1.0,,,,,,,9.3557119684565,28.308708836681,,,,,,,1.0,,,
14062223,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,707,M,319861,EUR,832464000,F,7,7,True,,,,,,0.0,,,,,,,,,,,,,,11.0,3.0,6.4,2.0,,3.9141609573445,1.0,1.4105703843176,0.0,,0,,,-0.13,0.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Ísak Bergmann Jóhannesson,,,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,1.0,3.0,,1.0,0.0011157,7.5905204037668,1.0,7.5279404662145,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Fynn Schenten,Fynn Schenten,,fynn-schenten,F. Schenten,F,40,189,763,M,2245371,EUR,1189728000,F,40,40,True,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Ron-Robert Zieler,,,ron-robert-zieler,R. Zieler,G,20,188,174,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Matthias Köbbing,,,matthias-kobbing,M. Köbbing,G,44,196,40,M,840352,EUR,864777600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Felipe Chávez,Felipe,Chávez,felipe-chavez,F. Chávez,M,27,175,4435,M,1482457,EUR,1176163200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,955,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Oliver Baumann,,,oliver-baumann,O. Baumann,G,1,185,1388,M,40244,EUR,644284800,G,1,1,False,True,30.0,25.0,8.0,3.0,0.0,24.0,26.0,1.0,4.0,1.0,1.0,,7.0,1.0,,2.0,2.0,,90.0,36.0,6.4,5.0,0.0123962,38.089320629141,6.0,17.079324920935,0.0,0.0407,0,-0.4653,0.13,0.0,-0.09,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14062223,away,TSG Hoffenheim,Robin Hranáč,,,robin-hranac,R. Hranáč,D,2,189,294,M,957615,EUR,949104000,D,2,2,False,,48.0,39.0,5.0,2.0,0.0,23.0,26.0,16.0,22.0,7.0,7.0,9.0,2.0,,,,,,90.0,64.0,6.6,12.0,0.0142941,39.079019993544,8.0,14.151400067687,0.0,,0,,0.01,0.0,-0.25,,,3.0,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Ozan Kabak,,,ozan-kabak,O. Kabak,D,5,185,2404,M,857740,EUR,953942400,D,5,5,False,,63.0,55.0,6.0,2.0,0.0,31.0,32.0,24.0,31.0,8.0,9.0,8.0,4.0,,,,,,90.0,77.0,7.8,8.0,0.258371,136.04024849241,17.0,92.659928914847,0.0,,3,,0.34,0.08,-0.22,,4.0,6.0,,,1.0,1.0,,,2.0,2.0,0.3831,1.3735,0.45,,,,1.0,,1.0,,,,,2.0,,,,1.0,,,,
14062223,away,TSG Hoffenheim,Albian Hajdari,,,albian-hajdari,A. Hajdari,D,21,189,835,M,1000269,EUR,1053216000,D,21,21,False,,59.0,44.0,12.0,4.0,1.0,22.0,26.0,22.0,33.0,4.0,5.0,6.0,6.0,,,,,,90.0,84.0,6.9,21.0,0.232019,179.87780915426,20.0,129.13117282879,1.0,,0,,0.38,0.07,-0.25,,2.0,5.0,,1.0,1.0,,3.0,1.0,1.0,,,,,4.0,,,2.0,,,,27.407730544799,29.530377596638,2.0,2.0,,1.0,,,,,,
14062223,away,TSG Hoffenheim,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179,1731,M,138024,EUR,714441600,M,34,34,False,,37.0,24.0,6.0,3.0,0.0,9.0,15.0,15.0,22.0,2.0,6.0,4.0,4.0,1.0,,,,,90.0,78.0,7.7,25.0,0.542552,104.8240248034,12.0,52.183691924292,1.0,,0,,0.42,0.12,0.24,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,11.0,3.0,2.0,,,,,17.743525942539,18.366603414894,5.0,4.0,,,,,,,,1.0
14062223,away,TSG Hoffenheim,Grischa Prömel,,,grischa-promel,G. Prömel,M,6,182,279,M,253993,EUR,789609600,M,6,6,False,,48.0,37.0,3.0,2.0,0.0,20.0,23.0,17.0,25.0,2.0,8.0,2.0,9.0,1.0,,,,,90.0,70.0,6.4,15.0,0.0173536,69.541902222157,11.0,26.747943220926,1.0,,5,,-0.16,0.13,-0.04,,5.0,9.0,2.0,,5.0,2.0,,,3.0,1.0,0.294,0.0796,-0.52,2.0,,,,,4.0,,15.985913524846,16.025817795046,,,,,,,,,,
14062223,away,TSG Hoffenheim,Leon Avdullahu,,,avdullahu-leon,L. Avdullahu,M,7,185,845,M,1493305,EUR,1077494400,M,7,7,False,,76.0,70.0,5.0,3.0,0.0,33.0,34.0,37.0,42.0,,2.0,1.0,3.0,,,,,,90.0,84.0,6.8,8.0,0.0476031,168.18246068176,22.0,80.121044935087,0.0,,0,,0.34,0.08,-0.1,,1.0,4.0,1.0,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Wouter Burger,,,wouter-burger,W. Burger,M,18,190,823,M,916946,EUR,982281600,M,18,18,False,,33.0,27.0,3.0,2.0,0.0,8.0,10.0,19.0,23.0,1.0,4.0,,6.0,,,,,,73.0,49.0,6.9,13.0,0.0897324,87.982604602196,8.0,74.338154199123,2.0,,0,,0.33,0.33,-0.08,,1.0,8.0,4.0,,2.0,1.0,,,2.0,,,,,4.0,1.0,1.0,1.0,,,,37.860371174914,59.914923196361,2.0,2.0,,,,,,,,
14062223,away,TSG Hoffenheim,Bazoumana Touré,Bazoumana Touré,,bazoumana-toure,B. Touré,M,29,175,3686,M,1568123,EUR,1141257600,M,29,29,False,,18.0,13.0,,,0.0,3.0,4.0,10.0,14.0,1.0,1.0,2.0,5.0,,,,,,89.0,41.0,6.3,16.0,0.279374,188.53641072705,16.0,114.68816392115,4.0,,4,,0.16,0.46,-0.19,,1.0,6.0,2.0,1.0,,,3.0,,1.0,1.0,0.3885,0.5646,0.01,6.0,1.0,,1.0,,2.0,,25.294075307055,72.34104715363,1.0,1.0,,,1.0,,,,,1.0
14062223,away,TSG Hoffenheim,Fisnik Asllani,,,fisnik-asllani,F. Asllani,F,11,186,3703,M,1010117,EUR,1028764800,F,11,11,False,,23.0,15.0,,,0.0,7.0,7.0,8.0,16.0,,3.0,1.0,1.0,2.0,,,,,89.0,33.0,6.6,10.0,0.423893,41.788675751483,7.0,-7.0094122034201,0.0,,2,,0.13,-0.32,0.18,,2.0,3.0,1.0,,,,1.0,,,,0.1595,,-0.26,,1.0,1.0,,,1.0,,,,,2.0,,,1.0,,,,,
14062223,away,TSG Hoffenheim,Andrej Kramarić,,,andrej-kramaric,A. Kramarić,F,27,177,7585,M,67647,EUR,677289600,F,27,27,False,,34.0,28.0,2.0,,0.0,15.0,17.0,13.0,17.0,1.0,1.0,1.0,7.0,,,,,,89.0,49.0,6.8,12.0,0.0216605,141.63883586484,14.0,76.377486182801,3.0,,3,,-0.3,0.2,0.2,,1.0,3.0,2.0,1.0,,,2.0,,,2.0,0.444,0.9752,0.36,2.0,,,,,,,21.039418683573,44.612166844457,,1.0,andrejkramaric,,1.0,1.0,,,,
14062223,away,TSG Hoffenheim,Alexander Prass,,,alexander-prass,A. Prass,M,22,180,662,M,978062,EUR,990835200,D,22,22,True,,12.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,8.0,1.0,3.0,,3.0,1.0,,,,,17.0,19.0,6.8,3.0,0.00954823,32.81853889012,2.0,9.8692311137709,0.0,,1,,-0.11,0.04,-0.01,,,2.0,1.0,,1.0,1.0,,,1.0,,0.0267,,-0.06,1.0,,,,,1.0,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Max Moerstedt,Max Moerstedt,,max-moerstedt,M. Moerstedt,F,33,194,1284,M,1418703,EUR,1137283200,F,33,33,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,1.0,3.0,,2.0,0.00021491,,,,,,0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,1.0,0.00042345,,,,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Yannick Eduardo,Yannick,Eduardo,eduardo-yannick,Y. Eduardo,F,31,193,377,M,1440627,EUR,1137974400,F,31,31,True,,,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Luca Philipp,,,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Valentin Lässig,,,valentin-lassig,V. Lässig,D,49,177,12,M,1150373,EUR,1046649600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Kevin Akpoguma,,,kevin-akpoguma,K. Akpoguma,D,25,192,334,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Luka Duric,,,luka-duric,L. Duric,M,48,181,77,M,2216257,EUR,1055894400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062223,away,TSG Hoffenheim,Muhammed Damar,,,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
