match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,captain,stat_goalAssist,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369471,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,25.0,17.0,16.0,8.0,9.0,10.0,8.0,15.0,2.0,13.0,4.0,3.0,3.0,2.0,90.0,38.0,8.0,8.0,0.00623048,0,0.6993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,36.0,24.0,3.0,,15.0,21.0,9.0,17.0,1.0,10.0,,,,,90.0,55.0,6.7,18.0,0.00559843,0,,,,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,36.0,33.0,3.0,2.0,31.0,31.0,2.0,5.0,9.0,3.0,,,,,90.0,52.0,7.1,4.0,0.00169067,0,,Cristhian Mosquera,,,1.0,2.0,4.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,46.0,41.0,9.0,5.0,32.0,36.0,9.0,10.0,7.0,4.0,,,,,90.0,59.0,7.3,6.0,0.00642234,0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369471,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,38.0,27.0,8.0,2.0,11.0,15.0,17.0,27.0,3.0,9.0,,,,,90.0,68.0,7.1,20.0,0.173599,0,,,,4.0,1.0,4.0,3.0,1.0,,,3.0,3.0,,1.0,2.0,,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369471,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,False,28.0,20.0,2.0,1.0,6.0,9.0,14.0,20.0,,3.0,,,,,69.0,42.0,6.8,14.0,0.0714949,1,,,,1.0,,5.0,4.0,,6.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,0.026,,,,,,,,
11369471,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,False,36.0,30.0,7.0,4.0,17.0,17.0,13.0,20.0,2.0,3.0,,,,,90.0,49.0,7.0,8.0,0.00511543,1,,,,1.0,2.0,3.0,7.0,,,,,1.0,,2.0,3.0,2.0,,2.0,,,,2.0,,1.0,,0.0589,,,,,,,,
11369471,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,59.0,42.0,9.0,6.0,14.0,23.0,29.0,42.0,2.0,16.0,,,,,90.0,77.0,7.1,24.0,0.328081,0,,,,6.0,4.0,6.0,7.0,1.0,,,1.0,3.0,,2.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
11369471,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,False,7.0,3.0,1.0,,,2.0,3.0,5.0,,1.0,,,,,14.0,11.0,6.8,5.0,0.0846764,1,,,,,,1.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,0.0165,1.0,,,,,,,
11369471,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,13.0,10.0,,,3.0,4.0,7.0,9.0,,2.0,,,,,90.0,31.0,7.2,10.0,0.0242061,2,,,,,1.0,7.0,7.0,3.0,1.0,,3.0,1.0,2.0,,2.0,4.0,,,,,,1.0,1.0,1.0,,0.6754,,1.0,1.0,1.0,0.354,,,
11369471,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,16,16,False,20.0,16.0,2.0,1.0,8.0,9.0,9.0,13.0,,6.0,,,,,82.0,39.0,7.2,12.0,0.470735,0,,,,2.0,1.0,5.0,4.0,,5.0,1.0,3.0,,,1.0,1.0,2.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,1.0,,
11369471,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,True,15.0,7.0,,,2.0,3.0,5.0,12.0,,2.0,,,,,68.0,22.0,6.8,8.0,0.00155746,1,,,,,5.0,7.0,7.0,,1.0,1.0,,,6.0,1.0,1.0,,,,,,,,,1.0,2.0,0.1173,,,,,,,,
11369471,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,True,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,21.0,9.0,6.5,3.0,0.00050611,0,,,,,,2.0,2.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11369471,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,6.0,2.0,1.0,,,,2.0,8.0,,,,,,,8.0,14.0,6.2,9.0,0.00055787,0,,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
11369471,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,8.0,3.0,6.4,2.0,0.00020781,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,Hugo González,hugo-gonzalez,H. González,M,30,181,89,M,,996931,EUR,1044576000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,home,Valencia,David Otorbi,otorbi-david,D. Otorbi,F,27,180,233,M,,1580022,EUR,1192492800,F,47,47,True,,,,,,,,,,,,,,,,,,,,0,,David Otorbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,25.0,15.0,15.0,5.0,11.0,12.0,4.0,13.0,2.0,8.0,2.0,,,1.0,90.0,35.0,6.7,10.0,0.0012973,0,-0.646,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,2.0
11369471,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,67.0,56.0,8.0,3.0,28.0,31.0,28.0,36.0,1.0,5.0,,,,,90.0,98.0,6.8,13.0,0.13169,0,,,,,,5.0,3.0,1.0,,,,1.0,1.0,2.0,3.0,,,,True,,,2.0,1.0,,,,,,,,,,,
11369471,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,95.0,80.0,13.0,6.0,56.0,63.0,24.0,32.0,1.0,10.0,,,,,90.0,109.0,7.0,18.0,0.00764446,0,,,,,2.0,2.0,5.0,,1.0,,2.0,1.0,,,3.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,
11369471,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,76.0,70.0,5.0,3.0,57.0,59.0,14.0,18.0,4.0,1.0,,,,,90.0,85.0,6.7,7.0,0.0176515,0,,,,1.0,3.0,1.0,4.0,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11369471,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,71.0,63.0,2.0,2.0,31.0,32.0,32.0,44.0,4.0,6.0,,,,,90.0,97.0,6.8,14.0,0.0146447,1,,,,5.0,1.0,5.0,3.0,1.0,1.0,1.0,,3.0,3.0,,1.0,,,,,,,1.0,,1.0,,0.0245,,,,,,,,
11369471,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,21,21,False,52.0,43.0,2.0,,21.0,25.0,22.0,27.0,2.0,7.0,,,,,62.0,58.0,6.8,9.0,0.032001,0,,,,,1.0,2.0,3.0,,,,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
11369471,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,M,24,24,False,45.0,33.0,4.0,,12.0,14.0,21.0,31.0,2.0,6.0,,,,,69.0,55.0,7.0,12.0,0.139276,0,,,,,2.0,8.0,6.0,,2.0,2.0,,1.0,4.0,3.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,
11369471,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,31.0,23.0,2.0,,7.0,10.0,17.0,29.0,,4.0,,,,,90.0,51.0,6.7,19.0,0.0833141,1,,,,8.0,,5.0,5.0,1.0,4.0,2.0,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,0.0341,1.0,,,,,,,
11369471,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,32.0,24.0,,,2.0,2.0,22.0,31.0,,5.0,,,,,79.0,50.0,6.5,18.0,0.0327124,1,,,,1.0,,9.0,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,2.0,,1.0,,0.2228,,,,,,,,
11369471,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,35.0,27.0,1.0,,6.0,8.0,22.0,29.0,,4.0,,,,,79.0,58.0,7.1,16.0,0.0441023,2,,,,2.0,,2.0,5.0,1.0,1.0,1.0,6.0,,,1.0,2.0,2.0,,,,,1.0,,1.0,,,0.0894,,,2.0,,0.0944,,,
11369471,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,13.0,10.0,1.0,,5.0,6.0,5.0,7.0,2.0,1.0,,,,,69.0,20.0,6.5,5.0,0.00411759,0,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,True,18.0,13.0,1.0,,5.0,6.0,8.0,13.0,,2.0,,,,,28.0,24.0,6.8,8.0,0.00924359,0,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11369471,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,True,13.0,9.0,1.0,,4.0,6.0,5.0,7.0,,1.0,,,,,21.0,16.0,6.9,4.0,0.00171738,1,,,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,0.1196,,,1.0,,0.6049,,,
11369471,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,,,21.0,2.0,6.5,,0.00223687,0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,11.0,6.0,6.4,2.0,0.00011191,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,11.0,7.0,6.6,3.0,2.695e-05,0,,,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,,1009662,EUR,960422400,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Hugo Rincón,rincon-lumbreras-hugo,H. Rincón,D,2,183,270,M,,1632454,EUR,1043625600,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369471,away,Athletic Club,Peru Nolaskoain,peru-nolaskoain-esnal,P. N. Esnal,M,8,185,85,M,,910975,EUR,909273600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
