match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,player_firstName,player_lastName,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_bigChanceCreated,stat_goals
13981565,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,850952,EUR,942278400,G,13,13,False,59.0,45.0,23.0,9.0,0.0,40.0,46.0,5.0,13.0,1.0,1.0,2.0,13.0,1.0,2.0,2.0,90.0,69.0,7.6,14.0,0.00164304,95.224923909399,14.0,32.34,5.355,0.5115,0,0.5104,0.05,-0.03,-0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981565,home,Bologna,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,928104,EUR,929750400,D,20,20,False,41.0,34.0,8.0,4.0,0.0,24.0,25.0,10.0,16.0,,3.0,3.0,1.0,,,,73.0,58.0,7.1,10.0,0.0701537,183.18012411123,17.0,115.08,27.93,,1,,0.4,0.1,-0.04,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0351,1.0,-0.17,,,,,,,,,,,,,,,,,,,,
13981565,home,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192.0,759,M,933264,EUR,916099200,D,14,14,False,36.0,33.0,5.0,3.0,0.0,28.0,29.0,5.0,7.0,1.0,3.0,1.0,3.0,,,,69.0,43.0,6.1,3.0,0.0016103,87.044814738053,10.0,45.57,25.2,,0,,-0.03,0.07,-0.08,,,,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13981565,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,818481,EUR,898819200,D,26,26,False,53.0,47.0,3.0,2.0,0.0,38.0,41.0,9.0,12.0,1.0,4.0,3.0,4.0,,,,81.0,65.0,7.2,7.0,0.00258396,148.52481645874,15.0,61.425,18.06,,0,,0.08,0.08,0.35,,,,,,,3.0,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
13981565,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185.0,2208,M,855829,EUR,948240000,D,33,33,False,42.0,38.0,8.0,5.0,0.0,23.0,24.0,15.0,18.0,,1.0,1.0,6.0,,,,90.0,66.0,6.8,10.0,0.0903157,112.05628656798,12.0,58.695,20.265,,0,,0.32,0.06,0.23,,4.0,1.0,2.0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
13981565,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,814882,EUR,889660800,M,6,6,False,58.0,53.0,9.0,5.0,0.0,29.0,31.0,24.0,27.0,,2.0,2.0,3.0,1.0,,,73.0,67.0,7.2,9.0,0.115595,268.12902445097,30.0,27.825,19.845,,0,,0.35,0.13,0.16,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
13981565,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188.0,1344,M,928796,EUR,931996800,M,4,4,False,19.0,12.0,4.0,1.0,0.0,3.0,3.0,9.0,16.0,1.0,4.0,3.0,1.0,,,,90.0,37.0,6.4,9.0,0.00366972,24.187174285146,5.0,1.89,6.51,,1,,-0.15,0.09,-0.01,,,,3.0,,,4.0,3.0,1.0,1.0,0.0646,,0.12,2.0,,,1.0,,1.0,1.0,0.198,,,,,,,,,,,,
13981565,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,793645,EUR,854064000,M,7,7,False,31.0,22.0,5.0,3.0,0.0,10.0,11.0,12.0,20.0,1.0,5.0,1.0,1.0,2.0,,,90.0,49.0,6.7,15.0,0.11605,166.24666238431,17.0,43.47,21.0,,4,,0.24,0.26,-0.16,,2.0,1.0,8.0,1.0,,,,,,0.2461,4.0,-0.08,2.0,,,1.0,5.0,1.0,2.0,0.7004,2.0,2.0,1.0,1.0,,,,,,,,
13981565,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,907152,EUR,935452800,M,19,19,False,33.0,27.0,,,0.0,12.0,14.0,15.0,19.0,,1.0,4.0,3.0,1.0,,,66.0,47.0,6.2,9.0,0.0111119,101.9381447585,12.0,9.555,13.545,,1,,-0.1,0.07,0.13,,1.0,,4.0,,,1.0,,,2.0,0.0635,,-0.21,2.0,,,2.0,,,,,,,,1.0,True,,,,,,,
13981565,home,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173.0,1123,M,971005,EUR,977961600,M,28,28,False,23.0,19.0,3.0,1.0,0.0,5.0,5.0,14.0,18.0,1.0,8.0,,6.0,5.0,,,90.0,44.0,7.1,12.0,0.0263891,219.11334128188,21.0,121.8,25.515,,0,,-0.26,0.48,-0.05,,7.0,1.0,2.0,,,1.0,2.0,,,,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,
