match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalShots,player_firstName,player_lastName,stat_goals
11174458,home,Chattanooga Red Wolves SC,Ricardo Jérez,ricardo-jerez,R. Jérez,G,12,187.0,43,M,796588,EUR,507859200.0,G,1,1,False,True,0,,,
11174458,home,Chattanooga Red Wolves SC,Nicolás Cardona,nicolas-cardona,N. Cardona,D,4,180.0,45,M,1099327,EUR,918691200.0,D,4,4,False,,0,Nicolás Cardona,,
11174458,home,Chattanooga Red Wolves SC,Jackson Brady,jackson-brady,J. Brady,D,31,,1,M,1395987,EUR,,D,31,31,False,,0,Jackson Brady,,
11174458,home,Chattanooga Red Wolves SC,Mekeil Williams,mekeil-williams,M. Williams,D,5,183.0,4,M,200834,EUR,648777600.0,D,5,5,False,,0,,,
11174458,home,Chattanooga Red Wolves SC,Manuel Madrid,manuel-madrid,M. Madrid,D,,190.0,5,M,345165,EUR,746582400.0,D,23,23,False,,0,,,
11174458,home,Chattanooga Red Wolves SC,Aaron Lombardi,aaron-lombardi,A. Lombardi,D,,,2,M,935605,EUR,819417600.0,D,22,22,False,,0,,,1.0
11174458,home,Chattanooga Red Wolves SC,Ryley Kraft,ryley-kraft,R. Kraft,D,98,173.0,1,M,937866,EUR,884649600.0,M,98,98,False,,0,,,
11174458,home,Chattanooga Red Wolves SC,Andrew Paoli,andrew-paoli,A. Paoli,M,24,,1,M,884501,EUR,915580800.0,M,24,24,False,,0,,,
11174458,home,Chattanooga Red Wolves SC,Ualefi Rodrigues,ualefi-rodrigues,U. Rodrigues,M,8,173.0,6,M,848502,EUR,759542400.0,M,8,8,False,,0,,,
11174458,home,Chattanooga Red Wolves SC,Walter Varela,walter-varela,W. Varela,M,22,,13,M,1193402,EUR,827280000.0,M,15,15,False,,0,Walter Varela,,
11174458,home,Chattanooga Red Wolves SC,Mayele Malango,mayele-malango,M. Malango,F,11,185.0,120,M,1046105,EUR,856828800.0,F,10,10,False,,0,Mayele Malango,,
11174458,home,Chattanooga Red Wolves SC,Travis Nicklaw,nicklaw-travis,T. Nicklaw,M,,191.0,3,M,1006943,EUR,756432000.0,D,25,25,True,,0,,,
11174458,home,Chattanooga Red Wolves SC,Alex Tejera,alex-tejera,A. Tejera,F,,188.0,1,M,1201228,EUR,822873600.0,F,29,29,True,,0,Alex Tejera,,
11174458,home,Chattanooga Red Wolves SC,Chevone Marsh,chevone-marsh,C. Marsh,M,,160.0,12,M,839611,EUR,762134400.0,M,11,11,True,,0,,,
11174458,home,Chattanooga Red Wolves SC,Moe Espinoza,moe-espinoza,M. Espinoza,M,,170.0,2,M,1198926,EUR,926380800.0,M,99,99,True,,0,Moe Espinoza,,
11174458,home,Chattanooga Red Wolves SC,Pedro Hernandez,pedro-hernandez,P. Hernandez,F,14,170.0,4,M,1198597,EUR,934588800.0,F,14,14,True,,0,Pedro Hernandez,,
11174458,home,Chattanooga Red Wolves SC,Carlos Avilez,carlos-avilez,C. Avilez,G,23,183.0,3,M,884214,EUR,915840000.0,G,12,12,True,,0,,,
11174458,home,Chattanooga Red Wolves SC,Yahir Paez,yahir-paez,Y. Paez,D,,180.0,1,M,1392492,EUR,1069372800.0,M,7,7,True,,0,Yahir Paez,,
11174458,away,Birmingham Legion FC,Trevor Spangenberg,trevor-spangenberg,T. Spangenberg,G,18,187.0,2,M,541738,EUR,672192000.0,G,18,18,False,,0,,,
11174458,away,Birmingham Legion FC,Collin Smith,collin-smith,C. Smith,D,2,180.0,13,M,1046699,EUR,1070496000.0,D,4,4,False,,0,Collin Smith,,1.0
11174458,away,Birmingham Legion FC,Jacob Rufe,jacob-rufe,J. Rufe,D,13,186.0,2,M,1026464,EUR,822268800.0,D,13,13,False,,0,,,
11174458,away,Birmingham Legion FC,Phanuel Kavita,phanuel-kavita,P. Kavita,D,3,185.0,43,M,790160,EUR,731635200.0,D,3,3,False,True,0,,,
