match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_wasFouled,player_lastName,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed
12117334,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,15.0,5.0,11.0,2.0,0.0,4.0,6.0,1.0,9.0,11.0,1.0,5.0,7.0,90.0,30.0,6.6,11.0,0.00015101,0,-0.8493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,D,8,8,False,49.0,38.0,11.0,5.0,0.0,18.0,21.0,20.0,28.0,5.0,,,,90.0,63.0,6.5,14.0,0.240096,1,,Newton,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0261,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,28.0,22.0,10.0,5.0,0.0,19.0,19.0,3.0,9.0,3.0,,,,90.0,44.0,7.0,6.0,0.0008594,2,,,2.0,4.0,,,,1.0,7.0,2.0,1.0,1.0,,,0.1749,True,2.0,3.0,1.0,2.0,0.3867,,,,,,,,,,,,
12117334,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,22.0,21.0,2.0,2.0,0.0,16.0,17.0,5.0,5.0,1.0,,,,90.0,33.0,6.6,1.0,0.00175326,1,,,,3.0,,,,1.0,5.0,,1.0,,,,0.0318,,,2.0,,2.0,,,,,,,,,,,,,
12117334,home,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,M,20,20,False,28.0,25.0,3.0,1.0,1.0,10.0,10.0,19.0,23.0,5.0,,,,74.0,44.0,7.4,6.0,0.184781,1,,,4.0,2.0,2.0,,,,,2.0,2.0,2.0,,1.0,0.052,,,,,,,5.0,4.0,1.0,1.0,1.0,3.0,,,,,,
12117334,home,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,False,21.0,18.0,1.0,,0.0,11.0,14.0,7.0,7.0,1.0,,,,66.0,38.0,6.4,8.0,0.0075088,2,,,5.0,5.0,2.0,1.0,1.0,,2.0,,3.0,,3.0,1.0,0.0381,,,,1.0,,0.0328,,,2.0,,1.0,,1.0,,,,,
12117334,home,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,24.0,19.0,1.0,,1.0,13.0,13.0,6.0,11.0,10.0,,,,74.0,38.0,6.5,10.0,0.00112161,1,,,7.0,3.0,1.0,2.0,,1.0,,1.0,3.0,1.0,2.0,1.0,0.0229,,,,,,,,,3.0,,,1.0,,,,,,
12117334,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,False,38.0,33.0,4.0,3.0,0.0,14.0,15.0,19.0,23.0,8.0,1.0,,,85.0,56.0,6.1,11.0,0.0148053,0,,,7.0,5.0,1.0,3.0,2.0,,,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,4.0,,,,1.0,,,,,
12117334,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,M,22,22,False,31.0,21.0,8.0,3.0,0.0,8.0,10.0,15.0,31.0,1.0,,,,90.0,69.0,6.7,23.0,0.0432104,1,,,6.0,5.0,1.0,5.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,0.0351,,1.0,,,,,10.0,2.0,1.0,,1.0,2.0,1.0,,,,,
12117334,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,22.0,18.0,,,0.0,4.0,6.0,15.0,18.0,2.0,,,,90.0,30.0,8.7,5.0,0.304164,2,,,1.0,5.0,,1.0,1.0,,1.0,,,,,,0.3597,,1.0,3.0,2.0,,1.6937,2.0,1.0,,,,2.0,1.0,,2.0,1.0,,
12117334,home,Criciúma,Felipe Vizeu,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,False,14.0,13.0,,,0.0,7.0,7.0,6.0,7.0,2.0,,,,66.0,20.0,6.5,4.0,0.00357266,0,,,7.0,2.0,,1.0,,,,,2.0,1.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,True,16.0,11.0,6.0,3.0,0.0,4.0,4.0,7.0,12.0,1.0,,,,24.0,19.0,6.6,6.0,0.0257759,0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12117334,home,Criciúma,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,28,28,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,1.0,,,,24.0,19.0,6.8,3.0,0.00929479,1,,Pedro,3.0,5.0,,2.0,2.0,,,,1.0,1.0,2.0,,0.0155,,2.0,,,,,,,1.0,,1.0,,2.0,Rocha,,,,
12117334,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,True,8.0,6.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,2.0,,,,16.0,18.0,6.5,4.0,0.234768,0,,,1.0,4.0,,3.0,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,
12117334,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,1.0,,,,16.0,11.0,6.2,4.0,0.0122612,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12117334,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,16.0,6.0,6.6,1.0,0.00155223,0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Jonathan,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Jhonata Robert,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,home,Criciúma,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117334,away,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,950454,EUR,917740800,G,1,1,False,19.0,16.0,5.0,2.0,0.0,15.0,15.0,1.0,4.0,7.0,,1.0,2.0,90.0,27.0,6.3,5.0,0.00011302,0,0.1132,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,hugosouza,
12117334,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,2,2,False,65.0,60.0,2.0,2.0,0.0,24.0,25.0,36.0,40.0,5.0,,,,90.0,77.0,6.8,8.0,0.145433,0,,,3.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,2.0,,,2.0,,,,,mateuzinhoo,
