match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyFaced,stat_penaltyConceded
11396364,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,29.0,20.0,1.0,,6.0,7.0,14.0,22.0,,3.0,1.0,,,,,71.0,46.0,7.6,15.0,0.326972,5,,,2.0,7.0,3.0,3.0,2.0,2.0,,,,1.0,,1.0,,0.8539,1.1175,,,1.0,1.0,,1.0,denizundav,,2.0,1.0,,,,,
11396364,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,2.0,2.0,,,,,19.0,8.0,6.6,1.0,0.00402667,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,True,12.0,10.0,1.0,,4.0,4.0,6.0,8.0,,,,,,,,19.0,13.0,6.4,2.0,0.00451382,0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Woo-Yeong Jeong,,,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,True,9.0,9.0,,,1.0,1.0,8.0,9.0,,,1.0,,,,,11.0,15.0,6.4,3.0,0.0184716,0,,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11396364,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,1.0,,,,,11.0,10.0,6.6,3.0,0.0908473,0,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Genki Haraguchi,,,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,home,VfB Stuttgart,Thomas Kastanaras,Thomas,Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Michael Zetterer,,,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,38.0,32.0,15.0,9.0,32.0,34.0,,4.0,,,5.0,,,2.0,4.0,90.0,48.0,6.8,7.0,0.0001969,0,0.9356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11396364,away,SV Werder Bremen,Miloš Veljković,,,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,35.0,28.0,2.0,,18.0,20.0,10.0,15.0,2.0,3.0,2.0,1.0,,,,63.0,41.0,6.9,7.0,0.00832963,0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Marco Friedl,,,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,35.0,30.0,3.0,2.0,22.0,26.0,8.0,9.0,1.0,6.0,9.0,,,,,90.0,50.0,7.2,6.0,0.00663675,0,,,,1.0,,,,,4.0,2.0,,5.0,4.0,1.0,,,,True,,,,,1.0,,,,,,,,,
11396364,away,SV Werder Bremen,Anthony Jung,,,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,58.0,53.0,4.0,3.0,43.0,46.0,10.0,12.0,1.0,5.0,2.0,,,,,90.0,70.0,7.1,5.0,0.0212164,0,,,,2.0,,,,,4.0,1.0,2.0,4.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,
11396364,away,SV Werder Bremen,Mitchell Weiser,,,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,46.0,37.0,5.0,2.0,24.0,28.0,14.0,23.0,1.0,6.0,8.0,,,,,90.0,69.0,7.0,17.0,0.152377,2,,5.0,,4.0,,5.0,2.0,,,1.0,,3.0,3.0,1.0,,0.0545,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,
11396364,away,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,47.0,36.0,6.0,2.0,21.0,22.0,17.0,29.0,1.0,4.0,9.0,1.0,,,,90.0,62.0,6.7,17.0,0.100901,1,,4.0,1.0,8.0,2.0,3.0,2.0,1.0,,,1.0,,,1.0,1.0,0.0137,0.0904,,,,3.0,2.0,3.0,,,,,,,,,
11396364,away,SV Werder Bremen,Jens Stage,,,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,38.0,28.0,7.0,3.0,21.0,24.0,7.0,14.0,1.0,5.0,8.0,,,,,89.0,53.0,6.6,13.0,0.00764458,2,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,0.2914,0.0725,,,,,,4.0,,,1.0,,,,,,
11396364,away,SV Werder Bremen,Leonardo Bittencourt,,,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,38.0,31.0,1.0,1.0,18.0,21.0,14.0,19.0,,3.0,6.0,,,,,90.0,53.0,6.7,12.0,0.0877936,0,,2.0,,7.0,,3.0,1.0,,,,2.0,2.0,1.0,2.0,3.0,,,,,,2.0,1.0,2.0,,,,,,,,,
11396364,away,SV Werder Bremen,Felix Agu,,,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,20.0,12.0,1.0,,9.0,15.0,3.0,6.0,1.0,2.0,4.0,1.0,,,,71.0,29.0,6.5,11.0,0.0156012,1,,1.0,1.0,2.0,,,,,,,,,,2.0,1.0,0.1231,,,,,,,,,,1.0,,,,,,
11396364,away,SV Werder Bremen,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,False,16.0,11.0,1.0,1.0,7.0,9.0,4.0,7.0,4.0,7.0,3.0,,,,,89.0,22.0,6.7,7.0,0.0219811,1,,,1.0,3.0,1.0,1.0,,,,,,3.0,1.0,,1.0,0.1652,,,,1.0,1.0,,,rafaelsantosborre,,,,,1.0,,,
11396364,away,SV Werder Bremen,Marvin Ducksch,,,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,14.0,8.0,,,4.0,7.0,5.0,9.0,1.0,2.0,1.0,1.0,,,,63.0,17.0,6.6,7.0,0.0431001,0,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11396364,away,SV Werder Bremen,Niklas Stark,,,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,True,17.0,13.0,2.0,,9.0,10.0,4.0,7.0,,2.0,1.0,1.0,,,,27.0,20.0,6.1,4.0,0.00326726,1,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.0155,,,,1.0,,,,,,,,,,,,1.0
11396364,away,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,17,17,True,4.0,4.0,,,1.0,1.0,4.0,5.0,,2.0,,1.0,,,,27.0,12.0,6.8,3.0,0.0486611,2,,2.0,,1.0,,1.0,,,,,,1.0,,1.0,,0.0788,,,,,1.0,1.0,,,,2.0,,,,,,
11396364,away,SV Werder Bremen,Olivier Deman,,,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,D,2,2,True,11.0,10.0,2.0,1.0,5.0,5.0,5.0,6.0,,,2.0,,,,,19.0,15.0,6.3,4.0,0.0731552,0,,,1.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11396364,away,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,1.0,5.0,,,0.00231154,1,,,,,,,,,,,,,,,,0.0464,,,,1.0,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Dawid Kownacki,,,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,4.0,,1.0,0.00095061,1,,,,,,,,1.0,,,,,,1.0,,0.0463,0.0256,,,,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Eduardo Dos Santos Haesler,,,eduardo-dos-santos-haesler,E. D. S. Haesler,G,13,195,49,M,939692,EUR,918604800,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Christian Groß,,,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396364,away,SV Werder Bremen,Naby Keïta,,,naby-keita,N. Keïta,M,5,172,16784,M,365772,EUR,792374400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,keitanabydeco,,,,,,,,
11396364,away,SV Werder Bremen,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
