match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_aerialLost,stat_errorLeadToAGoal,captain,stat_totalOffside,stat_dispossessed,stat_goals,stat_penaltyMiss,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
10385572,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,17.0,12.0,1.0,,7.0,9.0,5.0,8.0,2.0,4.0,4.0,3.0,,,,,,,60.0,30.0,6.8,10.0,0.230711,1,,,,,6.0,1.0,,,,,,,,2.0,1.0,0.0531,1.0,,,,,1.0,,3.0,,2.0,,,,2.0,,,1.0,,,
10385572,home,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,thiago6,53825,EUR,671328000,M,6,6,True,26.0,23.0,4.0,4.0,9.0,10.0,15.0,18.0,,2.0,,,,,,,,,30.0,34.0,6.7,6.0,0.0298805,0,,,2.0,1.0,3.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
10385572,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,True,9.0,6.0,1.0,,1.0,1.0,5.0,8.0,,2.0,,1.0,,,,,,,30.0,14.0,6.6,4.0,0.38055,1,,,,,3.0,,2.0,1.0,1.0,,,,,1.0,1.0,0.4077,1.0,,,1.0,1.0,,,,0.2832,1.0,,,,,,,,,,
10385572,home,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,F,9,9,True,10.0,7.0,,,1.0,2.0,6.0,8.0,,2.0,,5.0,,,,,,,12.0,17.0,7.3,5.0,0.0103783,1,,,,,5.0,1.0,,,,,,1.0,1.0,1.0,,0.2156,,,,,1.0,,,,0.4687,2.0,,,1.0,2.0,1.0,,,,,
10385572,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,30.0,11.0,27.0,8.0,4.0,8.0,7.0,22.0,,,1.0,5.0,,4.0,4.0,,,,90.0,39.0,7.1,19.0,0.00120752,0,1.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10385572,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,27.0,21.0,3.0,1.0,11.0,12.0,10.0,15.0,1.0,3.0,4.0,6.0,,,,,,,90.0,46.0,6.5,8.0,0.00461521,0,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10385572,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,False,52.0,38.0,12.0,4.0,31.0,35.0,7.0,17.0,3.0,4.0,9.0,5.0,,,,,,,90.0,69.0,6.3,15.0,0.00356681,0,,,,,5.0,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,1.0,1.0
10385572,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,30.0,26.0,3.0,1.0,17.0,20.0,9.0,10.0,2.0,5.0,7.0,10.0,,,,,,,90.0,53.0,7.6,6.0,0.00222605,1,,,,,4.0,,1.0,1.0,,,3.0,2.0,,,2.0,0.1088,,,,,1.0,,3.0,2.0,0.021,2.0,,,,,,,,,,
10385572,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,50.0,47.0,5.0,4.0,22.0,23.0,25.0,27.0,,2.0,2.0,8.0,,,,,,,88.0,68.0,6.5,5.0,0.0378854,2,,,,,5.0,2.0,3.0,1.0,,,1.0,1.0,,,,0.0606,,,,,1.0,1.0,1.0,,0.4537,1.0,,,,,,,,,,
10385572,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,28.0,24.0,2.0,2.0,14.0,15.0,10.0,14.0,,1.0,,3.0,,,,,,,80.0,40.0,6.4,10.0,0.0142379,1,,,1.0,,4.0,,3.0,,,,,1.0,1.0,,1.0,0.0522,,,,,1.0,,,2.0,0.404,,,True,,,,,,,,
10385572,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,36.0,29.0,1.0,,16.0,16.0,13.0,20.0,3.0,10.0,3.0,9.0,,,,,,,90.0,55.0,7.3,9.0,0.00414887,0,,,,,3.0,,2.0,2.0,,,2.0,5.0,4.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,
10385572,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,38.0,31.0,4.0,2.0,18.0,19.0,13.0,19.0,,4.0,2.0,7.0,,,,,,,90.0,51.0,6.4,12.0,0.0145018,1,,,,,5.0,1.0,2.0,1.0,,,,2.0,2.0,1.0,2.0,0.0364,,,,,,1.0,,3.0,,,,,,1.0,,,,,,
10385572,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,29.0,20.0,2.0,,7.0,10.0,15.0,24.0,1.0,11.0,,6.0,,,,,,,90.0,55.0,7.5,18.0,0.209496,0,,,5.0,2.0,3.0,,4.0,3.0,1.0,,,3.0,2.0,4.0,2.0,,3.0,,,,,,,3.0,,,,,1.0,1.0,,,,,,
10385572,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,20.0,13.0,3.0,2.0,5.0,5.0,8.0,15.0,3.0,10.0,,4.0,,,,,,,80.0,42.0,7.2,16.0,0.00775407,2,,,,,8.0,1.0,4.0,4.0,,1.0,,1.0,,2.0,,0.9564,,,,1.0,1.0,,,5.0,0.7686,4.0,,,1.0,3.0,1.0,,,,,
10385572,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,27.0,21.0,2.0,,4.0,4.0,19.0,25.0,,7.0,,2.0,,,,,,,90.0,51.0,8.0,17.0,0.415994,1,,1.0,2.0,2.0,10.0,,9.0,3.0,1.0,,,3.0,1.0,1.0,,0.1536,3.0,,,,1.0,,,2.0,0.9352,2.0,,,,2.0,1.0,,,,,
10385572,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,1.0,,,,,,,1.0,,,,,,,,,,,10.0,1.0,6.2,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,,1.0,,,,,,,,,10.0,8.0,6.6,4.0,1.483e-05,0,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
10385572,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,9.0,8.0,7.0,2.0,0.00052766,1,,,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,0.0374,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Reuell Walters,walters-reuell,R. Walters,D,24,183,354,M,,1138843,EUR,1103155200,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385572,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
