match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_hitWoodwork,stat_accurateCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceMissed
14065717,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184.0,1194,M,48535,EUR,654739200,G,1,1,False,46.0,35.0,13.0,2.0,0.0,34.0,35.0,1.0,11.0,2.0,7.0,1.0,4.0,4.0,1.0,1.0,90.0,57.0,7.7,11.0,0.00014069,0.646,0,0.534,0.04,0.03,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179.0,199,M,802143,EUR,886896000,D,98,98,False,31.0,19.0,4.0,,0.0,11.0,16.0,8.0,15.0,7.0,4.0,,,,,,90.0,52.0,7.4,16.0,0.00695609,,0,,-0.05,0.13,0.65,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189.0,1826,M,804764,EUR,852076800,D,6,6,False,60.0,51.0,8.0,4.0,0.0,45.0,48.0,6.0,12.0,7.0,3.0,,,,,,90.0,70.0,6.9,9.0,0.00558162,,0,,0.11,0.03,0.16,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Tylel Tati,,,tylel-tati,T. Tati,D,78,190.0,819,M,2193204,EUR,1200700800,D,78,78,False,53.0,46.0,4.0,2.0,0.0,42.0,46.0,4.0,7.0,3.0,1.0,,,,,,90.0,62.0,6.7,8.0,0.00076388,,0,,-0.11,0.1,0.2,,,3.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Nicolas Cozza,,,nicolas-cozza,N. Cozza,D,3,178.0,184,M,886286,EUR,915753600,D,3,3,False,23.0,19.0,1.0,,0.0,13.0,17.0,6.0,6.0,9.0,2.0,,,,,,90.0,47.0,7.2,7.0,0.00205454,,0,,0.05,0.02,0.62,,1.0,5.0,3.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1229,M,942937,EUR,929491200,M,7,7,False,17.0,15.0,,,0.0,8.0,8.0,7.0,9.0,,4.0,,,,,,65.0,25.0,7.0,6.0,0.00806538,,1,,0.0,0.2,0.15,,1.0,1.0,2.0,,,1.0,1.0,,,,,,3.0,,,1.0,1.0,0.0464,0.0923,0.15,,,,,,,,,,,,
14065717,home,Nantes,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178.0,472,M,40672,EUR,674092800,M,13,13,False,24.0,22.0,3.0,2.0,0.0,14.0,16.0,8.0,8.0,2.0,3.0,,,,,,72.0,38.0,6.9,3.0,0.00453759,,1,,0.12,0.08,0.28,,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,0.0058,,-0.01,True,1.0,,,,,,,,,,
14065717,home,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176.0,892,M,963299,EUR,1035244800,M,8,8,False,30.0,24.0,3.0,1.0,0.0,16.0,17.0,8.0,13.0,3.0,10.0,,,,,,90.0,55.0,7.8,11.0,0.00527028,,1,,0.06,0.08,0.31,,2.0,3.0,12.0,1.0,1.0,6.0,6.0,,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0151,0.2029,0.0,,,,,,,,,,,,
14065717,home,Nantes,Yassine Benhattab,,,benhattab-yassine,Y. Benhattab,M,90,170.0,1201,M,1049528,EUR,1037577600,F,90,90,False,22.0,16.0,3.0,1.0,0.0,12.0,12.0,4.0,10.0,2.0,7.0,,,,,,87.0,36.0,6.9,13.0,0.00846925,,0,,-0.02,0.19,-0.01,,1.0,3.0,5.0,,,2.0,,2.0,,1.0,,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185.0,32494,M,873551,EUR,880675200,F,31,31,False,12.0,5.0,1.0,,0.0,3.0,5.0,2.0,7.0,3.0,2.0,,,,,,87.0,28.0,7.3,11.0,0.00065396,,1,,-0.17,-0.17,0.14,,4.0,9.0,6.0,,,,,,6.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,0.4174,0.2482,0.53,,,mostafamohamed11,1.0,1.0,1.0,,,,,,
14065717,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,F,11,11,False,13.0,9.0,,,1.0,6.0,6.0,3.0,7.0,3.0,2.0,,,,,,72.0,29.0,6.6,12.0,0.0280088,,0,,0.18,0.11,0.21,,2.0,10.0,4.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,
14065717,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184.0,364,M,1405998,EUR,1137974400,M,66,66,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,,25.0,5.0,6.8,1.0,0.00086863,,0,,0.06,0.04,0.15,,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Hyeok-kyu Kwon,,,hyeok-kyu-kwon,H. K. Kwon,M,8,190.0,664,M,1025895,EUR,984441600,M,5,5,True,8.0,8.0,2.0,2.0,0.0,8.0,8.0,,,,1.0,,,,,,18.0,8.0,6.7,,4.991e-05,,0,,0.0,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,F,10,10,True,3.0,,,,0.0,,,,3.0,,,,,,,,18.0,8.0,6.9,4.0,,,0,,-0.16,0.42,0.13,,,1.0,4.0,,,,,1.0,1.0,,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,1.0,,,,
14065717,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,17,17,True,,,,,0.0,,,,,,,,,,,,8.0,,6.4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Amady Camara,Amady Camara,,camara-amady,A. Camara,F,14,180.0,638,M,1516047,EUR,1117238400,F,14,14,True,1.0,,,,0.0,,1.0,,0.0,,1.0,,,,,,8.0,5.0,6.6,3.0,,,0,,-0.07,0.18,-0.01,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Sékou Doucoure,Sékou,Doucoure,sekou-doucoure,S. Doucoure,D,72,186.0,145,M,1415436,EUR,1114473600,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184.0,2643,M,845930,EUR,868665600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,home,Nantes,Youssef El Arabi,,,youssef-el-arabi,Y. E. Arabi,F,19,183.0,2462,M,45512,EUR,539308800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,False,33.0,22.0,16.0,6.0,0.0,19.0,21.0,3.0,12.0,1.0,9.0,,,2.0,4.0,4.0,90.0,43.0,7.0,12.0,0.00519684,0.6293,0,-0.4565,0.08,0.0,-0.06,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179.0,213,M,1087805,EUR,980640000,D,29,29,False,36.0,28.0,6.0,3.0,0.0,13.0,13.0,15.0,23.0,6.0,3.0,,,,,,90.0,74.0,7.4,17.0,0.0286773,,3,,0.16,0.18,-0.12,,5.0,2.0,10.0,,3.0,3.0,1.0,,1.0,,2.0,1.0,5.0,1.0,,,,0.1118,,-0.25,,3.0,,,,,,,1.0,,,
14065717,away,Auxerre,Francisco Sierralta,,,francisco-sierralta,F. Sierralta,D,4,192.0,1148,M,805096,EUR,862876800,D,4,4,False,49.0,42.0,4.0,3.0,0.0,29.0,30.0,13.0,19.0,4.0,3.0,,,,,,72.0,57.0,6.4,8.0,0.00971092,,0,,-0.17,0.08,-0.17,,4.0,3.0,5.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,67.0,64.0,10.0,7.0,0.0,41.0,42.0,23.0,25.0,6.0,3.0,,,,,,90.0,79.0,6.8,4.0,0.0130066,,1,,0.27,0.05,-0.19,,1.0,5.0,2.0,,,,,,3.0,2.0,1.0,,,,,,,0.0131,,-0.01,,1.0,,,,,,,,,,
14065717,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,47.0,40.0,6.0,3.0,0.0,21.0,23.0,19.0,24.0,2.0,4.0,,,,,,84.0,71.0,6.8,14.0,0.0958068,,1,,0.27,0.04,-0.26,,,,2.0,,,1.0,1.0,,,,,2.0,4.0,1.0,1.0,,,0.0032,,-0.02,,,,,,1.0,,,1.0,1.0,1.0,
14065717,away,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,M,7,7,False,18.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,16.0,,2.0,,,,,,72.0,35.0,6.2,13.0,0.120759,,1,,-0.17,0.19,-0.16,,,9.0,3.0,,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,,1.0,1.0,0.0218,0.0713,-0.13,,,,,2.0,1.0,,,2.0,,,
14065717,away,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,False,34.0,29.0,5.0,2.0,0.0,13.0,13.0,16.0,21.0,2.0,6.0,,,,,,88.0,41.0,6.6,6.0,0.0106294,,0,,0.09,0.0,0.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,True,,,,,,,,,,,
14065717,away,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183.0,449,M,1151803,EUR,1088380800,M,5,5,False,57.0,46.0,6.0,3.0,0.0,18.0,22.0,28.0,35.0,,8.0,,,,,,90.0,71.0,6.7,16.0,0.117445,,0,,0.15,0.11,-0.04,,,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,4.0,,,2.0,,,,,,,,,,2.0,,,2.0,,,
14065717,away,Auxerre,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177.0,2704,M,1471095,EUR,1101686400,M,23,23,False,20.0,11.0,1.0,,0.0,2.0,3.0,9.0,17.0,,4.0,,,,,,73.0,32.0,6.4,15.0,0.0508327,,2,,-0.38,0.47,-0.07,,,3.0,3.0,,1.0,,,,1.0,,2.0,1.0,3.0,3.0,1.0,,1.0,0.0906,0.0978,-0.27,,1.0,,,1.0,2.0,,,,,,
14065717,away,Auxerre,Danny Namaso,,,danny-namaso,D. Namaso,F,19,182.0,4899,M,867440,EUR,967420800,F,19,19,False,24.0,18.0,2.0,2.0,0.0,4.0,6.0,14.0,18.0,2.0,4.0,,,,,,90.0,38.0,6.9,10.0,0.0115406,,4,,-0.22,0.16,0.16,,3.0,7.0,7.0,,,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,1.0,3.0,2.0,0.3789,0.365,0.04,,1.0,,,,2.0,,,,1.0,,2.0
14065717,away,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,10,10,False,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,,1.0,,,,,,90.0,26.0,6.3,7.0,0.23526,,1,,0.03,0.06,-0.06,,,7.0,3.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,,0.0245,,-0.1,,,,,2.0,3.0,1.0,,,1.0,,
14065717,away,Auxerre,Lasso Coulibaly,,,lasso-coulibaly,L. Coulibaly,M,21,186.0,301,M,1126588,EUR,1034985600,M,21,21,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,2.0,,,,,,18.0,14.0,6.7,5.0,0.0104846,,0,,0.02,-0.15,0.13,,,1.0,2.0,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
14065717,away,Auxerre,Oussama El Azzouzi,Oussama El Azzouzi,,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,1127191,EUR,991094400,M,17,17,True,17.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,8.0,1.0,2.0,,,,,,18.0,20.0,6.6,1.0,0.00357284,,0,,-0.07,0.08,0.0,,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,o.elazzouzi,,,,,,,,,
14065717,away,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,22,22,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,,,,,,,,17.0,14.0,6.6,3.0,0.0382488,,1,,0.1,0.01,-0.01,,,1.0,,,,,,,1.0,,,,3.0,,,,,0.039,,-0.21,,1.0,,,,,,,1.0,,,
14065717,away,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,11.0,2.0,6.5,1.0,0.00129586,,0,,-0.01,,0.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,,2.0,8.0,,2.0,0.00321454,,0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Tom Negrel,,,negrel-tom,T. Negrel,G,30,195.0,42,M,1129363,EUR,1050192000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Elikya Legros,Elikya Legros,,elikya-legros,E. Legros,D,35,,66,M,1974210,EUR,1212710400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Lamine Sy,Lamine Sy,,lamine-sy,L. Sy,D,27,171.0,706,M,1177351,EUR,1028937600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065717,away,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
