match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotValueNormalized,stat_shotOffTarget,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
14054079,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188.0,75257,M,RLeão,851284,EUR,928972800,F,10,10,False,,6.0,6.0,1.0,1.0,0.0,2.0,2.0,1.0,,17.0,13.0,7.7,,2,0.13,0.02,0.14,,4.0,4.0,,,,2.0,2.0,2.0,,,,,,,2.0,1.0,1.0,,1.0,,,0.52,,,1.0,1.0,,1.0,,,,,,,
14054079,home,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182.0,32463,M,sant.gimenez,892141,EUR,987552000,F,7,7,True,,10.0,10.0,,,1.0,4.0,4.0,1.0,,73.0,19.0,6.9,,1,0.12,0.09,0.13,,6.0,6.0,,,,,2.0,3.0,,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,4.0,-0.16,,1.0,1.0,,,,,,2.0,,,,
14054079,home,Milan,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,352872,M,LModric10,15466,EUR,495072000,M,14,14,True,,33.0,29.0,3.0,2.0,0.0,13.0,14.0,2.0,,24.0,41.0,7.4,,1,0.43,0.15,0.13,,16.0,19.0,3.0,1.0,,,1.0,2.0,,,,1.0,,1.0,6.0,1.0,1.0,1.0,,,,-0.02,,,,1.0,,,,,,,,,
14054079,home,Milan,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180.0,4831,M,,1034082,EUR,1027987200,M,30,30,True,,26.0,23.0,1.0,1.0,0.0,9.0,9.0,,,24.0,29.0,6.8,,0,0.26,0.2,-0.05,,14.0,17.0,1.0,1.0,,,2.0,,1.0,,,,,,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,
14054079,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178.0,4201,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,,14.0,14.0,,,0.0,4.0,4.0,2.0,,24.0,21.0,7.1,,0,0.23,0.01,0.19,,10.0,10.0,,,1.0,,2.0,3.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,
14054079,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185.0,6208,M,noah.arinze,865523,EUR,959126400,F,17,17,True,,9.0,8.0,1.0,1.0,0.0,1.0,1.0,,,9.0,12.0,6.3,,0,-0.33,0.08,0.0,,7.0,8.0,1.0,1.0,,,2.0,,,,,,,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,
14054079,home,Milan,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193.0,1594,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,home,Milan,Matteo Pittarella,matteo-pittarella,M. Pittarella,G,37,,280,M,,1907240,EUR,1211760000,G,37,37,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,home,Milan,Koni De Winter,de-winter-koni,K. De Winter,D,5,191.0,3286,M,,1001828,EUR,1023840000,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177.0,3589,M,,1184308,EUR,1115510400,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,,,,
14054079,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193.0,5644,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,home,Milan,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180.0,1742,M,,1409700,EUR,1102896000,D,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,home,Milan,Valeri Ivanov Vladimirov ,valeri-ivanov-vladimirov,V. I. Vladimirov ,D,34,190.0,218,M,,1983939,EUR,1212537600,D,34,34,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valeri Ivanov Vladimirov ,,,,,,
14054079,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172.0,21855,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191.0,126,M,,869273,EUR,915408000,G,31,31,False,,37.0,27.0,12.0,2.0,0.0,27.0,34.0,8.0,3.0,90.0,52.0,6.7,0.1675,0,-0.01,0.01,-0.14,-0.31,,3.0,,,,2.0,,2.0,,,3.0,,,,10.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
14054079,away,Bari,Lorenzo Dickmann,lorenzo-dickmann,L. M. Dickmann,D,24,177.0,98,M,,558552,EUR,843523200,D,24,24,False,,33.0,28.0,1.0,,0.0,20.0,22.0,3.0,,90.0,53.0,6.6,,0,-0.15,0.05,0.27,,8.0,11.0,2.0,,1.0,2.0,4.0,3.0,2.0,,5.0,1.0,1.0,,10.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,1.0
14054079,away,Bari,Francesco Vicari,francesco-vicari,F. Vicari,D,34,190.0,73,M,,328103,EUR,775872000,D,23,23,False,True,57.0,52.0,6.0,3.0,0.0,43.0,46.0,1.0,,90.0,67.0,7.3,,0,0.04,0.06,0.3,,9.0,11.0,,,,,,3.0,,,1.0,2.0,2.0,,6.0,,,,,1.0,,,,1.0,,,,,,,,,,,3.0
14054079,away,Bari,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188.0,245,M,,788185,EUR,902966400,D,43,43,False,,63.0,57.0,6.0,4.0,0.0,45.0,49.0,4.0,,90.0,76.0,7.5,,0,0.13,0.11,0.44,,12.0,14.0,,,,,1.0,3.0,1.0,,7.0,2.0,2.0,,6.0,,,,,1.0,,,,1.0,,,,,,,,,,,2.0
14054079,away,Bari,Mehdi Dorval,mehdi-dorval,M. Dorval,M,93,176.0,3543,M,,1391304,EUR,981676800,D,93,93,False,,11.0,7.0,,,0.0,4.0,6.0,3.0,,81.0,31.0,6.0,,0,-0.03,0.03,-0.3,,3.0,5.0,2.0,,,1.0,5.0,2.0,,,4.0,,,3.0,11.0,,2.0,1.0,,,3.0,,,,1.0,,,,Mehdi Dorval,,,,,,
14054079,away,Bari,Nicola Bellomo,nicola-bellomo,N. Bellomo,M,10,174.0,63,M,,126161,EUR,666835200,M,10,10,False,,11.0,9.0,2.0,,0.0,6.0,6.0,1.0,,52.0,18.0,6.4,,0,0.0,-0.07,-0.12,,3.0,5.0,,,,,2.0,3.0,,,,,,,5.0,1.0,2.0,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,
14054079,away,Bari,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173.0,417,M,,962282,EUR,1017187200,M,27,27,False,,36.0,31.0,2.0,,0.0,28.0,31.0,2.0,,90.0,48.0,7.2,,0,-0.13,0.01,0.44,,3.0,5.0,,,1.0,1.0,2.0,5.0,,,1.0,4.0,3.0,,6.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0
14054079,away,Bari,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175.0,301,M,,1105138,EUR,1101600000,M,8,8,False,,19.0,16.0,3.0,,0.0,11.0,11.0,3.0,,67.0,28.0,6.5,,2,-0.07,0.11,-0.03,,5.0,8.0,,,,,2.0,2.0,,,1.0,1.0,1.0,,5.0,,1.0,,,1.0,,-0.19,2.0,1.0,1.0,,,,,,,,,,1.0
14054079,away,Bari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,,188.0,421,M,,311396,EUR,802828800,F,20,20,False,,13.0,13.0,2.0,2.0,0.0,10.0,10.0,1.0,,52.0,20.0,6.2,,0,0.04,0.15,0.0,,3.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,,,,,,
14054079,away,Bari,Gabriele Moncini,gabriele-moncini,G. Moncini,F,11,184.0,103,M,,362686,EUR,830476800,F,11,11,False,,5.0,3.0,,,0.0,2.0,2.0,,,90.0,12.0,6.4,,1,-0.2,0.05,-0.05,,1.0,3.0,,,,3.0,4.0,3.0,1.0,,,,,1.0,6.0,,,,,,2.0,-0.1,1.0,,2.0,,,,,,1.0,,,,
14054079,away,Bari,Giuseppe Sibilli,giuseppe-sibilli,G. Sibilli,F,7,180.0,128,M,,895287,EUR,839376000,F,7,7,False,,29.0,23.0,5.0,2.0,0.0,12.0,13.0,3.0,,90.0,39.0,6.9,,1,0.22,0.14,-0.05,,11.0,16.0,,,1.0,,4.0,4.0,2.0,,1.0,1.0,,1.0,7.0,2.0,1.0,1.0,,1.0,1.0,-0.04,,2.0,,1.0,,,,,1.0,,,,
14054079,away,Bari,Matthias Verreth,matthias-verreth,M. Verreth,M,29,181.0,129,M,,794992,EUR,887932800,M,29,29,True,,24.0,21.0,5.0,4.0,0.0,11.0,11.0,1.0,,38.0,26.0,7.1,,0,0.23,0.05,0.26,,10.0,13.0,,,,,1.0,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0
14054079,away,Bari,Emanuele Rao,rao-emanuele,E. Rao,F,17,181.0,275,M,,1416532,EUR,1143504000,F,17,17,True,,8.0,6.0,,,0.0,2.0,2.0,2.0,,38.0,16.0,6.5,,2,-0.11,0.12,0.14,,4.0,6.0,,,,1.0,2.0,3.0,,,,,,,6.0,,,,,,2.0,-0.52,2.0,2.0,2.0,,,,Emanuele Rao,,,,,,
14054079,away,Bari,Anthony Partipilo,anthony-partipilo,A. Partipilo,F,21,177.0,86,M,,227620,EUR,783216000,F,21,21,True,,9.0,4.0,2.0,,0.0,,2.0,3.0,,23.0,18.0,6.7,,0,-0.1,0.13,-0.03,,4.0,7.0,,,,,3.0,5.0,1.0,,,1.0,1.0,,7.0,,2.0,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,
14054079,away,Bari,Alessandro Tripaldelli,alessandro-tripaldelli,A. Tripaldelli,D,33,182.0,81,M,,826190,EUR,918518400,D,3,3,True,,2.0,2.0,,,0.0,1.0,1.0,,,9.0,9.0,6.6,,0,-0.01,0.0,0.19,,1.0,1.0,1.0,,,,3.0,,,,3.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Paolo Antonio De Lucci,paolo-antonio-de-lucci,P. A. D. Lucci,G,12,187.0,12,M,,1563537,EUR,1161907200,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Marco Pissardo,marco-pissardo,M. Pissardo,G,1,185.0,48,M,,891877,EUR,884217600,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Raffaele Pucino,raffaele-pucino,R. Pucino,D,25,183.0,57,M,,75806,EUR,673228800,D,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Indrit Mavraj,indrit-mavraj,I. Mavraj,D,76,195.0,69,M,,1501393,EUR,1137974400,D,76,76,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indrit Mavraj,,,,,,
14054079,away,Bari,Balla Moussa Mane,balla-moussa-mane,B. M. Mane,D,30,182.0,71,M,,1114348,EUR,1069200000,D,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Sheriff Kassama,sheriff-kassama,S. Kassama,D,21,186.0,67,M,,1424559,EUR,1095292800,D,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff Kassama,,,,,,
14054079,away,Bari,Vincenzo Onofrietti,vincenzo-onofrietti,V. Onofrietti,M,14,180.0,98,M,,1154949,EUR,1115164800,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vincenzo Onofrietti,,,,,,
14054079,away,Bari,Giacomo Manzari,giacomo-manzari,G. Manzari,F,18,178.0,62,M,,892674,EUR,969494400,F,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14054079,away,Bari,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185.0,431,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
