match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_wonContest,player_sofascoreId
12155506,home,1. FC Saarbrücken,Tim Schreiber,,,tim-schreiber,T. Schreiber,G,1,191,113,M,980615,EUR,1019606400,G,1,1,False,32.0,31.0,12.0,11.0,24.0,24.0,7.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,90.0,38.0,6.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12155506,home,1. FC Saarbrücken,Bjarne Thoelke,,,bjarne-thoelke,B. Thoelke,D,,190,9,M,123642,EUR,702950400,D,16,16,False,63.0,48.0,11.0,7.0,21.0,24.0,27.0,39.0,10.0,10.0,4.0,4.0,,,,,90.0,79.0,7.1,19.0,3,4.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12155506,home,1. FC Saarbrücken,Manuel Zeitz,,,manuel-zeitz,M. Zeitz,M,8,180,12,M,84223,EUR,649468800,D,8,8,False,41.0,35.0,7.0,5.0,31.0,33.0,4.0,8.0,1.0,4.0,4.0,2.0,,,,,78.0,51.0,6.6,8.0,1,4.0,7.0,,,,1.0,,2.0,3.0,,True,1.0,2.0,2.0,1.0,,,,,,,,,,,,
12155506,home,1. FC Saarbrücken,Lukas Boeder,,,lukas-boeder,L. Boeder,D,29,184,39,M,295111,EUR,861321600,D,29,29,False,64.0,54.0,14.0,7.0,40.0,41.0,14.0,23.0,,2.0,4.0,,,,,,90.0,72.0,6.6,10.0,0,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12155506,home,1. FC Saarbrücken,Calogero Rizzuto,,,calogero-rizzuto,C. Rizzuto,D,7,170,21,M,136930,EUR,694569600,M,7,7,False,44.0,27.0,17.0,8.0,14.0,17.0,15.0,33.0,1.0,4.0,3.0,3.0,,,,,90.0,65.0,6.5,25.0,0,,2.0,,,,,,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,6.0,2.0,1.0,,,,,,,,
12155506,home,1. FC Saarbrücken,Luca Kerber,,,luca-kerber,L. Kerber,M,20,180,119,M,1097453,EUR,1015718400,M,33,33,False,23.0,15.0,2.0,1.0,10.0,13.0,5.0,11.0,,4.0,,2.0,,,,,90.0,33.0,6.5,12.0,0,1.0,6.0,,1.0,,,,,2.0,1.0,,,3.0,3.0,1.0,2.0,1.0,,,1.0,,,,,,,
12155506,home,1. FC Saarbrücken,Patrick Sontheimer,,,patrick-sontheimer,P. Sontheimer,M,6,167,17,M,856077,EUR,899424000,M,6,6,False,30.0,26.0,4.0,3.0,20.0,21.0,6.0,9.0,,1.0,1.0,5.0,,,,,67.0,38.0,6.5,5.0,1,,3.0,,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
12155506,home,1. FC Saarbrücken,Marcel Gaus,,,marcel-gaus,M. Gaus,M,,180,23,M,48508,EUR,618019200,M,19,19,False,23.0,14.0,7.0,4.0,8.0,10.0,9.0,19.0,,3.0,,1.0,,,,,67.0,52.0,7.4,21.0,0,,2.0,,,,,2.0,,1.0,3.0,,,2.0,1.0,1.0,1.0,6.0,3.0,1.0,,,,,,,,
12155506,home,1. FC Saarbrücken,Amine Naïfi,Amine Naifi,,amine-naifi,A. Naïfi,M,25,183,64,M,1502033,EUR,945561600,F,25,25,False,12.0,6.0,,,3.0,4.0,3.0,9.0,2.0,3.0,,2.0,,,,,67.0,21.0,6.8,10.0,2,,3.0,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,
12155506,home,1. FC Saarbrücken,Kasim Rabihic,,,kasim-rabihic,K. Rabihic,M,10,177,30,M,271067,EUR,730512000,F,10,10,False,18.0,15.0,,,10.0,10.0,6.0,13.0,,1.0,,7.0,,,,,86.0,36.0,6.4,14.0,3,,4.0,2.0,2.0,,3.0,,3.0,,1.0,,,,,1.0,,5.0,1.0,,,,1.0,,,,,
