match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot,stat_hitWoodwork
10408511,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,False,26.0,19.0,12.0,7.0,16.0,19.0,3.0,7.0,1.0,6.0,1.0,4.0,90.0,37.0,6.8,8.0,0.0,0.0,0.00173098,0,-0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,D,2,2,False,27.0,21.0,2.0,1.0,7.0,8.0,15.0,20.0,4.0,4.0,,,84.0,40.0,6.8,7.0,0.0,0.0,0.175045,0,,True,1.0,1.0,2.0,4.0,8.0,7.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,35.0,28.0,4.0,,16.0,19.0,14.0,20.0,3.0,9.0,,,84.0,62.0,7.2,15.0,0.0,0.0,0.202272,0,,,4.0,2.0,,,2.0,3.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,48.0,43.0,1.0,,33.0,36.0,10.0,12.0,3.0,5.0,,,90.0,56.0,7.0,5.0,0.0373,0.0,0.00301643,1,,,,,,2.0,,3.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,62.0,55.0,4.0,1.0,32.0,37.0,23.0,25.0,7.0,3.0,,,90.0,75.0,7.0,7.0,0.0,0.0,0.0119869,0,,,,,,,1.0,3.0,,3.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,57.0,43.0,7.0,2.0,23.0,28.0,21.0,33.0,2.0,3.0,,,90.0,91.0,6.9,23.0,0.0415,0.0,0.0875464,2,,,4.0,1.0,1.0,2.0,3.0,5.0,,,,1.0,,,2.0,4.0,,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
10408511,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,28,28,False,18.0,13.0,1.0,1.0,4.0,5.0,9.0,14.0,,2.0,,,72.0,29.0,6.9,10.0,0.4873,0.189,0.056191,3,,,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,,,1.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,,,
10408511,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,69.0,66.0,6.0,6.0,31.0,32.0,35.0,38.0,2.0,8.0,,,90.0,83.0,6.2,10.0,0.0416,0.0,0.042034,1,,,1.0,,1.0,,9.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,5.0,,,,,,,,,
10408511,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,False,19.0,15.0,1.0,,7.0,9.0,9.0,16.0,1.0,7.0,,,65.0,38.0,7.1,12.0,0.3397,0.0,0.0624904,2,,,6.0,1.0,1.0,2.0,3.0,7.0,,3.0,3.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,
10408511,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,28.0,19.0,2.0,2.0,4.0,5.0,15.0,25.0,,2.0,,,90.0,37.0,7.6,13.0,0.2193,0.0672,0.379185,2,,,2.0,,,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,i.aspas10,1.0,,,,,,,
10408511,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,10.0,6.0,,,4.0,5.0,2.0,5.0,,3.0,,,65.0,22.0,6.2,6.0,0.773,1.088,0.00394557,4,,,,,2.0,,4.0,2.0,,,,2.0,,,,,,,,,,1.0,3.0,,2.0,,,2.0,,,,,,
10408511,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,12.0,11.0,2.0,2.0,1.0,1.0,10.0,13.0,,,,,25.0,19.0,6.9,4.0,0.0185,0.0,0.0494553,1,,,2.0,,,,1.0,2.0,,,,1.0,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
10408511,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,True,12.0,10.0,1.0,,1.0,2.0,9.0,10.0,,3.0,,,25.0,16.0,6.6,3.0,0.0591,0.0,0.0396512,1,,,,,2.0,,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,
10408511,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,True,14.0,12.0,,,4.0,4.0,8.0,11.0,,,,,18.0,17.0,6.6,3.0,0.0,0.0,0.0251318,0,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10408511,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,7.0,7.0,,,,,9.0,9.0,1.0,,,,12.0,12.0,6.8,,0.0,0.0,0.0234233,0,,,2.0,2.0,,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,35,35,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,12.0,4.0,6.5,1.0,0.0,0.0,0.00048232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Durán,,,,,
10408511,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Fernando Medrano,fernando-medrano,F. Medrano,D,3,172,28,M,912980,EUR,954028800,D,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Augusto Solari,augusto-solari,A. Solari,M,23,176,135,M,291279,EUR,694396800,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,home,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408511,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,360938,EUR,670809600,G,13,13,False,36.0,27.0,13.0,4.0,26.0,30.0,1.0,6.0,1.0,11.0,4.0,4.0,90.0,49.0,7.0,10.0,0.0,0.0,0.00033568,0,0.3442,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,BonoY,,,,,1.0,,,
10408511,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,30,30,False,63.0,54.0,6.0,4.0,28.0,28.0,26.0,36.0,2.0,5.0,,,86.0,72.0,6.7,10.0,0.0,0.0,0.0225245,0,,,1.0,,1.0,,5.0,2.0,1.0,,,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,2.0,,
10408511,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,93.0,89.0,1.0,,54.0,55.0,35.0,38.0,4.0,3.0,,,90.0,102.0,7.4,5.0,0.0,0.0,0.0159869,0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,
10408511,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,29,29,False,61.0,52.0,5.0,3.0,25.0,29.0,27.0,32.0,4.0,4.0,,,90.0,77.0,7.8,12.0,0.0172,0.1612,0.0158662,1,,,,,1.0,3.0,3.0,4.0,,1.0,1.0,,1.0,,,,,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,
10408511,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,M,16,16,False,49.0,41.0,4.0,2.0,13.0,14.0,29.0,42.0,3.0,6.0,,,90.0,79.0,6.5,19.0,0.0,0.0,0.0409642,0,,True,7.0,1.0,2.0,,4.0,1.0,,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,1.0,
10408511,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,False,82.0,72.0,12.0,9.0,20.0,24.0,53.0,62.0,,3.0,,,90.0,92.0,7.5,13.0,0.0,0.0,0.0935064,0,,,4.0,1.0,,1.0,2.0,3.0,1.0,2.0,1.0,,1.0,,2.0,,,3.0,,,,,,,,,1.0,,,,,,,
10408511,away,Sevilla,Fernando,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,False,68.0,63.0,5.0,2.0,26.0,26.0,37.0,42.0,,5.0,,,90.0,79.0,7.3,6.0,0.0,0.0,0.0250835,0,,,,,1.0,1.0,2.0,6.0,,4.0,3.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,1.0,,
10408511,away,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,M,19,19,False,32.0,21.0,7.0,1.0,9.0,12.0,13.0,26.0,1.0,7.0,,,90.0,70.0,6.8,26.0,0.0415,0.0802,0.153116,3,,,6.0,1.0,4.0,,8.0,6.0,,1.0,1.0,4.0,1.0,,1.0,1.0,,1.0,4.0,,1.0,1.0,2.0,,3.0,marcos.acuna10,,,,,,,,
10408511,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,F,21,21,False,47.0,37.0,4.0,3.0,8.0,11.0,30.0,39.0,,7.0,,,89.0,68.0,6.4,21.0,0.4357,0.0,0.0924967,1,,,3.0,1.0,1.0,2.0,10.0,7.0,2.0,2.0,2.0,2.0,1.0,,,3.0,,,2.0,,1.0,1.0,,,4.0,,,1.0,,,,,,
10408511,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,12,12,False,17.0,13.0,1.0,1.0,4.0,7.0,9.0,10.0,1.0,5.0,,,67.0,22.0,6.5,6.0,0.0,0.0,0.0108512,0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10408511,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,8.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,,,,45.0,14.0,6.7,5.0,0.0,0.0,0.00101027,0,,,,,,,,2.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,ennesyri15,,,,,,,,
10408511,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,22.0,15.0,,,4.0,5.0,11.0,17.0,,4.0,,,45.0,32.0,7.1,10.0,0.1703,0.3825,0.0155384,2,,,,,,1.0,5.0,5.0,,1.0,,2.0,3.0,,1.0,1.0,,,1.0,,1.0,,2.0,,2.0,,,,,,,,,1.0
10408511,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,8.0,7.0,,,1.0,1.0,6.0,8.0,,,,,23.0,9.0,6.4,2.0,0.0,0.0,0.00511677,0,,,1.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
