match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_wasFouled,captain,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_errorLeadToAShot,stat_goalAssist,stat_goals
11409089,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,16.0,16.0,1.0,1.0,11.0,11.0,5.0,5.0,4.0,,,3.0,,,,,,9.0,21.0,6.3,3.0,0.00252668,0,,,,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11409089,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,11.0,4.0,6.5,1.0,0.00798422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,
11409089,home,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,home,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,27.0,20.0,9.0,2.0,20.0,20.0,,7.0,,,1.0,3.0,1.0,1.0,1.0,,,90.0,31.0,7.0,7.0,6.58e-05,0,0.7754,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,,,,,,,1.0,,,
11409089,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,D,8,8,False,49.0,36.0,8.0,2.0,20.0,26.0,16.0,23.0,3.0,1.0,1.0,7.0,,,,,,86.0,71.0,6.9,17.0,0.0173945,0,,,1.0,,3.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11409089,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,50.0,45.0,7.0,4.0,38.0,40.0,7.0,10.0,1.0,1.0,3.0,4.0,,,,,,90.0,55.0,6.9,5.0,0.00226298,0,,,,1.0,3.0,,,,,,1.0,,,,,,,1.0,,,,,antoniosilva.66,,,,,,,,,,
11409089,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,47.0,38.0,6.0,4.0,27.0,33.0,11.0,14.0,3.0,2.0,6.0,3.0,,,,,,90.0,64.0,7.2,11.0,0.00680507,0,,,,1.0,6.0,,,,,2.0,4.0,4.0,1.0,,2.0,2.0,,1.0,True,,,,Notamendi30,,,,,,,,2.0,,
11409089,away,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,5,5,False,43.0,36.0,2.0,1.0,22.0,25.0,14.0,20.0,4.0,1.0,1.0,6.0,,,,,,90.0,74.0,7.2,18.0,0.0295118,0,,2.0,1.0,1.0,6.0,,2.0,1.0,,,4.0,3.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,
11409089,away,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,False,58.0,53.0,5.0,4.0,30.0,33.0,23.0,25.0,5.0,4.0,1.0,12.0,,,,,,90.0,76.0,7.3,12.0,0.0341773,0,,,,,7.0,,4.0,3.0,,,2.0,2.0,,,3.0,4.0,,2.0,,,,,joao_neves,,,,,,,,,,
11409089,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,66.0,48.0,7.0,2.0,29.0,37.0,20.0,32.0,3.0,,,11.0,,,,,,90.0,82.0,8.1,24.0,0.240127,1,,3.0,,,6.0,1.0,3.0,2.0,,,3.0,3.0,1.0,0.93,1.0,1.0,1.0,1.0,,2.0,,,orkunkokcu,,,,1.0,1.0,0.9516,,1.0,1.0,1.0
11409089,away,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,30027,EUR,571795200,M,11,11,False,51.0,41.0,11.0,8.0,19.0,20.0,22.0,34.0,5.0,1.0,,7.0,,,,,,87.0,72.0,8.1,18.0,0.462741,2,,3.0,,,5.0,2.0,4.0,2.0,1.0,,,,,0.0497,1.0,1.0,,3.0,,2.0,,,ÁDiMaría,1.0,,,1.0,,0.0339,,,,
11409089,away,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,32.0,28.0,2.0,,9.0,10.0,19.0,22.0,4.0,,,2.0,,,,,,87.0,44.0,7.8,7.0,0.4485,3,,,2.0,1.0,3.0,,2.0,,1.0,,2.0,1.0,,0.9199,,1.0,,,,2.0,,,Rafa_Silva,1.0,2.0,,2.0,3.0,1.1017,,,1.0,1.0
11409089,away,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,27.0,21.0,2.0,1.0,5.0,6.0,16.0,21.0,1.0,,,4.0,,,,,,78.0,38.0,7.1,11.0,0.0219714,2,,,,,2.0,1.0,1.0,1.0,1.0,,,,,0.1467,1.0,3.0,,1.0,,1.0,,,JoaoMario,,,1.0,,,,,,,
11409089,away,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,870762,EUR,893462400,F,9,9,False,16.0,12.0,2.0,1.0,3.0,4.0,9.0,12.0,8.0,1.0,,3.0,,,,,,72.0,26.0,7.1,8.0,0.0589318,1,,,4.0,2.0,6.0,2.0,3.0,2.0,,,,,,0.0171,1.0,1.0,,2.0,,2.0,,,arthurcabral9,1.0,,,1.0,1.0,0.2763,,,,
11409089,away,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,11.0,9.0,,,4.0,5.0,5.0,6.0,1.0,1.0,,,,,,,,18.0,15.0,7.3,2.0,0.00827867,2,,,,,1.0,,,,,,1.0,1.0,,0.1815,,,,,,,,,,,,1.0,1.0,,0.1386,,,,1.0
11409089,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,15.0,14.0,1.0,1.0,6.0,6.0,8.0,9.0,1.0,,,2.0,,,,,,12.0,18.0,6.8,2.0,0.0118495,0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
11409089,away,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,True,5.0,5.0,,,3.0,3.0,2.0,3.0,1.0,,,3.0,,,,,,9.0,7.0,6.6,1.0,0.00179413,0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,17,17,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,,,,,,8.0,7.0,6.6,2.0,0.00938193,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,F,47,47,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,8.0,2.0,6.5,,0.00175167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1577,M,1030711,EUR,965606400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Adrian Bajrami,adrian-bajrami,A. Bajrami,D,4,187,929,M,1000192,EUR,1017964800,D,81,81,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409089,away,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
