match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_wonContest,stat_goals,stat_blockedScoringAttempt
10388421,home,RB Leipzig,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,False,26.0,23.0,10.0,7.0,21.0,22.0,2.0,4.0,11.0,1.0,1.0,90.0,33.0,7.3,3.0,0.0,0.0,0.00541703,0,0.0266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388421,home,RB Leipzig,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,40.0,34.0,8.0,6.0,22.0,23.0,12.0,17.0,4.0,,,45.0,43.0,6.9,7.0,0.0181,0.0,0.00810934,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388421,home,RB Leipzig,Willi Orbán,,,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,76.0,72.0,17.0,13.0,54.0,57.0,18.0,19.0,3.0,,,90.0,84.0,7.7,4.0,0.0,0.0,0.00675507,0,,1.0,1.0,1.0,5.0,,1.0,,,True,2.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
10388421,home,RB Leipzig,Abdou Diallo,,,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,False,69.0,62.0,9.0,6.0,40.0,41.0,22.0,28.0,12.0,,,90.0,78.0,7.4,7.0,0.0,0.0,0.0349078,0,,,1.0,1.0,4.0,,1.0,,1.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
10388421,home,RB Leipzig,Benjamin Henrichs,,,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,M,39,39,False,53.0,39.0,10.0,2.0,20.0,26.0,20.0,28.0,7.0,,,90.0,73.0,7.1,16.0,0.0,0.0,0.0807988,0,,,1.0,3.0,7.0,,2.0,1.0,1.0,,2.0,5.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10388421,home,RB Leipzig,Xaver Schlager,,,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,37.0,31.0,3.0,3.0,15.0,18.0,16.0,19.0,8.0,,,90.0,46.0,7.2,8.0,0.0241,0.0,0.171481,1,,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
10388421,home,RB Leipzig,Kevin Kampl,,,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,35.0,33.0,4.0,3.0,14.0,16.0,19.0,19.0,3.0,,,45.0,37.0,6.5,2.0,0.0,0.0,0.0317579,0,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
10388421,home,RB Leipzig,David Raum,,,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,22.0,15.0,2.0,1.0,8.0,10.0,7.0,13.0,2.0,,,71.0,39.0,6.6,13.0,0.0447,0.2142,0.00383966,1,,,2.0,5.0,3.0,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,,,,,,,
10388421,home,RB Leipzig,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,F,17,17,False,33.0,24.0,4.0,1.0,11.0,16.0,15.0,21.0,3.0,,,71.0,49.0,7.2,15.0,0.2485,0.3415,0.130709,1,,,1.0,3.0,4.0,,,1.0,,,,2.0,1.0,1.0,,2.0,4.0,2.0,,1.0,2.0,1.0,1.0,DomSzobo,1.0,1.0,1.0,,,
10388421,home,RB Leipzig,Christopher Nkunku,,,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,F,18,18,False,21.0,18.0,3.0,2.0,4.0,4.0,14.0,18.0,1.0,,,84.0,31.0,7.2,9.0,0.1027,0.296,0.0898643,1,,,1.0,3.0,2.0,,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,2.0,1.0,,Nkunku,,,,1.0,1.0,
