match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_totalOffside
11391296,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,28.0,19.0,11.0,3.0,17.0,23.0,2.0,5.0,1.0,12.0,2.0,4.0,90.0,41.0,7.4,10.0,0.00067038,0,0.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391296,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,,796279,EUR,907027200,D,23,23,False,35.0,30.0,1.0,,12.0,15.0,18.0,20.0,,2.0,,,78.0,52.0,7.2,8.0,0.00860319,0,,,,1.0,3.0,9.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11391296,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,6,6,False,81.0,77.0,5.0,2.0,44.0,45.0,33.0,36.0,3.0,6.0,,,90.0,89.0,7.7,4.0,0.283498,0,,,,1.0,3.0,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11391296,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,107.0,98.0,9.0,5.0,62.0,64.0,36.0,43.0,2.0,8.0,,,90.0,115.0,7.1,9.0,0.0138132,0,,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,True,2.0,,,,,,,,,,,,,,
11391296,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,70.0,56.0,10.0,2.0,32.0,38.0,24.0,36.0,1.0,6.0,,,90.0,102.0,7.2,23.0,0.0556438,1,,,,,6.0,4.0,,2.0,,4.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,,2.0,4.0,1.0,0.012,,,,,,,,,,,
11391296,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,11,11,False,26.0,21.0,3.0,2.0,7.0,7.0,14.0,22.0,,5.0,,,72.0,46.0,8.2,13.0,0.151285,3,,,,,5.0,5.0,,3.0,1.0,4.0,4.0,1.0,,,1.0,1.0,,,2.0,,,3.0,2.0,0.2492,2.0,1.0,1.0,0.3354,,,,,,,
11391296,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,,804472,EUR,852595200,M,8,8,False,40.0,32.0,2.0,1.0,21.0,23.0,11.0,17.0,,3.0,,,90.0,57.0,6.8,14.0,0.0184801,0,,,,3.0,5.0,7.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,3.0,,,,,,,,,,
11391296,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,32.0,27.0,,,14.0,15.0,14.0,19.0,1.0,4.0,,,59.0,43.0,6.9,7.0,0.0458185,2,,,,1.0,3.0,3.0,,,,2.0,2.0,1.0,,,2.0,,,1.0,2.0,,1.0,2.0,1.0,0.1093,,1.0,,0.7732,1.0,1.0,,,,,
11391296,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,,1063235,EUR,1074470400,F,25,25,False,11.0,9.0,,,1.0,1.0,8.0,10.0,,1.0,,,59.0,17.0,6.6,4.0,0.00396636,2,,,,,5.0,2.0,,,,2.0,2.0,1.0,,,2.0,,,2.0,,,,,,0.342,1.0,2.0,,0.2096,,1.0,,,,,
11391296,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,,894396,EUR,927590400,F,9,9,False,9.0,6.0,,,3.0,3.0,3.0,6.0,,,,,71.0,14.0,6.5,6.0,0.00757025,1,,,,,4.0,,,,,,,2.0,,,2.0,,,1.0,1.0,,,,1.0,0.0238,1.0,,,,,,,,,,
