match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,player_firstName,stat_errorLeadToAShot,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goalAssist,player_lastName,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_lastManTackle,stat_totalOffside
11352319,home,Bournemouth,Neto,neto,Neto,G,22,190.0,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,True,29.0,15.0,18.0,4.0,12.0,15.0,3.0,14.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,90.0,38.0,7.1,15.0,0.00069313,0,0.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180.0,494,M,,44566,EUR,672883200,D,15,15,False,,43.0,36.0,4.0,,23.0,26.0,15.0,21.0,3.0,1.0,,6.0,,,,89.0,64.0,6.7,13.0,0.136628,0,,4.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175.0,895,M,,548188,EUR,854928000,D,4,4,False,,60.0,47.0,5.0,1.0,30.0,37.0,18.0,29.0,5.0,1.0,1.0,8.0,,,,90.0,76.0,7.0,20.0,0.0415245,0,,6.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189.0,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,,62.0,53.0,13.0,5.0,34.0,36.0,19.0,26.0,6.0,,,3.0,,,,90.0,76.0,7.0,11.0,0.00718304,0,,,,2.0,3.0,4.0,1.0,5.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191.0,3053,M,,865167,EUR,907632000,D,5,5,False,,59.0,47.0,11.0,4.0,26.0,29.0,21.0,32.0,7.0,,,10.0,,,,90.0,89.0,7.2,22.0,0.00835925,1,,2.0,,,2.0,3.0,,7.0,1.0,2.0,2.0,5.0,3.0,2.0,,1.0,1.0,1.0,0.1414,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178.0,1213,M,,322391,EUR,793411200,M,10,10,False,,42.0,37.0,6.0,5.0,14.0,14.0,23.0,28.0,4.0,,,9.0,,,,90.0,58.0,7.3,8.0,0.029629,1,,,,2.0,,4.0,,1.0,3.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,0.025,1.0,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178.0,2382,M,,1104986,EUR,1061424000,M,14,14,False,,35.0,29.0,1.0,,18.0,19.0,11.0,16.0,4.0,3.0,1.0,2.0,,,,45.0,45.0,6.3,10.0,0.0172036,0,,,,,,5.0,2.0,,,1.0,,1.0,2.0,,1.0,1.0,,,,,Alex Scott,1.0,,,,,,,,,,,,,
11352319,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193.0,1790,M,,548660,EUR,834451200,M,29,29,False,,21.0,16.0,,,4.0,5.0,13.0,19.0,5.0,2.0,1.0,2.0,,,,64.0,42.0,7.6,10.0,0.117455,4,,3.0,1.0,1.0,2.0,5.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,0.3052,1.0,,,1.0,2.0,1.0,0.3204,,,,,,,,,
11352319,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178.0,1762,M,,895576,EUR,922060800,F,16,16,False,,28.0,24.0,2.0,1.0,5.0,7.0,19.0,25.0,3.0,8.0,3.0,4.0,,,,90.0,56.0,6.3,21.0,0.0156461,0,,4.0,,1.0,,10.0,1.0,1.0,1.0,,,6.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
11352319,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186.0,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,12.0,8.0,,,2.0,2.0,6.0,11.0,5.0,1.0,1.0,2.0,,,,89.0,24.0,6.9,9.0,0.0174032,1,,1.0,,4.0,2.0,6.0,,,,1.0,1.0,3.0,1.0,2.0,,1.0,,1.0,0.1025,,,,,,,,,,,,,,,,
